NOC,Sport,Gold_Medals,Silver_Medals,Bronze_Medals,No_Medals,Total_Medals,Country_Event_Participation,Event_Total_Participation
NOR,Golf,0,0,0,10,0,10,487
NOR,Gymnastics,44,55,22,225,121,346,26707
NOR,Handball,43,28,44,62,115,177,4419
NOR,Judo,0,0,0,4,0,4,4876
NOR,"Marathon Swimming, Swimming",0,0,0,3,0,3,52
NOR,Modern Pentathlon,0,0,0,6,0,6,1821
NOR,Rhythmic Gymnastics,0,0,0,1,0,1,848
NOR,Rowing,4,19,39,126,62,188,11625
NOR,Sailing,81,37,9,152,127,279,7266
NOR,Shooting,29,33,15,359,77,436,12580
NOR,Swimming,0,1,1,112,2,114,26416
NOR,Taekwondo,0,2,0,4,2,6,870
NOR,Tennis,0,0,1,34,1,35,3446
NOR,Triathlon,1,0,0,8,1,9,822
NOR,Weightlifting,2,0,0,13,2,15,4256
NOR,Wrestling,4,2,3,80,9,89,7734
NRU,Athletics,0,0,0,2,0,2,43294
NRU,Judo,0,0,0,2,0,2,4876
NRU,Weightlifting,0,0,0,12,0,12,4256
NZL,Archery,0,0,0,10,0,10,2846
NZL,Artistic Gymnastics,0,0,0,13,0,13,2297
NZL,Artistic Swimming,0,0,0,2,0,2,257
NZL,Athletics,11,4,13,240,28,268,43294
NZL,Badminton,0,0,0,15,0,15,1816
NZL,Basketball,0,0,0,60,0,60,5111
NZL,Beach Volleyball,0,0,0,2,0,2,756
NZL,Boxing,1,1,2,25,4,29,6584
NZL,Canoe Slalom,1,0,0,6,1,7,256
NZL,Canoe Sprint,11,0,0,20,11,31,756
NZL,Canoeing,12,4,2,57,18,75,6171
NZL,Cycling,1,5,12,212,18,230,10859
NZL,Cycling BMX Racing,0,0,0,4,0,4,115
NZL,Cycling Mountain Bike,0,0,0,3,0,3,144
NZL,Cycling Road,0,0,0,10,0,10,493
NZL,Cycling Track,2,11,1,43,14,57,878
NZL,Diving,0,0,0,8,0,8,3193
NZL,Equestrian,0,0,0,24,0,24,835
NZL,Equestrianism,3,5,15,98,23,121,6344
NZL,Fencing,0,0,0,8,0,8,11558
NZL,Football,0,0,0,164,0,164,7906
NZL,Golf,1,1,1,5,3,8,487
NZL,Gymnastics,0,0,0,51,0,51,26707
NZL,Hockey,14,0,0,332,14,346,6264
NZL,Judo,0,0,0,21,0,21,4876
NZL,Karate,0,0,0,1,0,1,81
NZL,Modern Pentathlon,0,0,0,1,0,1,1821
NZL,Rhythmic Gymnastics,0,0,0,2,0,2,848
NZL,Rowing,45,24,34,203,103,306,11625
NZL,Rugby Sevens,25,25,0,26,50,76,928
NZL,Sailing,14,17,8,137,39,176,7266
NZL,Shooting,0,1,1,44,2,46,12580
NZL,Softball,0,0,0,15,0,15,478
NZL,Sport Climbing,0,0,0,2,0,2,108
NZL,Surfing,0,0,0,4,0,4,88
NZL,Swimming,2,1,3,336,6,342,26416
NZL,Synchronized Swimming,0,0,0,6,0,6,909
NZL,Table Tennis,0,0,0,17,0,17,2480
NZL,Taekwondo,0,0,0,9,0,9,870
NZL,Tennis,0,0,2,12,2,14,3446
NZL,Trampoline Gymnastics,0,0,1,3,1,4,64
NZL,Trampolining,0,0,0,1,0,1,152
NZL,Triathlon,1,2,2,31,5,36,822
NZL,Water Polo,1,0,0,0,1,1,4418
NZL,Weightlifting,0,0,0,30,0,30,4256
NZL,Wrestling,0,0,0,18,0,18,7734
OMA,Athletics,0,0,0,42,0,42,43294
OMA,Boxing,0,0,0,2,0,2,6584
OMA,Cycling,0,0,0,1,0,1,10859
OMA,Sailing,0,0,0,1,0,1,7266
OMA,Shooting,0,0,0,23,0,23,12580
OMA,Swimming,0,0,0,5,0,5,26416
OMA,Weightlifting,0,0,0,1,0,1,4256
PAK,Athletics,1,0,0,133,1,134,43294
PAK,Badminton,0,0,0,1,0,1,1816
PAK,Boxing,0,0,1,47,1,48,6584
PAK,Cycling,0,0,0,31,0,31,10859
PAK,Hockey,42,45,32,126,119,245,6264
PAK,Judo,0,0,0,2,0,2,4876
PAK,Rowing,0,0,0,3,0,3,11625
PAK,Sailing,0,0,0,10,0,10,7266
PAK,Shooting,0,0,0,31,0,31,12580
PAK,Swimming,0,0,0,29,0,29,26416
PAK,Table Tennis,0,0,0,1,0,1,2480
PAK,Weightlifting,0,0,0,13,0,13,4256
PAK,Wrestling,0,0,1,31,1,32,7734
PAN,Artistic Gymnastics,0,0,0,6,0,6,2297
PAN,Athletics,1,0,2,39,3,42,43294
PAN,Basketball,0,0,0,12,0,12,5111
PAN,Boxing,0,1,0,6,1,7,6584
PAN,Canoeing,0,0,0,1,0,1,6171
PAN,Cycling Road,0,0,0,2,0,2,493
PAN,Fencing,0,0,0,3,0,3,11558
PAN,Gymnastics,0,0,0,4,0,4,26707
PAN,Judo,0,0,0,7,0,7,4876
PAN,Shooting,0,0,0,4,0,4,12580
PAN,Swimming,0,0,0,38,0,38,26416
PAN,Taekwondo,0,0,0,2,0,2,870
PAN,Weightlifting,0,0,0,17,0,17,4256
PAN,Wrestling,0,0,0,18,0,18,7734
PAR,Athletics,0,0,0,35,0,35,43294
PAR,Beach Volleyball,0,0,0,2,0,2,756
PAR,Boxing,0,0,0,4,0,4,6584
PAR,Cycling Road,0,0,0,1,0,1,493
PAR,Fencing,0,0,0,9,0,9,11558
PAR,Football,0,17,0,36,17,53,7906
PAR,Golf,0,0,0,4,0,4,487
PAR,Judo,0,0,0,6,0,6,4876
PAR,Rowing,0,0,0,8,0,8,11625
PAR,Sailing,0,0,0,2,0,2,7266
PAR,Shooting,0,0,0,10,0,10,12580
PAR,Swimming,0,0,0,25,0,25,26416
PAR,Table Tennis,0,0,0,3,0,3,2480
PAR,Tennis,0,0,0,10,0,10,3446
PER,Art Competitions,0,0,0,3,0,3,3578
PER,Artistic Gymnastics,0,0,0,5,0,5,2297
PER,Athletics,0,0,0,101,0,101,43294
PER,Badminton,0,0,0,7,0,7,1816
PER,Basketball,0,0,0,32,0,32,5111
PER,Boxing,0,0,0,10,0,10,6584
PER,Canoeing,0,0,0,1,0,1,6171
PER,Cycling,0,0,0,26,0,26,10859
PER,Cycling Road,0,0,0,1,0,1,493
PER,Diving,0,0,0,3,0,3,3193
PER,Equestrianism,0,0,0,2,0,2,6344
PER,Fencing,0,0,0,10,0,10,11558
PER,Football,0,0,0,31,0,31,7906
PER,Gymnastics,0,0,0,4,0,4,26707
PER,Judo,0,0,0,7,0,7,4876
PER,Karate,0,0,0,1,0,1,81
PER,Marathon Swimming,0,0,0,1,0,1,89
PER,Modern Pentathlon,0,0,0,2,0,2,1821
PER,Rowing,0,0,0,16,0,16,11625
PER,Sailing,0,0,1,13,1,14,7266
PER,Shooting,1,2,0,93,3,96,12580
PER,Skateboarding,0,0,0,1,0,1,168
PER,Surfing,0,0,0,7,0,7,88
PER,Swimming,0,0,0,85,0,85,26416
PER,Table Tennis,0,0,0,11,0,11,2480
PER,Taekwondo,0,0,0,3,0,3,870
PER,Tennis,0,0,0,4,0,4,3446
PER,Volleyball,0,12,0,63,12,75,4003
PER,Weightlifting,0,0,0,14,0,14,4256
PER,Wrestling,0,0,0,23,0,23,7734
PHI,Archery,0,0,0,10,0,10,2846
PHI,Art Competitions,0,0,0,2,0,2,3578
PHI,Artistic Gymnastics,2,0,0,31,2,33,2297
PHI,Athletics,0,0,2,99,2,101,43294
PHI,Badminton,0,0,0,1,0,1,1816
PHI,Basketball,0,0,0,79,0,79,5111
PHI,Boxing,0,4,6,74,10,84,6584
PHI,Cycling,0,0,0,27,0,27,10859
PHI,Diving,0,0,0,4,0,4,3193
PHI,Equestrianism,0,0,0,3,0,3,6344
PHI,Fencing,0,0,0,3,0,3,11558
PHI,Golf,0,0,0,6,0,6,487
PHI,Gymnastics,0,0,0,20,0,20,26707
PHI,Judo,0,0,0,17,0,17,4876
PHI,Rowing,0,0,0,4,0,4,11625
PHI,Sailing,0,0,0,20,0,20,7266
PHI,Shooting,0,0,0,73,0,73,12580
PHI,Skateboarding,0,0,0,1,0,1,168
PHI,Swimming,0,0,2,201,2,203,26416
PHI,Table Tennis,0,0,0,1,0,1,2480
PHI,Taekwondo,0,0,0,11,0,11,870
PHI,Weightlifting,1,1,0,26,2,28,4256
PHI,Wrestling,0,0,0,26,0,26,7734
PLE,Athletics,0,0,0,13,0,13,43294
PLE,Boxing,0,0,0,1,0,1,6584
PLE,Equestrianism,0,0,0,1,0,1,6344
PLE,Judo,0,0,0,4,0,4,4876
PLE,Shooting,0,0,0,1,0,1,12580
PLE,Swimming,0,0,0,12,0,12,26416
PLE,Taekwondo,0,0,0,1,0,1,870
PLE,Weightlifting,0,0,0,1,0,1,4256
PLW,Athletics,0,0,0,11,0,11,43294
PLW,Canoeing,0,0,0,2,0,2,6171
PLW,Judo,0,0,0,1,0,1,4876
PLW,Swimming,0,0,0,11,0,11,26416
PLW,Weightlifting,0,0,0,2,0,2,4256
PLW,Wrestling,0,0,0,4,0,4,7734
PNG,Athletics,0,0,0,62,0,62,43294
PNG,Boxing,0,0,0,17,0,17,6584
PNG,Judo,0,0,0,2,0,2,4876
PNG,Sailing,0,0,0,4,0,4,7266
PNG,Shooting,0,0,0,3,0,3,12580
PNG,Swimming,0,0,0,16,0,16,26416
PNG,Taekwondo,0,0,0,6,0,6,870
PNG,Weightlifting,0,0,0,13,0,13,4256
POL,3x3 Basketball,0,0,0,8,0,8,128
POL,Archery,0,1,3,67,4,71,2846
POL,Art Competitions,3,2,3,155,8,163,3578
POL,Artistic Gymnastics,0,0,0,5,0,5,2297
POL,Athletics,41,34,21,908,96,1004,43294
POL,Badminton,0,0,0,32,0,32,1816
POL,Basketball,0,0,0,82,0,82,5111
POL,Beach Volleyball,0,0,0,14,0,14,756
POL,Boxing,8,10,26,102,44,146,6584
POL,Canoe Slalom,0,1,0,10,1,11,256
POL,Canoe Sprint,0,2,4,26,6,32,756
POL,Canoeing,0,13,24,251,37,288,6171
POL,Cycling,0,19,5,218,24,242,10859
POL,Cycling Mountain Bike,0,0,0,4,0,4,144
POL,Cycling Road,0,0,0,15,0,15,493
POL,Cycling Track,0,1,0,42,1,43,878
POL,Diving,0,0,0,22,0,22,3193
POL,Equestrian,0,0,0,25,0,25,835
POL,Equestrianism,1,10,4,113,15,128,6344
POL,Fencing,8,36,42,357,86,443,11558
POL,Football,17,33,0,56,50,106,7906
POL,Golf,0,0,0,2,0,2,487
POL,Gymnastics,1,1,7,632,9,641,26707
POL,Handball,0,0,14,58,14,72,4419
POL,Hockey,0,0,0,92,0,92,6264
POL,Judo,3,3,2,77,8,85,4876
POL,Marathon Swimming,0,0,0,1,0,1,89
POL,Modern Pentathlon,5,0,1,59,6,65,1821
POL,Rhythmic Gymnastics,0,0,0,15,0,15,848
POL,Rowing,10,13,37,279,60,339,11625
POL,Sailing,1,2,3,109,6,115,7266
POL,Shooting,4,3,5,191,12,203,12580
POL,Skateboarding,0,0,0,1,0,1,168
POL,Sport Climbing,1,0,1,1,2,3,108
POL,Swimming,1,3,2,327,6,333,26416
POL,Table Tennis,0,0,0,53,0,53,2480
POL,Taekwondo,0,0,0,6,0,6,870
POL,Tennis,0,0,1,52,1,53,3446
POL,Triathlon,0,0,0,8,0,8,822
POL,Volleyball,12,13,22,131,47,178,4003
POL,Weightlifting,5,6,21,89,32,121,4256
POL,Wrestling,5,9,13,162,27,189,7734
POR,Archery,0,0,0,8,0,8,2846
POR,Art Competitions,0,0,0,1,0,1,3578
POR,Artistic Gymnastics,0,0,0,11,0,11,2297
POR,Athletics,5,4,4,356,13,369,43294
POR,Badminton,0,0,0,12,0,12,1816
POR,Beach Volleyball,0,0,0,8,0,8,756
POR,Boxing,0,0,0,1,0,1,6584
POR,Breaking,0,0,0,1,0,1,33
POR,Canoe Slalom,0,0,0,1,0,1,256
POR,Canoe Sprint,0,0,1,12,1,13,756
POR,Canoeing,0,2,0,51,2,53,6171
POR,Cycling,0,1,0,37,1,38,10859
POR,Cycling Mountain Bike,0,0,0,2,0,2,144
POR,Cycling Road,0,0,0,9,0,9,493
POR,Cycling Track,2,1,0,4,3,7,878
POR,Diving,0,0,0,1,0,1,3193
POR,Equestrian,0,0,0,19,0,19,835
POR,Equestrianism,0,0,10,106,10,116,6344
POR,Fencing,0,0,6,107,6,113,11558
POR,Football,0,0,0,65,0,65,7906
POR,Golf,0,0,0,2,0,2,487
POR,Gymnastics,0,0,0,146,0,146,26707
POR,Handball,0,0,0,15,0,15,4419
POR,Judo,0,0,4,64,4,68,4876
POR,Marathon Swimming,0,0,0,3,0,3,89
POR,Modern Pentathlon,0,0,0,18,0,18,1821
POR,Rhythmic Gymnastics,0,0,0,3,0,3,848
POR,Rowing,0,0,0,43,0,43,11625
POR,Sailing,0,4,4,129,8,137,7266
POR,Shooting,0,1,0,125,1,126,12580
POR,Skateboarding,0,0,0,3,0,3,168
POR,Surfing,0,0,0,4,0,4,88
POR,Swimming,0,0,0,176,0,176,26416
POR,Table Tennis,0,0,0,30,0,30,2480
POR,Taekwondo,0,0,0,3,0,3,870
POR,Tennis,0,0,0,20,0,20,3446
POR,Trampoline Gymnastics,0,0,0,2,0,2,64
POR,Trampolining,0,0,0,7,0,7,152
POR,Triathlon,0,1,0,15,1,16,822
POR,Water Polo,0,0,0,9,0,9,4418
POR,Weightlifting,0,0,0,10,0,10,4256
POR,Wrestling,0,0,0,20,0,20,7734
PRK,Archery,0,0,0,19,0,19,2846
PRK,Artistic Gymnastics,0,0,0,4,0,4,2297
PRK,Athletics,0,0,0,41,0,41,43294
PRK,Boxing,2,3,4,18,9,27,6584
PRK,Cycling,0,0,0,3,0,3,10859
PRK,Diving,0,2,1,32,3,35,3193
PRK,Football,0,0,0,46,0,46,7906
PRK,Gymnastics,3,0,0,258,3,261,26707
PRK,Judo,2,2,4,28,8,36,4876
PRK,Rhythmic Gymnastics,0,0,0,2,0,2,848
PRK,Rowing,0,0,0,6,0,6,11625
PRK,Shooting,1,0,2,59,3,62,12580
PRK,Synchronized Swimming,0,0,0,6,0,6,909
PRK,Table Tennis,0,3,4,48,7,55,2480
PRK,Volleyball,0,0,11,0,11,11,4003
PRK,Weightlifting,5,7,5,34,17,51,4256
PRK,Wrestling,3,2,7,23,12,35,7734
PUR,Archery,0,0,0,8,0,8,2846
PUR,Athletics,1,0,2,163,3,166,43294
PUR,Baseball,0,0,0,20,0,20,894
PUR,Basketball,0,0,0,144,0,144,5111
PUR,Beach Volleyball,0,0,0,2,0,2,756
PUR,Boxing,0,1,5,86,6,92,6584
PUR,Cycling,0,0,0,5,0,5,10859
PUR,Diving,0,0,0,16,0,16,3193
PUR,Equestrian,0,0,0,1,0,1,835
PUR,Equestrianism,0,0,0,7,0,7,6344
PUR,Fencing,0,0,0,13,0,13,11558
PUR,Golf,0,0,0,3,0,3,487
PUR,Gymnastics,0,0,0,45,0,45,26707
PUR,Judo,0,0,0,41,0,41,4876
PUR,Rowing,0,0,0,3,0,3,11625
PUR,Sailing,0,0,0,45,0,45,7266
PUR,Shooting,0,0,0,64,0,64,12580
PUR,Skateboarding,0,0,0,3,0,3,168
PUR,Softball,0,0,0,15,0,15,478
PUR,Swimming,0,0,0,192,0,192,26416
PUR,Synchronized Swimming,0,0,0,2,0,2,909
PUR,Table Tennis,0,0,0,8,0,8,2480
PUR,Taekwondo,0,0,0,5,0,5,870
PUR,Tennis,1,0,0,4,1,5,3446
PUR,Triathlon,0,0,0,1,0,1,822
PUR,Volleyball,0,0,0,12,0,12,4003
PUR,Weightlifting,0,0,0,33,0,33,4256
PUR,Wrestling,0,1,1,29,2,31,7734
QAT,Archery,0,0,0,1,0,1,2846
QAT,Athletics,1,1,3,105,5,110,43294
QAT,Beach Volleyball,0,0,2,4,2,6,756
QAT,Boxing,0,0,0,2,0,2,6584
QAT,Equestrianism,0,0,0,8,0,8,6344
QAT,Fencing,0,0,0,1,0,1,11558
QAT,Football,0,0,0,31,0,31,7906
QAT,Handball,0,0,0,15,0,15,4419
QAT,Judo,0,0,0,2,0,2,4876
QAT,Rowing,0,0,0,1,0,1,11625
QAT,Sailing,0,0,0,2,0,2,7266
QAT,Shooting,0,0,1,20,1,21,12580
QAT,Swimming,0,0,0,10,0,10,26416
QAT,Table Tennis,0,0,0,4,0,4,2480
QAT,Taekwondo,0,0,0,1,0,1,870
QAT,Weightlifting,1,0,1,5,2,7,4256
RHO,Athletics,0,0,0,4,0,4,43294
RHO,Boxing,0,0,0,4,0,4,6584
RHO,Diving,0,0,0,1,0,1,3193
RHO,Sailing,0,0,0,2,0,2,7266
RHO,Shooting,0,0,0,1,0,1,12580
ROC,3x3 Basketball,0,8,0,0,8,8,128
ROC,Archery,0,4,0,5,4,9,2846
ROC,Artistic Gymnastics,8,2,4,66,14,80,2297
ROC,Artistic Swimming,10,0,0,0,10,10,257
ROC,Athletics,1,1,0,8,2,10,43294
ROC,Badminton,0,0,0,4,0,4,1816
ROC,Beach Volleyball,0,2,0,4,2,6,756
ROC,Boxing,1,1,4,5,6,11,6584
ROC,Canoe Slalom,0,0,0,4,0,4,256
ROC,Canoe Sprint,0,0,0,28,0,28,756
ROC,Cycling BMX Freestyle,0,0,0,2,0,2,42
ROC,Cycling BMX Racing,0,0,0,3,0,3,115
ROC,Cycling Mountain Bike,0,0,0,2,0,2,144
ROC,Cycling Road,0,0,0,5,0,5,493
ROC,Cycling Track,0,0,5,17,5,22,878
ROC,Diving,0,0,2,9,2,11,3193
ROC,Equestrian,0,0,0,10,0,10,835
ROC,Fencing,9,10,1,22,20,42,11558
ROC,Handball,0,15,0,0,15,15,4419
ROC,Judo,0,0,3,21,3,24,4876
ROC,Marathon Swimming,0,0,0,2,0,2,89
ROC,Modern Pentathlon,0,0,0,3,0,3,1821
ROC,Rhythmic Gymnastics,0,6,0,1,6,7,848
ROC,Rowing,0,3,0,7,3,10,11625
ROC,Rugby Sevens,0,0,0,13,0,13,928
ROC,Sailing,0,0,0,6,0,6,7266
ROC,Shooting,2,5,3,21,10,31,12580
ROC,Sport Climbing,0,0,0,3,0,3,108
ROC,Swimming,2,7,1,77,10,87,26416
ROC,Table Tennis,0,0,0,3,0,3,2480
ROC,Taekwondo,2,1,1,0,4,4,870
ROC,Tennis,2,3,0,13,5,18,3446
ROC,Trampoline Gymnastics,0,0,0,4,0,4,64
ROC,Triathlon,0,0,0,8,0,8,822
ROC,Volleyball,0,12,0,12,12,24,4003
ROC,Water Polo,0,0,0,13,0,13,4418
ROC,Weightlifting,0,0,0,2,0,2,4256
ROC,Wrestling,4,0,4,9,8,17,7734
ROT,Athletics,0,0,0,6,0,6,43294
ROT,Judo,0,0,0,2,0,2,4876
ROT,Swimming,0,0,0,4,0,4,26416
ROU,3x3 Basketball,0,0,0,4,0,4,128
ROU,Archery,0,0,0,7,0,7,2846
ROU,Art Competitions,0,0,0,3,0,3,3578
ROU,Artistic Gymnastics,0,0,1,41,1,42,2297
ROU,Athletics,11,14,10,311,35,346,43294
ROU,Badminton,0,0,0,1,0,1,1816
ROU,Basketball,0,0,0,12,0,12,5111
ROU,Boxing,1,9,15,93,25,118,6584
ROU,Canoe Sprint,0,0,0,7,0,7,756
ROU,Canoeing,18,24,25,155,67,222,6171
ROU,Cycling,0,0,0,35,0,35,10859
ROU,Cycling Mountain Bike,0,0,0,2,0,2,144
ROU,Cycling Road,0,0,0,1,0,1,493
ROU,Diving,0,0,0,23,0,23,3193
ROU,Equestrianism,0,1,3,53,4,57,6344
ROU,Fencing,7,15,26,266,48,314,11558
ROU,Football,0,0,0,62,0,62,7906
ROU,Gymnastics,40,40,55,1037,135,1172,26707
ROU,Handball,0,14,44,87,58,145,4419
ROU,Judo,1,2,3,43,6,49,4876
ROU,Modern Pentathlon,0,0,0,21,0,21,1821
ROU,Rhythmic Gymnastics,0,1,0,7,1,8,848
ROU,Rowing,78,70,52,239,200,439,11625
ROU,Rugby,0,0,16,0,16,16,162
ROU,Sailing,0,0,0,8,0,8,7266
ROU,Shooting,6,4,5,121,15,136,12580
ROU,Swimming,4,2,5,205,11,216,26416
ROU,Table Tennis,0,0,0,56,0,56,2480
ROU,Tennis,0,2,0,54,2,56,3446
ROU,Triathlon,0,0,0,2,0,2,822
ROU,Volleyball,0,0,10,44,10,54,4003
ROU,Water Polo,0,0,0,106,0,106,4418
ROU,Weightlifting,2,8,4,59,14,73,4256
ROU,Wrestling,7,8,18,148,33,181,7734
RSA,Archery,0,0,0,14,0,14,2846
RSA,Art Competitions,0,1,1,19,2,21,3578
RSA,Artistic Gymnastics,0,0,0,16,0,16,2297
RSA,Artistic Swimming,0,0,0,2,0,2,257
RSA,Athletics,8,22,6,420,36,456,43294
RSA,Badminton,0,0,0,23,0,23,1816
RSA,Baseball,0,0,0,24,0,24,894
RSA,Beach Volleyball,0,0,0,8,0,8,756
RSA,Boxing,6,4,9,56,19,75,6584
RSA,Canoe Sprint,0,0,0,8,0,8,756
RSA,Canoeing,0,0,1,39,1,40,6171
RSA,Cycling,1,9,6,120,16,136,10859
RSA,Cycling BMX Freestyle,0,0,0,1,0,1,42
RSA,Cycling BMX Racing,0,0,0,2,0,2,115
RSA,Cycling Mountain Bike,0,0,1,3,1,4,144
RSA,Cycling Road,0,0,0,10,0,10,493
RSA,Cycling Track,0,0,0,7,0,7,878
RSA,Diving,0,0,0,10,0,10,3193
RSA,Equestrian,0,0,0,2,0,2,835
RSA,Equestrianism,0,0,0,5,0,5,6344
RSA,Fencing,0,0,0,34,0,34,11558
RSA,Football,0,0,0,85,0,85,7906
RSA,Golf,0,0,0,10,0,10,487
RSA,Gymnastics,0,0,0,51,0,51,26707
RSA,Hockey,0,0,0,198,0,198,6264
RSA,Judo,0,0,0,10,0,10,4876
RSA,Marathon Swimming,0,0,0,2,0,2,89
RSA,Modern Pentathlon,0,0,0,11,0,11,1821
RSA,Rhythmic Gymnastics,0,0,0,2,0,2,848
RSA,Rowing,4,2,2,68,8,76,11625
RSA,Rugby Sevens,0,0,26,26,26,52,928
RSA,Sailing,0,0,0,49,0,49,7266
RSA,Shooting,0,5,0,97,5,102,12580
RSA,Skateboarding,0,0,0,6,0,6,168
RSA,Sport Climbing,0,0,0,6,0,6,108
RSA,Surfing,0,1,0,3,1,4,88
RSA,Swimming,11,8,12,296,31,327,26416
RSA,Synchronized Swimming,0,0,0,4,0,4,909
RSA,Table Tennis,0,0,0,2,0,2,2480
RSA,Taekwondo,0,0,0,1,0,1,870
RSA,Tennis,4,3,1,43,8,51,3446
RSA,Triathlon,0,0,1,18,1,19,822
RSA,Tug-Of-War,0,0,0,5,0,5,170
RSA,Water Polo,0,0,0,43,0,43,4418
RSA,Weightlifting,0,0,0,15,0,15,4256
RSA,Wrestling,0,0,0,29,0,29,7734
RUS,Archery,0,3,1,43,4,47,2846
RUS,Art Competitions,0,0,0,4,0,4,3578
RUS,Athletics,29,45,29,501,103,604,43294
RUS,Badminton,0,0,2,28,2,30,1816
RUS,Basketball,0,0,36,58,36,94,5111
RUS,Beach Volleyball,0,0,0,18,0,18,756
RUS,Boxing,10,5,15,34,30,64,6584
RUS,Canoeing,3,5,14,92,22,114,6171
RUS,Cycling,5,9,10,150,24,174,10859
RUS,Diving,6,14,7,50,27,77,3193
RUS,Equestrianism,0,0,0,35,0,35,6344
RUS,Fencing,33,10,19,156,62,218,11558
RUS,Figure Skating,1,0,0,1,1,2,54
RUS,Football,0,0,0,15,0,15,7906
RUS,Golf,0,0,0,1,0,1,487
RUS,Gymnastics,16,38,29,325,83,408,26707
RUS,Handball,30,14,14,42,58,100,4419
RUS,Judo,5,4,7,55,16,71,4876
RUS,Modern Pentathlon,4,1,0,21,5,26,1821
RUS,Rhythmic Gymnastics,34,4,7,2,45,47,848
RUS,Rowing,4,0,14,68,18,86,11625
RUS,Sailing,0,3,8,70,11,81,7266
RUS,Shooting,7,17,12,214,36,250,12580
RUS,Swimming,5,24,14,338,43,381,26416
RUS,Synchronized Swimming,54,0,0,9,54,63,909
RUS,Table Tennis,0,0,0,39,0,39,2480
RUS,Taekwondo,0,2,2,7,4,11,870
RUS,Tennis,4,3,3,67,10,77,3446
RUS,Trampolining,2,2,0,12,4,16,152
RUS,Triathlon,0,0,0,20,0,20,822
RUS,Volleyball,12,34,24,72,70,142,4003
RUS,Water Polo,0,12,39,52,51,103,4418
RUS,Weightlifting,3,13,10,19,26,45,4256
RUS,Wrestling,29,16,15,60,60,120,7734
RWA,Athletics,0,0,0,43,0,43,43294
RWA,Cycling,0,0,0,6,0,6,10859
RWA,Cycling Road,0,0,0,4,0,4,493
RWA,Fencing,0,0,0,1,0,1,11558
RWA,Judo,0,0,0,1,0,1,4876
RWA,Swimming,0,0,0,14,0,14,26416
SAA,Athletics,0,0,0,8,0,8,43294
SAA,Boxing,0,0,0,3,0,3,6584
SAA,Canoeing,0,0,0,5,0,5,6171
SAA,Fencing,0,0,0,15,0,15,11558
SAA,Gymnastics,0,0,0,48,0,48,26707
SAA,Rowing,0,0,0,7,0,7,11625
SAA,Shooting,0,0,0,3,0,3,12580
SAA,Swimming,0,0,0,1,0,1,26416
SAA,Wrestling,0,0,0,3,0,3,7734
SAM,Archery,0,0,0,2,0,2,2846
SAM,Athletics,0,0,0,15,0,15,43294
SAM,Boxing,0,0,0,21,0,21,6584
SAM,Canoe Sprint,0,0,0,10,0,10,756
SAM,Canoeing,0,0,0,6,0,6,6171
SAM,Cycling,0,0,0,1,0,1,10859
SAM,Judo,0,0,0,5,0,5,4876
SAM,Rugby Sevens,0,0,0,12,0,12,928
SAM,Sailing,0,0,0,3,0,3,7266
SAM,Swimming,0,0,0,4,0,4,26416
SAM,Taekwondo,0,0,0,2,0,2,870
SAM,Weightlifting,0,0,0,15,0,15,4256
SAM,Wrestling,0,0,0,4,0,4,7734
SCG,Athletics,0,0,0,46,0,46,43294
SCG,Basketball,0,12,0,24,12,36,5111
SCG,Boxing,0,0,0,1,0,1,6584
SCG,Canoeing,0,0,0,11,0,11,6171
SCG,Cycling,0,0,0,1,0,1,10859
SCG,Diving,0,0,0,2,0,2,3193
SCG,Fencing,0,0,0,2,0,2,11558
SCG,Football,0,0,0,17,0,17,7906
SCG,Handball,0,0,0,15,0,15,4419
SCG,Judo,0,0,0,4,0,4,4876
SCG,Rowing,0,0,0,12,0,12,11625
SCG,Shooting,1,2,1,28,4,32,12580
SCG,Swimming,0,0,0,28,0,28,26416
SCG,Table Tennis,0,0,0,13,0,13,2480
SCG,Tennis,0,0,0,3,0,3,3446
SCG,Volleyball,11,0,12,12,23,35,4003
SCG,Water Polo,0,12,13,13,25,38,4418
SCG,Weightlifting,0,0,0,1,0,1,4256
SCG,Wrestling,0,0,0,3,0,3,7734
SEN,Athletics,0,1,0,165,1,166,43294
SEN,Basketball,0,0,0,60,0,60,5111
SEN,Boxing,0,0,0,6,0,6,6584
SEN,Canoe Slalom,0,0,0,4,0,4,256
SEN,Canoe Sprint,0,0,0,1,0,1,756
SEN,Canoeing,0,0,0,6,0,6,6171
SEN,Fencing,0,0,0,8,0,8,11558
SEN,Football,0,0,0,17,0,17,7906
SEN,Judo,0,0,0,49,0,49,4876
SEN,Sailing,0,0,0,1,0,1,7266
SEN,Shooting,0,0,0,3,0,3,12580
SEN,Swimming,0,0,0,28,0,28,26416
SEN,Table Tennis,0,0,0,3,0,3,2480
SEN,Taekwondo,0,0,0,4,0,4,870
SEN,Wrestling,0,0,0,41,0,41,7734
SEY,Athletics,0,0,0,49,0,49,43294
SEY,Badminton,0,0,0,2,0,2,1816
SEY,Boxing,0,0,0,14,0,14,6584
SEY,Canoeing,0,0,0,4,0,4,6171
SEY,Judo,0,0,0,5,0,5,4876
SEY,Sailing,0,0,0,12,0,12,7266
SEY,Swimming,0,0,0,29,0,29,26416
SEY,Weightlifting,0,0,0,5,0,5,4256
