Name,NOC,Sport,Bronze Medals,Gold Medals,No Medals,Silver Medals,Total Medals,Participation Count,Cutoff Year,TOPSIS Score,TOPSIS Rank
Kalle Berglund,SWE,Athletics,0,0,1,0,0,1,2020,0.0,23451
Khaddi Sagnia,SWE,Athletics,0,0,1,0,0,1,2020,0.0,23451
Kim Amb,SWE,Athletics,0,0,3,0,0,3,2020,0.0022482243524647905,8771
Maja Nilsson,SWE,Athletics,0,0,1,0,0,1,2020,0.0,23451
Meraf Bahta,SWE,Athletics,0,0,1,0,0,1,2020,0.0,23451
Michaela Meijer,SWE,Athletics,0,0,1,0,0,1,2020,0.0,23451
Perseus Karlstrom,SWE,Athletics,0,0,1,0,0,1,2020,0.0,23451
Sarah Lahti,SWE,Athletics,0,0,2,0,0,2,2020,0.001125347976850006,12106
Simon Pettersson,SWE,Athletics,0,0,0,1,1,1,2020,0.08614083160457776,2717
Simon Sundstrom,SWE,Athletics,0,0,1,0,0,1,2020,0.0,23451
Thobias Montler,SWE,Athletics,0,0,1,0,0,1,2020,0.0,23451
Vidar Johansson,SWE,Athletics,0,0,1,0,0,1,2020,0.0,23451
Wictor Petersson,SWE,Athletics,0,0,1,0,0,1,2020,0.0,23451
Felix Burestedt,SWE,Badminton,0,0,1,0,0,1,2020,0.0,23451
Adam Chartoi,SWE,Boxing,0,0,1,0,0,1,2020,0.0,23451
Agnes Alexiusson,SWE,Boxing,0,0,1,0,0,1,2020,0.0,23451
Erik Holmer,SWE,Canoe Slalom,0,0,1,0,0,1,2020,0.0,23451
Linnea Stensils,SWE,Canoe Sprint,0,0,2,0,0,2,2020,0.001125347976850006,12106
Petter Menning,SWE,Canoe Sprint,0,0,1,0,0,1,2020,0.0,23451
Linnea Stensils,SWE,Canoeing,0,0,1,0,0,1,2020,0.0,23451
Jenny Rissveds,SWE,Cycling,0,1,0,0,1,1,2020,0.08058195654188434,4235
Jenny Rissveds,SWE,Cycling Mountain Bike,0,0,1,0,0,1,2020,0.0,23451
Emma Gullstrand,SWE,Diving,0,0,1,0,0,1,2020,0.0,23451
Antonia Ramel,SWE,Equestrian,0,0,2,0,0,2,2020,0.001125347976850006,12106
Juliette Ramel,SWE,Equestrian,0,0,2,0,0,2,2020,0.001125347976850006,12106
Louise Romeike,SWE,Equestrian,0,0,2,0,0,2,2020,0.001125347976850006,12106
Ludwig Svennerstal,SWE,Equestrian,0,0,2,0,0,2,2020,0.001125347976850006,12106
Malin Baryard-johnsson,SWE,Equestrian,0,1,1,0,1,2,2020,0.0805911872684156,3601
Patrik Kittel,SWE,Equestrian,0,0,2,0,0,2,2020,0.001125347976850006,12106
Peder Fredricson,SWE,Equestrian,0,1,0,1,2,2,2020,0.12531918289194635,943
Rolf-goran Bengtsson,SWE,Equestrian,0,1,0,0,1,1,2020,0.08058195654188434,4235
Sara Algotsson,SWE,Equestrian,0,0,2,0,0,2,2020,0.001125347976850006,12106
Therese Nilshagen,SWE,Equestrian,0,0,2,0,0,2,2020,0.001125347976850006,12106
Therese Viklund,SWE,Equestrian,0,0,2,0,0,2,2020,0.001125347976850006,12106
von Henrik,SWE,Equestrian,0,1,1,0,1,2,2020,0.0805911872684156,3601
Juliette Ramel,SWE,Equestrianism,0,0,2,0,0,2,2020,0.001125347976850006,12106
Malin Baryard-johnsson,SWE,Equestrianism,0,0,7,1,1,8,2020,0.08645899585119844,1405
Patrik Kittel,SWE,Equestrianism,0,0,6,0,0,6,2020,0.005602062620190318,7190
Amanda Ilestedt,SWE,Football,0,0,0,1,1,1,2020,0.08614083160457776,2717
Anna Anvegard,SWE,Football,0,0,0,1,1,1,2020,0.08614083160457776,2717
Caroline Seger,SWE,Football,0,0,0,1,1,1,2020,0.08614083160457776,2717
Emma Kullberg,SWE,Football,0,0,0,1,1,1,2020,0.08614083160457776,2717
Erik Persson,SWE,Football,0,0,1,0,0,1,2020,0.0,23451
Filippa Angeldal,SWE,Football,0,0,0,1,1,1,2020,0.08614083160457776,2717
Fridolina Rolfo,SWE,Football,0,0,0,1,1,1,2020,0.08614083160457776,2717
Hanna Bennison,SWE,Football,0,0,0,1,1,1,2020,0.08614083160457776,2717
Hanna Glas,SWE,Football,0,0,0,1,1,1,2020,0.08614083160457776,2717
Hedvig Lindahl,SWE,Football,0,0,0,1,1,1,2020,0.08614083160457776,2717
Jennifer Falk,SWE,Football,0,0,0,1,1,1,2020,0.08614083160457776,2717
Jonna Andersson,SWE,Football,0,0,0,2,2,2,2020,0.16483134845205752,397
Julia Roddar,SWE,Football,0,0,0,1,1,1,2020,0.08614083160457776,2717
Kosovare Asllani,SWE,Football,0,0,1,2,2,3,2020,0.1648438372849771,372
Lina Hurtig,SWE,Football,0,0,0,1,1,1,2020,0.08614083160457776,2717
Madelen Janogy,SWE,Football,0,0,0,1,1,1,2020,0.08614083160457776,2717
Magdalena Eriksson,SWE,Football,0,0,0,2,2,2,2020,0.16483134845205752,397
Nathalie Bjorn,SWE,Football,0,0,0,1,1,1,2020,0.08614083160457776,2717
Olivia Schough,SWE,Football,0,0,0,2,2,2,2020,0.16483134845205752,397
Rebecka Blomqvist,SWE,Football,0,0,0,1,1,1,2020,0.08614083160457776,2717
Sofia Jakobsson,SWE,Football,0,0,0,1,1,1,2020,0.08614083160457776,2717
Stina Blackstenius,SWE,Football,0,0,0,1,1,1,2020,0.08614083160457776,2717
Zecira Musovic,SWE,Football,0,0,0,1,1,1,2020,0.08614083160457776,2717
Alex Noren,SWE,Golf,0,0,1,0,0,1,2020,0.0,23451
Anna Nordqvist,SWE,Golf,0,0,2,0,0,2,2020,0.001125347976850006,12106
Henrik Norlander,SWE,Golf,0,0,1,0,0,1,2020,0.0,23451
Madelene Sagstrom,SWE,Golf,0,0,1,0,0,1,2020,0.0,23451
Jonna Adlerteg,SWE,Gymnastics,0,0,4,0,0,4,2020,0.00336863300103117,7824
Albin Lagergren,SWE,Handball,0,0,2,0,0,2,2020,0.001125347976850006,12106
Andreas Palicka,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Anna Lagerquist,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Anton Lindskog,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Carin Stromberg,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Daniel Pettersson,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Elin Hansson,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Emma Lindqvist,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Felix Claar,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Fredric Pettersson,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Hampus Wanne,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Jamina Roberts,SWE,Handball,0,0,3,0,0,3,2020,0.0022482243524647905,8771
Jenny Carlson,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Jessica Ryde,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Jim Gottfridsson,SWE,Handball,0,0,2,0,0,2,2020,0.001125347976850006,12106
Johanna Bundsen,SWE,Handball,0,0,2,0,0,2,2020,0.001125347976850006,12106
Johanna Westberg,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Jonathan Carlsbogard,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Kristin Thorleifsdottir,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Linn Blohm,SWE,Handball,0,0,2,0,0,2,2020,0.001125347976850006,12106
Lucas Pellas,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Lukas Sandell,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Mathilda Lundstrom,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Max Darj,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Melissa Petren,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Mikael Aggefors,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Nathalie Hagman,SWE,Handball,0,0,2,0,0,2,2020,0.001125347976850006,12106
Niclas Ekberg,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Nina Dano,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Oskar Sunnefeldt,SWE,Handball,0,0,1,0,0,1,2020,0.0,23451
Anna Bernholm,SWE,Judo,0,0,1,0,0,1,2020,0.0,23451
Marcus Nyman,SWE,Judo,0,0,3,0,0,3,2020,0.0022482243524647905,8771
Robin Pacek,SWE,Judo,0,0,2,0,0,2,2020,0.001125347976850006,12106
Tommy Macias,SWE,Judo,0,0,1,0,0,1,2020,0.0,23451
Lovisa Claesson,SWE,Rowing,0,0,1,0,0,1,2020,0.0,23451
Anton Dahlberg,SWE,Sailing,0,0,3,1,1,4,2020,0.08620353348550407,1515
Cecilia Jonsson,SWE,Sailing,0,0,1,0,0,1,2020,0.0,23451
Emil Jarudd,SWE,Sailing,0,0,1,0,0,1,2020,0.0,23451
Fredrik Bergstrom,SWE,Sailing,0,0,0,1,1,1,2020,0.08614083160457776,2717
Jesper Stalheim,SWE,Sailing,0,0,1,0,0,1,2020,0.0,23451
Josefin Olsson,SWE,Sailing,0,0,2,1,1,3,2020,0.08617032393523026,1642
Lovisa Karlsson,SWE,Sailing,0,0,1,0,0,1,2020,0.0,23451
Max Salminen,SWE,Sailing,0,1,2,0,1,3,2020,0.08061418507335612,3400
Olivia Bergstrom,SWE,Sailing,0,0,1,0,0,1,2020,0.0,23451
Stefan Nilsson,SWE,Shooting,0,0,1,0,0,1,2020,0.0,23451
Oskar Rozenberg,SWE,Skateboarding,0,0,1,0,0,1,2020,0.0,23451
Bjoern Seeliger,SWE,Swimming,0,0,1,0,0,1,2020,0.0,23451
Emelie Fast,SWE,Swimming,0,0,1,0,0,1,2020,0.0,23451
Erik Persson,SWE,Swimming,0,0,4,0,0,4,2020,0.00336863300103117,7824
Louise Hansson,SWE,Swimming,0,0,9,0,0,9,2020,0.008933796023490183,6862
Michelle Coleman,SWE,Swimming,0,0,11,0,0,11,2020,0.011142722879523231,6812
Robin Hanson,SWE,Swimming,0,0,2,0,0,2,2020,0.001125347976850006,12106
Sara Junevik,SWE,Swimming,0,0,1,0,0,1,2020,0.0,23451
Sarah Sjoestroem,SWE,Swimming,0,0,4,1,1,5,2020,0.08624903228095777,1458
Sophie Hansson,SWE,Swimming,0,0,6,0,0,6,2020,0.005602062620190318,7190
Victor Johansson,SWE,Swimming,0,0,2,0,0,2,2020,0.001125347976850006,12106
Anton Kaellberg,SWE,Table Tennis,0,0,2,0,0,2,2020,0.001125347976850006,12106
Christina Kaellberg,SWE,Table Tennis,0,0,1,0,0,1,2020,0.0,23451
Kristian Karlsson,SWE,Table Tennis,0,0,3,0,0,3,2020,0.0022482243524647905,8771
Linda Bergstroem,SWE,Table Tennis,0,0,1,0,0,1,2020,0.0,23451
Mattias Falck,SWE,Table Tennis,0,0,2,0,0,2,2020,0.001125347976850006,12106
Rebecca Peterson,SWE,Tennis,0,0,1,0,0,1,2020,0.0,23451
Caroline Strenius,SWE,Weightlifting,0,0,1,0,0,1,2020,0.0,23451
Erik Persson,SWE,Wrestling,0,0,1,0,0,1,2020,0.0,23451
Katarina Johansson,SWE,Wrestling,0,0,1,0,0,1,2020,0.0,23451
Magdalena Mattsson,SWE,Wrestling,0,0,1,0,0,1,2020,0.0,23451
Michel Bjurberg,SWE,Wrestling,0,0,1,0,0,1,2020,0.0,23451
Sibusiso Matsenjwa,SWZ,Athletics,0,0,3,0,0,3,2020,0.0022482243524647905,8771
Thabiso Dlamini,SWZ,Boxing,0,0,1,0,0,1,2020,0.0,23451
Robyn Young,SWZ,Swimming,0,0,1,0,0,1,2020,0.0,23451
Simanga Dlamini,SWZ,Swimming,0,0,1,0,0,1,2020,0.0,23451
Eddin Ghazal,SYR,Athletics,0,0,1,0,0,1,2020,0.0,23451
Saber Hamcho,SYR,Equestrian,0,0,1,0,0,1,2020,0.0,23451
Ayman Kelzi,SYR,Swimming,0,0,1,0,0,1,2020,0.0,23451
Hend Zaza,SYR,Table Tennis,0,0,1,0,0,1,2020,0.0,23451
Mohamad Maso,SYR,Triathlon,0,0,1,0,0,1,2020,0.0,23451
Man Asaad,SYR,Weightlifting,1,0,1,0,1,2,2020,0.07998989387663208,5344
Failuna Matanga,TAN,Athletics,0,0,1,0,0,1,2020,0.0,23451
Felix Simbu,TAN,Athletics,0,0,1,0,0,1,2020,0.0,23451
Gerald Geay,TAN,Athletics,0,0,1,0,0,1,2020,0.0,23451
Lawrence Fotofili,TGA,Athletics,0,0,1,0,0,1,2020,0.0,23451
Amini Fonua,TGA,Swimming,0,0,3,0,0,3,2020,0.0022482243524647905,8771
Malia Day,TGA,Swimming,0,0,1,0,0,1,2020,0.0,23451
Malia Paseka,TGA,Taekwondo,0,0,1,0,0,1,2020,0.0,23451
Pita Taufatofua,TGA,Taekwondo,0,0,2,0,0,2,2020,0.001125347976850006,12106
Mechteld Manumua,TGA,Weightlifting,0,0,1,0,0,1,2020,0.0,23451
Kieran Tuntivate,THA,Athletics,0,0,1,0,0,1,2020,0.0,23451
Subenrat Insaeng,THA,Athletics,0,0,2,0,0,2,2020,0.001125347976850006,12106
Busanan Ongbamrungphan,THA,Badminton,0,0,1,0,0,1,2020,0.0,23451
Dechapol Puavaranukroh,THA,Badminton,0,0,1,0,0,1,2020,0.0,23451
Jongkolphan Kititharakul,THA,Badminton,0,0,1,0,0,1,2020,0.0,23451
Kantaphon Wangcharoen,THA,Badminton,0,0,1,0,0,1,2020,0.0,23451
Ratchanok Intanon,THA,Badminton,0,0,3,0,0,3,2020,0.0022482243524647905,8771
Rawinda Prajongjai,THA,Badminton,0,0,1,0,0,1,2020,0.0,23451
Sapsiree Taerattanachai,THA,Badminton,0,0,2,0,0,2,2020,0.001125347976850006,12106
Baison Manikon,THA,Boxing,0,0,1,0,0,1,2020,0.0,23451
Chatchai-decha Butdee,THA,Boxing,0,0,1,0,0,1,2020,0.0,23451
Jutamas Jitpong,THA,Boxing,0,0,1,0,0,1,2020,0.0,23451
Sudaporn Seesondee,THA,Boxing,1,0,0,0,1,1,2020,0.07998107834533921,6197
Orasa Thiangkathok,THA,Canoe Sprint,0,0,1,0,0,1,2020,0.0,23451
Jutatip Maneephan,THA,Cycling,0,0,2,0,0,2,2020,0.001125347976850006,12106
Chutikan Kitwanitsathian,THA,Cycling BMX Racing,0,0,1,0,0,1,2020,0.0,23451
Jutatip Maneephan,THA,Cycling Road,0,0,1,0,0,1,2020,0.0,23451
Arinadtha Chavatanont,THA,Equestrian,0,0,2,0,0,2,2020,0.001125347976850006,12106
Korntawat Samran,THA,Equestrian,0,0,2,0,0,2,2020,0.001125347976850006,12106
Weerapat Pitakanonda,THA,Equestrian,0,0,2,0,0,2,2020,0.001125347976850006,12106
Ariya Jutanugarn,THA,Golf,0,0,2,0,0,2,2020,0.001125347976850006,12106
Gunn Charoenkul,THA,Golf,0,0,1,0,0,1,2020,0.0,23451
Jazz Janewattananond,THA,Golf,0,0,1,0,0,1,2020,0.0,23451
Kiradech Aphibarnrat,THA,Golf,0,0,1,0,0,1,2020,0.0,23451
Patty Tavatanakit,THA,Golf,0,0,1,0,0,1,2020,0.0,23451
Kachakorn Warasiha,THA,Judo,0,0,1,0,0,1,2020,0.0,23451
Nawamin Deenoi,THA,Rowing,0,0,1,0,0,1,2020,0.0,23451
Siwakorn Wongpin,THA,Rowing,0,0,1,0,0,1,2020,0.0,23451
Kamolwan Chanyim,THA,Sailing,0,0,2,0,0,2,2020,0.001125347976850006,12106
Natthaphong Phonoppharat,THA,Sailing,0,0,2,0,0,2,2020,0.001125347976850006,12106
Siripon Kaewduang-ngam,THA,Sailing,0,0,2,0,0,2,2020,0.001125347976850006,12106
Isaranuudom Phurihiranphat,THA,Shooting,0,0,1,0,0,1,2020,0.0,23451
Isarapa Imprasertsuk,THA,Shooting,0,0,1,0,0,1,2020,0.0,23451
Naphaswan Yangpaiboon,THA,Shooting,0,0,4,0,0,4,2020,0.00336863300103117,7824
Savate Sresthaporn,THA,Shooting,0,0,1,0,0,1,2020,0.0,23451
Sutiya Jiewchaloemmit,THA,Shooting,0,0,4,0,0,4,2020,0.00336863300103117,7824
Tanyaporn Prucksakorn,THA,Shooting,0,0,8,0,0,8,2020,0.007825667853144012,6934
Jenjira Srisa,THA,Swimming,0,0,2,0,0,2,2020,0.001125347976850006,12106
Navaphat Wongcharoen,THA,Swimming,0,0,2,0,0,2,2020,0.001125347976850006,12106
Orawan Paranang,THA,Table Tennis,0,0,1,0,0,1,2020,0.0,23451
Suthasini Sawettabut,THA,Table Tennis,0,0,2,0,0,2,2020,0.001125347976850006,12106
Panipak Wongpattanakit,THA,Taekwondo,1,1,0,0,2,2,2020,0.12020334040778748,1340
Ramnarong Sawekwiharee,THA,Taekwondo,0,0,1,0,0,1,2020,0.0,23451
Ildar Akhmadiev,TJK,Athletics,0,0,1,0,0,1,2020,0.0,23451
Bakhodur Usmonov,TJK,Boxing,0,0,1,0,0,1,2020,0.0,23451
Shabbos Negmatulloev,TJK,Boxing,0,0,1,0,0,1,2020,0.0,23451
Siyovush Zukhurov,TJK,Boxing,0,0,1,0,0,1,2020,0.0,23451
Akmal Murodov,TJK,Judo,0,0,1,0,0,1,2020,0.0,23451
Komronshokh Ustopiriyon,TJK,Judo,0,0,2,0,0,2,2020,0.001125347976850006,12106
Somon Makhmadbekov,TJK,Judo,0,0,1,0,0,1,2020,0.0,23451
Temur Rakhimov,TJK,Judo,0,0,1,0,0,1,2020,0.0,23451
Anastasiya Tyurina,TJK,Swimming,0,0,2,0,0,2,2020,0.001125347976850006,12106
Olimjon Ishanov,TJK,Swimming,0,0,1,0,0,1,2020,0.0,23451
Mergen Mamedov,TKM,Athletics,0,0,1,0,0,1,2020,0.0,23451
Gulbadam Babamuratova,TKM,Judo,0,0,1,0,0,1,2020,0.0,23451
Darya Semyonova,TKM,Swimming,0,0,1,0,0,1,2020,0.0,23451
Merdan Atayev,TKM,Swimming,0,0,2,0,0,2,2020,0.001125347976850006,12106
Hojamuhammet Toychyyev,TKM,Weightlifting,0,0,1,0,0,1,2020,0.0,23451
Kristina Shermetova,TKM,Weightlifting,0,0,1,0,0,1,2020,0.0,23451
Ovez Ovezov,TKM,Weightlifting,0,0,1,0,0,1,2020,0.0,23451
Polina Guryeva,TKM,Weightlifting,0,0,0,1,1,1,2020,0.08614083160457776,2717
Rejepbay Rejepov,TKM,Weightlifting,0,0,1,0,0,1,2020,0.0,23451
de Felisberto,TLS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Imelda Ximenes,TLS,Swimming,0,0,1,0,0,1,2020,0.0,23451
da Joao,TLS,Swimming,0,0,1,0,0,1,2020,0.0,23451
Fabrice Dabla,TOG,Athletics,0,0,1,0,0,1,2020,0.0,23451
Claire Ayivon,TOG,Rowing,0,0,1,0,0,1,2020,0.0,23451
Mawupemon Otogbe,TOG,Swimming,0,0,1,0,0,1,2020,0.0,23451
Dodji Fanny,TOG,Table Tennis,0,0,1,0,0,1,2020,0.0,23451
Chia-en Lin,TPE,Archery,0,0,3,0,0,3,2020,0.0022482243524647905,8771
Chien-ying Lei,TPE,Archery,0,0,2,0,0,2,2020,0.001125347976850006,12106
Chih-chun Tang,TPE,Archery,0,0,2,1,1,3,2020,0.08617032393523026,1642
Chun-heng Wei,TPE,Archery,0,0,1,1,1,2,2020,0.08614942012677068,1959
Ya-ting Tan,TPE,Archery,0,0,2,0,0,2,2020,0.001125347976850006,12106
Yu-cheng Deng,TPE,Archery,0,0,1,1,1,2,2020,0.08614942012677068,1959
Chia-hung Tang,TPE,Artistic Gymnastics,0,0,8,0,0,8,2020,0.007825667853144012,6934
Hua-tien Ting,TPE,Artistic Gymnastics,0,0,2,0,0,2,2020,0.001125347976850006,12106
Kai Lee,TPE,Artistic Gymnastics,0,0,7,1,1,8,2020,0.08645899585119844,1405
Yu-jan Shiao,TPE,Artistic Gymnastics,0,0,8,0,0,8,2020,0.007825667853144012,6934
Yuan-hsi Hung,TPE,Artistic Gymnastics,0,0,8,0,0,8,2020,0.007825667853144012,6934
Chao-tsun Cheng,TPE,Athletics,0,0,1,0,0,1,2020,0.0,23451
Chieh Chen,TPE,Athletics,0,0,1,0,0,1,2020,0.0,23451
Chun-han Yang,TPE,Athletics,0,0,1,0,0,1,2020,0.0,23451
Hsi-en Hsieh,TPE,Athletics,0,0,1,0,0,1,2020,0.0,23451
Kuei-ru Chen,TPE,Athletics,0,0,1,0,0,1,2020,0.0,23451
Shih-feng Huang,TPE,Athletics,0,0,1,0,0,1,2020,0.0,23451
Chi-lin Wang,TPE,Badminton,0,1,0,0,1,1,2020,0.08058195654188434,4235
Tien-chen Chou,TPE,Badminton,0,0,1,0,0,1,2020,0.0,23451
Tzu-wei Wang,TPE,Badminton,0,0,1,0,0,1,2020,0.0,23451
Tzu-ying Tai,TPE,Badminton,0,0,0,1,1,1,2020,0.08614083160457776,2717
Yang Lee,TPE,Badminton,0,1,0,0,1,1,2020,0.08058195654188434,4235
Hsiao-wen Huang,TPE,Boxing,1,0,0,0,1,1,2020,0.07998107834533921,6197
Nien-chin Chen,TPE,Boxing,0,0,1,0,0,1,2020,0.0,23451
Shih-yi Wu,TPE,Boxing,0,0,1,0,0,1,2020,0.0,23451
Yu-ting Lin,TPE,Boxing,0,0,1,0,0,1,2020,0.0,23451
Chu-han Chang,TPE,Canoe Slalom,0,0,1,0,0,1,2020,0.0,23451
Kai Feng,TPE,Cycling Road,0,0,1,0,0,1,2020,0.0,23451
Shao-man Chen,TPE,Equestrian,0,0,1,0,0,1,2020,0.0,23451
Min Lee,TPE,Golf,0,0,1,0,0,1,2020,0.0,23451
T Pan,TPE,Golf,1,0,0,0,1,1,2020,0.07998107834533921,6197
Wei-ling Hsu,TPE,Golf,0,0,1,0,0,1,2020,0.0,23451
Chen-hao Lin,TPE,Judo,0,0,1,0,0,1,2020,0.0,23451
Chen-ling Lien,TPE,Judo,0,0,1,0,0,1,2020,0.0,23451
Wei Yang,TPE,Judo,0,0,0,1,1,1,2020,0.08614083160457776,2717
Tzuyun Wen,TPE,Karate,1,0,0,0,1,1,2020,0.07998107834533921,6197
Yi-ta Wang,TPE,Karate,0,0,1,0,0,1,2020,0.0,23451
Yi-ting Huang,TPE,Rowing,0,0,1,0,0,1,2020,0.0,23451
Chen Tien,TPE,Shooting,0,0,2,0,0,2,2020,0.001125347976850006,12106
Chia-ying Wu,TPE,Shooting,0,0,2,0,0,2,2020,0.001125347976850006,12106
Kun-pi Yang,TPE,Shooting,0,0,1,0,0,1,2020,0.0,23451
Shao-chuan Lu,TPE,Shooting,0,0,2,0,0,2,2020,0.001125347976850006,12106
Ying-shin Lin,TPE,Shooting,0,0,2,0,0,2,2020,0.001125347976850006,12106
Hsing-hao Wang,TPE,Swimming,0,0,2,0,0,2,2020,0.001125347976850006,12106
Kuan-hung Wang,TPE,Swimming,0,0,2,0,0,2,2020,0.001125347976850006,12106
Mei-chien Huang,TPE,Swimming,0,0,1,0,0,1,2020,0.0,23451
An Chen,TPE,Table Tennis,0,0,1,0,0,1,2020,0.0,23451
Ching Cheng,TPE,Table Tennis,1,0,2,0,1,3,2020,0.08001191193606552,4985
Ju Lin,TPE,Table Tennis,1,0,2,0,1,3,2020,0.08001191193606552,4985
Tzu Cheng,TPE,Table Tennis,0,0,1,0,0,1,2020,0.0,23451
Yu Chen,TPE,Table Tennis,0,0,2,0,0,2,2020,0.001125347976850006,12106
Yuan Chuang,TPE,Table Tennis,0,0,2,0,0,2,2020,0.001125347976850006,12106
Chia-ling Lo,TPE,Taekwondo,1,0,0,0,1,1,2020,0.07998107834533921,6197
Po-ya Su,TPE,Taekwondo,0,0,1,0,0,1,2020,0.0,23451
Wei-ting Liu,TPE,Taekwondo,0,0,1,0,0,1,2020,0.0,23451
Yu-jen Huang,TPE,Taekwondo,0,0,1,0,0,1,2020,0.0,23451
Chieh-yu Hsu,TPE,Tennis,0,0,1,0,0,1,2020,0.0,23451
Hao-ching Chan,TPE,Tennis,0,0,1,0,0,1,2020,0.0,23451
Latisha Chan,TPE,Tennis,0,0,1,0,0,1,2020,0.0,23451
Yen-hsun Lu,TPE,Tennis,0,0,1,0,0,1,2020,0.0,23451
Yu-chieh Hsieh,TPE,Tennis,0,0,1,0,0,1,2020,0.0,23451
Chan-hung Kao,TPE,Weightlifting,0,0,1,0,0,1,2020,0.0,23451
Hsing-chun Kuo,TPE,Weightlifting,0,1,0,0,1,1,2020,0.08058195654188434,4235
Nien-hsin Chiang,TPE,Weightlifting,0,0,1,0,0,1,2020,0.0,23451
Po-jen Chen,TPE,Weightlifting,0,0,1,0,0,1,2020,0.0,23451
Wan-ling Fang,TPE,Weightlifting,0,0,1,0,0,1,2020,0.0,23451
Wen-huei Chen,TPE,Weightlifting,1,0,0,0,1,1,2020,0.07998107834533921,6197
Yun-ting Hsieh,TPE,Weightlifting,0,0,1,0,0,1,2020,0.0,23451
Adell Colthrust,TTO,Athletics,0,0,1,0,0,1,2020,0.0,23451
Akanni Hislop,TTO,Athletics,0,0,1,0,0,1,2020,0.0,23451
Andwuelle Wright,TTO,Athletics,0,0,1,0,0,1,2020,0.0,23451
Asa Guevara,TTO,Athletics,0,0,1,0,0,1,2020,0.0,23451
Ayla Stanisclaus,TTO,Athletics,0,0,1,0,0,1,2020,0.0,23451
Che Lara,TTO,Athletics,0,0,1,0,0,1,2020,0.0,23451
Deon Lendore,TTO,Athletics,1,0,5,0,1,6,2020,0.08015702227356138,4767
Dwight St.,TTO,Athletics,0,0,2,0,0,2,2020,0.001125347976850006,12106
Eric Harrison,TTO,Athletics,0,0,1,0,0,1,2020,0.0,23451
Jereem Richards,TTO,Athletics,0,0,2,0,0,2,2020,0.001125347976850006,12106
Jonathan Farinha,TTO,Athletics,0,0,1,0,0,1,2020,0.0,23451
Kai Selvon,TTO,Athletics,0,0,3,0,0,3,2020,0.0022482243524647905,8771
Kelly-ann Baptiste,TTO,Athletics,0,0,2,0,0,2,2020,0.001125347976850006,12106
Keshorn Walcott,TTO,Athletics,1,1,1,0,2,3,2020,0.12022001035111443,1269
Khalifa St.,TTO,Athletics,0,0,1,0,0,1,2020,0.0,23451
Kion Benjamin,TTO,Athletics,0,0,1,0,0,1,2020,0.0,23451
Kyle Greaux,TTO,Athletics,0,0,2,0,0,2,2020,0.001125347976850006,12106
Machel Cedenio,TTO,Athletics,0,0,4,0,0,4,2020,0.00336863300103117,7824
McKNIGHT Sparkle,TTO,Athletics,0,0,1,0,0,1,2020,0.0,23451
Michelle-lee Ahye,TTO,Athletics,0,0,2,0,0,2,2020,0.001125347976850006,12106
Portious Warren,TTO,Athletics,0,0,1,0,0,1,2020,0.0,23451
Renny Quow,TTO,Athletics,0,0,1,0,0,1,2020,0.0,23451
Richard Thompson,TTO,Athletics,0,1,4,2,3,7,2020,0.19506430609973133,214
Semoy Hackett,TTO,Athletics,0,0,9,0,0,9,2020,0.008933796023490183,6862
Tyra Gittens,TTO,Athletics,0,0,1,0,0,1,2020,0.0,23451
Solomon Prince,TTO,Boxing,0,0,1,0,0,1,2020,0.0,23451
Teniel Campbell,TTO,Cycling Road,0,0,1,0,0,1,2020,0.0,23451
Kwesi Browne,TTO,Cycling Track,0,0,2,0,0,2,2020,0.001125347976850006,12106
Nicholas Paul,TTO,Cycling Track,0,0,2,0,0,2,2020,0.001125347976850006,12106
Gabriella Wood,TTO,Judo,0,0,1,0,0,1,2020,0.0,23451
Aisha Chow,TTO,Rowing,0,0,1,0,0,1,2020,0.0,23451
Andrew Lewis,TTO,Sailing,0,0,3,0,0,3,2020,0.0022482243524647905,8771
Cherelle Thompson,TTO,Swimming,0,0,1,0,0,1,2020,0.0,23451
