NOC,Name,Total_Medals,Gold_Medals,Silver_Medals,Bronze_Medals,Total_Competitions
BUL,Ina Delcheva,1,0,1,0,1
BUL,Inna Eftimova,0,0,0,0,4
BUL,Irena Tanova,0,0,0,0,2
BUL,Irina Khitrova,0,0,0,0,6
BUL,Irina Konstantinova-bontemps,0,0,0,0,4
BUL,Iskra Velinova,1,0,1,0,3
BUL,Ismail (-khristov),2,1,0,1,2
BUL,Ismail (-nizamolu),1,1,0,0,2
BUL,Ismail Yuseinov,0,0,0,0,1
BUL,Iva Prandzheva,0,0,0,0,2
BUL,Iva Tepeshanova,0,0,0,0,1
BUL,Ivan Abadzhiev,0,0,0,0,2
BUL,Ivan Angelov,0,0,0,0,2
BUL,Ivan Apostolov,0,0,0,0,2
BUL,Ivan Atanasov,0,0,0,0,1
BUL,Ivan Botev,0,0,0,0,2
BUL,Ivan Burchin,1,0,0,1,3
BUL,Ivan Chakarov,0,0,0,0,1
BUL,Ivan Chureshki,0,0,0,0,8
BUL,Ivan Dimitrov,0,0,0,0,3
BUL,Ivan Dzhorev,0,0,0,0,1
BUL,Ivan Ginov,0,0,0,0,1
BUL,Ivan Gulev,0,0,0,0,1
BUL,Ivan Iliev,0,0,0,0,1
BUL,Ivan Ivanov,2,1,0,1,20
BUL,Ivan Khristov,0,0,0,0,2
BUL,Ivan Kiryakov,0,0,0,0,1
BUL,Ivan Kochev,0,0,0,0,1
BUL,Ivan Kolev,1,0,0,1,3
BUL,Ivan Kondev,0,0,0,0,16
BUL,Ivan Kovachev,0,0,0,0,1
BUL,Ivan Lazarov,0,0,0,0,1
BUL,Ivan Mandov,0,0,0,0,3
BUL,Ivan Manev,1,0,0,1,3
BUL,Ivan Marinov,1,0,1,0,3
BUL,Ivan Markov,0,0,0,0,1
BUL,Ivan Mikhaylov,1,0,0,1,2
BUL,Ivan Netov,0,0,0,0,2
BUL,Ivan Nikolov,0,0,0,0,1
BUL,Ivan Popov,0,0,0,0,2
BUL,Ivan Radoev,0,0,0,0,1
BUL,Ivan Shavov,0,0,0,0,2
BUL,Ivan Simeonov,0,0,0,0,1
BUL,Ivan Stanev,0,0,0,0,1
BUL,Ivan Stoitsov,0,0,0,0,1
BUL,Ivan Stoychev,0,0,0,0,8
BUL,Ivan Tanev,0,0,0,0,2
BUL,Ivan Tasev,0,0,0,0,1
BUL,Ivan Tsochev,0,0,0,0,1
BUL,Ivan Tsonov,1,0,1,0,2
BUL,Ivan Tsvetkov,0,0,0,0,2
BUL,Ivan Tuparov,0,0,0,0,1
BUL,Ivan Turlakov,1,0,0,1,1
BUL,Ivan Valov,0,0,0,0,1
BUL,Ivan Veselinov,0,0,0,0,3
BUL,Ivan Yordanov,0,0,0,0,1
BUL,Ivan Zafirov,1,0,1,0,1
BUL,Ivana Georgieva,0,0,0,0,1
BUL,Ivanka (-georgieva),0,0,0,0,2
BUL,Ivanka (-nikolova),0,0,0,0,1
BUL,Ivanka (-stoycheva),0,0,0,0,1
BUL,Ivanka (todorova-),2,1,0,1,4
BUL,Ivanka -goranova),0,0,0,0,1
BUL,Ivanka Dolzheva,0,0,0,0,18
BUL,Ivanka Moralieva,0,0,0,0,5
BUL,Ivanka Vancheva,0,0,0,0,1
BUL,Ivaylo Banchev,0,0,0,0,2
BUL,Ivaylo Gavrilov,0,0,0,0,1
BUL,Ivaylo Georgiev,1,0,1,0,1
BUL,Ivaylo Ivanov,0,0,0,0,3
BUL,Ivaylo Karanyotov,0,0,0,0,2
BUL,Ivaylo Kirov,0,0,0,0,1
BUL,Ivaylo Mladenov,0,0,0,0,1
BUL,Ivaylo Rusenov,0,0,0,0,2
BUL,Ivaylo Sharankov,0,0,0,0,1
BUL,Ivaylo Yordanov,0,0,0,0,1
BUL,Ivelina Ilieva,0,0,0,0,1
BUL,Ivelina Raykova,0,0,0,0,6
BUL,Ivelina Taleva,1,0,1,0,1
BUL,Ivet Goranova,1,1,0,0,1
BUL,Ivet Lalova-collio,0,0,0,0,9
BUL,Ivo Angelov,0,0,0,0,1
BUL,Ivo Gelov,0,0,0,0,1
BUL,Ivo Kostadinov,0,0,0,0,1
BUL,Ivo Rusev,1,0,0,1,1
BUL,Ivo Yanakiev,1,0,0,1,3
BUL,Ivo Yanchev,0,0,0,0,1
BUL,Izabela (rifatova-),0,0,0,0,2
BUL,Javier Ibanez,1,0,0,1,1
BUL,Josif Miladinov,0,0,0,0,3
BUL,Kalofer Khristozov,0,0,0,0,24
BUL,Kaloyan Baev,0,0,0,0,2
BUL,Kaloyan Dinchev,0,0,0,0,2
BUL,Kaloyan Levterov,0,0,0,0,2
BUL,Kaloyana Nalbantova,0,0,0,0,1
BUL,Kamelia Petrova,0,0,0,0,1
BUL,Kameliya Eftimova,0,0,0,0,6
BUL,Kamen Goranov,1,0,1,0,1
BUL,Kamen Kutsev,0,0,0,0,1
BUL,Kamenova Staneva,0,0,0,0,1
BUL,Kanyo Dzhambazov,0,0,0,0,2
BUL,Kapka (-panayotova),1,0,1,0,1
BUL,Kaspar Simeonov,1,0,1,0,1
BUL,Katerina (-stoimenova),0,0,0,0,4
BUL,Katia Todorova,0,0,0,0,1
BUL,Katrin Taseva,0,0,0,0,1
BUL,Katrin Velkova,0,0,0,0,1
BUL,Katya (-oracheva),0,0,0,0,1
BUL,Kevin Penev,0,0,0,0,8
BUL,Khasan Isaev,1,1,0,0,1
BUL,Khrabrina Khrabrova,0,0,0,0,6
BUL,Khriska Peycheva,0,0,0,0,1
BUL,Khristian Ivanov,0,0,0,0,6
BUL,Khristian Minkovski,0,0,0,0,2
BUL,Khristina Georgieva,0,0,0,0,2
BUL,Khristina Kalcheva,0,0,0,0,1
BUL,Khristo Aleksandrov,0,0,0,0,1
BUL,Khristo Dimitrov,0,0,0,0,1
BUL,Khristo Donchev,0,0,0,0,1
BUL,Khristo Doychinov,0,0,0,0,1
BUL,Khristo Etropolski,0,0,0,0,4
BUL,Khristo Filchev,0,0,0,0,1
BUL,Khristo Furnigov,0,0,0,0,1
BUL,Khristo Ignatov,0,0,0,0,1
BUL,Khristo Iliev,1,0,1,0,2
BUL,Khristo Kachev,0,0,0,0,1
BUL,Khristo Khristov,0,0,0,0,4
BUL,Khristo Malakchiev,0,0,0,0,2
BUL,Khristo Markov,1,1,0,0,2
BUL,Khristo Shopov,0,0,0,0,1
BUL,Khristo Stefanov,0,0,0,0,1
BUL,Khristo Stoyanov,1,0,1,0,1
BUL,Khristo Traykov,0,0,0,0,2
BUL,Khristo Tsvetanov,0,0,0,0,1
BUL,Khristo Tsvetkov,0,0,0,0,1
BUL,Khristo Yovovich,0,0,0,0,1
BUL,Khristo Zhelev,0,0,0,0,1
BUL,Kinka Racheva,0,0,0,0,1
BUL,Kiril Barbutov,0,0,0,0,1
BUL,Kiril Dimitrov,0,0,0,0,1
BUL,Kiril Gechevski,0,0,0,0,1
BUL,Kiril Georgiev,0,0,0,0,2
BUL,Kiril Ivanov,0,0,0,0,1
BUL,Kiril Ivkov,1,0,1,0,1
BUL,Kiril Khristov,1,0,1,0,1
BUL,Kiril Kirchev,0,0,0,0,2
BUL,Kiril Kirov,0,0,0,0,2
BUL,Kiril Kiryakov,0,0,0,0,1
BUL,Kiril Pandov,0,0,0,0,2
BUL,Kiril Petkov,1,0,1,0,2
BUL,Kiril Petrunov,0,0,0,0,3
BUL,Kiril Rakarov,1,0,0,1,2
BUL,Kiril Semov,0,0,0,0,1
BUL,Kiril Shivarov,0,0,0,0,1
BUL,Kiril Slavov,0,0,0,0,2
BUL,Kiril Terziev,1,0,0,1,2
BUL,Kirkor Kirkorov,0,0,0,0,2
BUL,Kolyo Neshev,0,0,0,0,1
BUL,Kolyo Zakhariev,0,0,0,0,2
BUL,Konstantin Dzhelepov,0,0,0,0,1
BUL,Konstantin Georgiev,0,0,0,0,1
BUL,Konstantin Maznikov,0,0,0,0,1
BUL,Konstantin Mitev,0,0,0,0,1
BUL,Konstantin Sardzhev,0,0,0,0,2
BUL,Konstantin Totev,0,0,0,0,2
BUL,Konstantin Venkov,0,0,0,0,4
BUL,Kostadin Folev,0,0,0,0,1
BUL,Kostadin Stoykov,0,0,0,0,1
BUL,Kostadin Tilev,0,0,0,0,1
BUL,Kostadinka Radkova,1,0,1,0,2
BUL,Krali Bimbalov,1,0,1,0,2
BUL,Krasimir Drandarov,0,0,0,0,1
BUL,Krasimir Dunev,1,0,1,0,16
BUL,Krasimir Gaydarski,0,0,0,0,1
BUL,Krasimir Khristov,0,0,0,0,2
BUL,Krasimir Kochev,0,0,0,0,2
BUL,Krasimir Krastev,0,0,0,0,1
BUL,Krasimir Staykov,0,0,0,0,1
BUL,Krasimir Stoykov,0,0,0,0,2
BUL,Krasimir Tumanov,0,0,0,0,1
BUL,Krasimir Zakhov,0,0,0,0,1
BUL,Krasimira Bogdanova,2,0,1,1,2
BUL,Krasimira Gyurova,1,0,0,1,1
BUL,Krasimira Tocheva,0,0,0,0,1
BUL,Krasimira Toneva,0,0,0,0,6
BUL,Krastyo Gochev,0,0,0,0,2
BUL,Krastyu Milev,0,0,0,0,1
BUL,Krastyu Semerdzhiev,1,0,1,0,1
BUL,Kristian Vasilev,0,0,0,0,2
BUL,Kristina Panayotova,0,0,0,0,6
BUL,Kristina Rangelova,1,0,0,1,2
BUL,Krum Lekarski,0,0,0,0,5
BUL,Krum Yanev,1,0,0,1,2
BUL,Kubrat Pulev,0,0,0,0,1
BUL,Kuncho Kunchev,0,0,0,0,1
BUL,Lachezar Boychev,0,0,0,0,2
BUL,Lachezar Stoyanov,0,0,0,0,2
BUL,Lalka Berberova,1,0,1,0,3
BUL,Larisa (-sashova),0,0,0,0,1
BUL,Laura Traets,1,1,0,0,1
BUL,Lazar Khristov,1,0,0,1,3
BUL,Leonid Bazan,0,0,0,0,1
BUL,Lidiya (-lukova),0,0,0,0,1
BUL,Lidiya (petrova-),0,0,0,0,1
BUL,Liliya Stoyanova,0,0,0,0,1
BUL,Liliyana Aleksandrova,0,0,0,0,5
BUL,Liliyana Panayotova-ivanova,0,0,0,0,4
BUL,Lilyana (tomova-),0,0,0,0,2
BUL,Lilyana Vaseva,1,0,1,0,1
BUL,Linda Zetchiri,0,0,0,0,2
BUL,Lyubcho Dyakov,1,0,0,1,4
BUL,Lyuben Doychev,0,0,0,0,1
BUL,Lyuben Gurgushinov,0,0,0,0,1
BUL,Lyuben Karastoyanov,0,0,0,0,1
BUL,Lyuben Khristov,0,0,0,0,16
BUL,Lyuben Obretenov,0,0,0,0,8
BUL,Lyuben Popov,0,0,0,0,1
BUL,Lyubomir Epitropov,0,0,0,0,3
BUL,Lyubomir Ganev,0,0,0,0,2
BUL,Lyubomir Geraskov,1,1,0,0,8
BUL,Lyubomir Ivanov,0,0,0,0,1
BUL,Lyubomir Lyubenov,2,1,1,0,2
BUL,Lyubomir Markov,0,0,0,0,1
BUL,Lyubomir Oresharov,0,0,0,0,1
BUL,Lyubomir Panov,0,0,0,0,2
BUL,Lyubomir Petrov,1,0,0,1,1
BUL,Lyubomir Runtov,0,0,0,0,1
BUL,Lyubomira Kazanova,1,0,0,1,1
BUL,Lyudmil Naydenov,0,0,0,0,1
BUL,Lyudmila (zhecheva-),0,0,0,0,2
BUL,Lyutvi Akhmedov,1,0,1,0,2
BUL,Lyutvina Mollova,0,0,0,0,1
BUL,Madlen Radukanova,1,1,0,0,1
BUL,Madlena Staneva,0,0,0,0,1
BUL,Magdalena Georgieva,1,0,0,1,1
BUL,Magdalena Maleeva,0,0,0,0,4
BUL,Magdalina Minevska,0,0,0,0,1
BUL,Malena Andonova,0,0,0,0,2
BUL,Manol Manolov,1,0,0,1,3
BUL,Manuela Maleeva-fragnire,1,0,0,1,2
BUL,Margarit Atanasov,0,0,0,0,1
BUL,Margarita Chomakova,0,0,0,0,1
BUL,Margarita Petrova,0,0,0,0,1
BUL,Margarita Shtarkelova,1,0,0,1,1
BUL,Margarita Vasileva,0,0,0,0,1
BUL,Maria Grozdeva,0,0,0,0,2
BUL,Marian Avramov,0,0,0,0,1
BUL,Marian Dimitrov,0,0,0,0,1
BUL,Mariana (-rusina),0,0,0,0,1
BUL,Mariana Chobanova,0,0,0,0,1
BUL,Mariana Dimitrova,0,0,0,0,1
BUL,Mariana Mincheva,0,0,0,0,1
BUL,Mariana Serbezova,1,0,0,1,1
BUL,Mariana Stoyanova,0,0,0,0,3
BUL,Mariana Yankulova,0,0,0,0,1
BUL,Mariano Domuschiev,0,0,0,0,1
BUL,Marieta Ilieva,0,0,0,0,6
BUL,Marin Gopov,0,0,0,0,1
BUL,Marin Ivanov,0,0,0,0,1
BUL,Marin Nikolov,0,0,0,0,1
BUL,Mariya (-mikhaylova),0,0,0,0,2
BUL,Mariya (-stoyanova),0,0,0,0,2
BUL,Mariya (grigorova-),5,2,0,3,12
BUL,Mariya Dimitrova,0,0,0,0,2
BUL,Mariya Karashka,0,0,0,0,6
BUL,Mariya Kartalova,0,0,0,0,6
BUL,Mariya Kichukova,0,0,0,0,2
BUL,Mariya Kircheva,0,0,0,0,6
BUL,Mariya Kocheva,0,0,0,0,2
BUL,Mariya Koleva,1,0,1,0,1
BUL,Mariya Mincheva,0,0,0,0,2
BUL,Mariya Nikolova,0,0,0,0,3
BUL,Mariya Stoyanova,1,0,0,1,1
BUL,Mariya Vergova-petkova,2,0,2,0,2
BUL,Mariyka Modeva,2,0,2,0,2
BUL,Mark Hristov,0,0,0,0,1
BUL,Marko Valev,0,0,0,0,1
BUL,Martin Ivanov,0,0,0,0,1
BUL,Martin Marinov,2,0,0,2,5
BUL,Martin Martinov,0,0,0,0,1
BUL,Martin Stoev,0,0,0,0,1
BUL,Martin Yanakiev,0,0,0,0,1
BUL,Martsel Koen,0,0,0,0,5
BUL,Matey Kaziyski,0,0,0,0,1
BUL,Matey Popov,0,0,0,0,2
BUL,May Nasar,1,1,0,0,1
BUL,Maya (-mitova),0,0,0,0,6
BUL,Maya (-stoeva),1,0,0,1,1
BUL,Maya Paunovska,0,0,0,0,1
BUL,Maya Tabakova,1,0,1,0,1
BUL,Metodi Khalvadzhiski,0,0,0,0,1
BUL,Metodi Zarev,0,0,0,0,1
BUL,Miglena Markova,0,0,0,0,1
BUL,Miglena Mikhaleva,0,0,0,0,1
BUL,Mihaela Maevska,1,0,0,1,2
BUL,Mihail Ganev,0,0,0,0,1
BUL,Mikhail Abadzhiev,0,0,0,0,1
BUL,Mikhail Aleksandrov,0,0,0,0,6
BUL,Mikhail Bachvarov,0,0,0,0,2
BUL,Mikhail Georgiev,0,0,0,0,2
BUL,Mikhail Gyonin,1,0,1,0,1
BUL,Mikhail Klaynerov,0,0,0,0,2
BUL,Mikhail Mitsev,0,0,0,0,1
BUL,Mikhail Petrov,0,0,0,0,1
BUL,Mikhail Popov,0,0,0,0,2
BUL,Mikhail Stoykov,0,0,0,0,2
BUL,Mikho Dukov,1,0,1,0,2
BUL,Milcho Milanov,0,0,0,0,1
BUL,Milcho Milev,0,0,0,0,1
BUL,Milcho Nikolov,1,0,0,1,1
BUL,Milcho Rusev,0,0,0,0,3
BUL,Milen Dobrev,1,1,0,0,1
BUL,Milena Trendafilova,0,0,0,0,2
BUL,Milenov Milov,0,0,0,0,2
BUL,Militsa Mircheva,0,0,0,0,1
BUL,Milka Maneva,0,0,0,0,1
BUL,Milka Tancheva,0,0,0,0,1
BUL,Milko Gaydarski,1,0,1,0,1
BUL,Milko Kazanov,1,0,0,1,7
BUL,Mimi Hristova,0,0,0,0,1
BUL,Mincho Dimov,0,0,0,0,1
BUL,Mincho Nikolov,1,0,0,1,2
BUL,Mincho Pashov,1,0,0,1,1
BUL,Mincho Todorov,0,0,0,0,15
BUL,Mirela Demireva,1,0,1,0,3
BUL,Miroslav Dudekov,0,0,0,0,2
BUL,Miroslav Gochev,0,0,0,0,1
BUL,Miroslav Kirchev,0,0,0,0,2
BUL,Miroslav Makaveev,0,0,0,0,1
BUL,Mitko Grablev,0,0,0,0,1
BUL,Mitko Kabakov,0,0,0,0,1
BUL,Mitko Milushev,0,0,0,0,2
BUL,Mitko Mitev,0,0,0,0,1
BUL,Mitko Petkov,0,0,0,0,2
BUL,Mitko Todorov,1,0,1,0,1
BUL,Mitko Tsenov,0,0,0,0,1
BUL,Mladen Georgiev,0,0,0,0,1
BUL,Mladen Khristov,0,0,0,0,1
BUL,Mladen Kuchev,1,0,1,0,2
BUL,Mladen Mladenov,1,0,0,1,1
BUL,Mladen Stefanov,0,0,0,0,6
BUL,Mofid Kiwan,0,0,0,0,1
BUL,Momchil Karailiev,0,0,0,0,2
BUL,Monika Gachevska,0,0,0,0,4
BUL,Musa Kazanov,0,0,0,0,1
BUL,Mustafa Yusein,1,0,0,1,1
BUL,Nacho Minchev,0,0,0,0,1
BUL,Nadezhda -kiryakova),0,0,0,0,2
BUL,Nadiya Filipova,1,0,1,0,1
BUL,Nadka Golcheva,2,0,1,1,2
BUL,Nadya Shatarova,0,0,0,0,6
BUL,Natasha Khristova,0,0,0,0,2
BUL,Natasha Petrova-yanakieva,0,0,0,0,4
BUL,Nayden Naydenov,0,0,0,0,2
BUL,Nayden Stanchev,0,0,0,0,2
BUL,Nedelcho Kolev,1,0,0,1,1
BUL,Nedelcho Nedev,0,0,0,0,1
BUL,Nedelcho Yordanov,0,0,0,0,1
BUL,Nedyalka (-dacheva),0,0,0,0,1
BUL,Nedyalko Stoyanov,0,0,0,0,2
BUL,Nedyu Rachev,0,0,0,0,1
BUL,Neli Nedyalkova-boteva,0,0,0,0,8
BUL,Neli Stoyanova,0,0,0,0,6
BUL,Neli Zafirova,0,0,0,0,1
BUL,Nencho Staykov,0,0,0,0,2
BUL,Nenko Dobrev,0,0,0,0,3
BUL,Neno Mirchev,0,0,0,0,8
BUL,Neno Terziyski,0,0,0,0,1
BUL,Nermedin Hyuseinov,1,0,0,1,2
BUL,Nevena Dimitrova,0,0,0,0,1
BUL,Neviana Vladinova,0,0,0,0,1
BUL,Nevyana Ivanova,0,0,0,0,1
BUL,Nevyana Miteva,0,0,0,0,3
BUL,Neycho Neychev,0,0,0,0,1
BUL,Nezhdet Zalev,1,0,1,0,1
BUL,Nikifor Minchev,0,0,0,0,1
BUL,Nikola Dagorov,0,0,0,0,1
BUL,Nikola Dimitrov,0,0,0,0,6
BUL,Nikola Filipov,0,0,0,0,1
BUL,Nikola Khristov,0,0,0,0,1
BUL,Nikola Kovachev,1,0,0,1,2
BUL,Nikola Mutafchiev,0,0,0,0,1
BUL,Nikola Nenov,0,0,0,0,2
BUL,Nikola Nikolov,0,0,0,0,1
BUL,Nikola Prodanov,0,0,0,0,16
BUL,Nikola Savov,0,0,0,0,1
BUL,Nikola Simeonov,0,0,0,0,1
BUL,Nikola Stamatov,0,0,0,0,1
BUL,Nikola Stanchev,1,1,0,0,1
BUL,Nikola Tsanev,0,0,0,0,1
BUL,Nikola Zhelyazkov,0,0,0,0,1
BUL,Nikola Zlatanov,0,0,0,0,1
BUL,Nikolaeva Petrova,0,0,0,0,1
BUL,Nikolai Ilkov,1,0,0,1,1
BUL,Nikolaj Pealov,2,0,1,1,2
BUL,Nikolay Antonov,0,0,0,0,1
BUL,Nikolay Atanasov,0,0,0,0,11
BUL,Nikolay Bayryakov,0,0,0,0,1
BUL,Nikolay Bukhalov,3,2,0,1,7
BUL,Nikolay Ganev,0,0,0,0,2
BUL,Nikolay Georgiev,0,0,0,0,1
BUL,Nikolay Gergov,0,0,0,0,2
BUL,Nikolay Ilov,0,0,0,0,2
BUL,Nikolay Ivanov,0,0,0,0,1
BUL,Nikolay Khristozov,0,0,0,0,1
BUL,Nikolay Kolev,0,0,0,0,4
BUL,Nikolay Marincheshki,0,0,0,0,3
BUL,Nikolay Mateev,0,0,0,0,1
BUL,Nikolay Mikhaylov,0,0,0,0,1
BUL,Nikolay Milev,0,0,0,0,8
BUL,Nikolay Nachev,0,0,0,0,1
BUL,Nikolay Nikolov,0,0,0,0,5
BUL,Nikolay Paslar,0,0,0,0,1
BUL,Nikolay Penchev,0,0,0,0,1
BUL,Nikolay Raev,0,0,0,0,1
BUL,Nikolay Vasilev,0,0,0,0,1
BUL,Nikolay Yordanov,0,0,0,0,3
BUL,Nikolina Ruseva,0,0,0,0,1
BUL,Nikolina Shtereva,1,0,1,0,4
BUL,Nikolina Tankucheva,0,0,0,0,4
BUL,Nikolova Hristova,0,0,0,0,1
BUL,Nina (todorova-),0,0,0,0,1
BUL,Nina Kostova,0,0,0,0,6
BUL,Nina Rangelova,0,0,0,0,6
BUL,Nonka (shatarova-),1,0,1,0,10
BUL,Norayr Nurikyan,2,2,0,0,2
BUL,Nuran Pelikyan,0,0,0,0,1
BUL,Ognyan Bangiev,0,0,0,0,8
BUL,Ognyan Nikolov,1,0,1,0,1
BUL,Ognyan Toshev,0,0,0,0,2
BUL,Ognyana (-dusheva),1,0,0,1,1
BUL,Olya Stoichkova,0,0,0,0,2
BUL,Orlin Ninov,0,0,0,0,1
BUL,Orlin Rusev,0,0,0,0,1
BUL,Osman Duraliev,2,0,2,0,2
BUL,Panayot Kirov,0,0,0,0,1
BUL,Panayot Panayotov,1,0,0,1,2
BUL,Pancho Paskov,0,0,0,0,1
BUL,Pando Pandov,0,0,0,0,1
BUL,Pando Sidov,0,0,0,0,8
BUL,Panev Asenov,0,0,0,0,1
BUL,Parvan Parvanov,0,0,0,0,1
BUL,Pavel Botev,0,0,0,0,1
BUL,Pavel Ivanov,0,0,0,0,1
BUL,Pavel Pavlov,0,0,0,0,2
BUL,Pavel Strakhilov,1,0,0,1,1
BUL,Pavlina Khristova,0,0,0,0,1
BUL,Pencho Vichev,0,0,0,0,1
BUL,Penka Metodieva,2,0,1,1,2
BUL,Penka Prisadashka,0,0,0,0,7
BUL,Penka Sokolova,0,0,0,0,2
BUL,Penka Stoyanova,2,0,1,1,2
BUL,Petar Angelov,0,0,0,0,2
BUL,Petar Argirov,0,0,0,0,1
BUL,Petar Bogdanov,0,0,0,0,1
BUL,Petar Bozhilov,0,0,0,0,2
BUL,Petar Dachev,0,0,0,0,2
BUL,Petar Darakchiev,0,0,0,0,1
BUL,Petar Georgiev,0,0,0,0,14
BUL,Petar Godev,0,0,0,0,3
BUL,Petar Ivanov,0,0,0,0,2
BUL,Petar Karadzhov,0,0,0,0,1
BUL,Petar Kasabov,0,0,0,0,1
BUL,Petar Kirov,2,2,0,0,3
BUL,Petar Kochanov,0,0,0,0,3
BUL,Petar Kostadinov,0,0,0,0,1
BUL,Petar Krachmarov,0,0,0,0,2
BUL,Petar Krumov,0,0,0,0,1
BUL,Petar Lesov,1,1,0,0,1
BUL,Petar Mandadzhiev,1,0,1,0,2
BUL,Petar Merkov,2,0,2,0,7
BUL,Petar Patsev,0,0,0,0,1
BUL,Petar Petrov,1,0,0,1,5
BUL,Petar Shishkov,0,0,0,0,1
BUL,Petar Sibinkich,0,0,0,0,2
BUL,Petar Spasov,0,0,0,0,2
BUL,Petar Stefanov,0,0,0,0,1
BUL,Petar Stoimenov,0,0,0,0,2
BUL,Petar Stoyanov,0,0,0,0,1
BUL,Petar Stoychev,0,0,0,0,8
BUL,Petar Tachev,0,0,0,0,2
BUL,Petar Trifonov,0,0,0,0,1
BUL,Petar Uzunov,0,0,0,0,1
BUL,Petar Yanev,0,0,0,0,1
BUL,Petar Zapryanov,1,0,0,1,4
BUL,Petar Zhekov,1,0,1,0,1
BUL,Petkana Makaveeva,2,0,1,1,2
BUL,Petko Dermendzhiev,0,0,0,0,1
BUL,Petko Dragiev,0,0,0,0,1
BUL,Petko Kichev,0,0,0,0,1
BUL,Petko Lazarov,0,0,0,0,1
BUL,Petko Pantaleev,0,0,0,0,1
BUL,Petko Petkov,1,0,1,0,2
BUL,Petko Sirakov,1,0,1,0,1
BUL,Petko Stefanov,0,0,0,0,2
BUL,Petko Yankov,0,0,0,0,2
BUL,Petkov Dimov,0,0,0,0,1
BUL,Petrana Koleva,0,0,0,0,1
BUL,Petrov Mitsin,0,0,0,0,2
BUL,Petya (kireva-),0,0,0,0,2
BUL,Petya Lukanova,0,0,0,0,2
BUL,Petya Nedelcheva,0,0,0,0,4
BUL,Petya Pendareva,0,0,0,0,3
BUL,Petya Yanchulova,0,0,0,0,2
BUL,Plamen Aleksandrov,0,0,0,0,2
BUL,Plamen Asparukhov,0,0,0,0,1
BUL,Plamen Brankov,0,0,0,0,1
BUL,Plamen Bratoychev,0,0,0,0,2
BUL,Plamen Khristov,0,0,0,0,2
BUL,Plamen Konstantinov,0,0,0,0,2
BUL,Plamen Krastev,0,0,0,0,1
BUL,Plamen Minev,0,0,0,0,2
BUL,Plamen Paskalev,0,0,0,0,2
BUL,Plamen Penev,0,0,0,0,1
BUL,Plamen Petkov,0,0,0,0,8
BUL,Plamen Timchev,0,0,0,0,1
BUL,Plamen Yankov,0,0,0,0,2
BUL,Plamen Zhelyazkov,0,0,0,0,1
BUL,Plamena Mitkova,0,0,0,0,1
BUL,Polina Trifonova,0,0,0,0,1
BUL,Polina Tsekova,0,0,0,0,1
BUL,Prodan Gardzhev,2,1,0,1,3
BUL,Prodan Georgiev,0,0,0,0,1
BUL,Proletina Kalcheva,0,0,0,0,1
BUL,Rachel Stoyanov,0,0,0,0,1
BUL,Radka Stoyanova,1,0,1,0,1
BUL,Radmila (-turner),0,0,0,0,1
BUL,Radoslav Kasabov,0,0,0,0,2
BUL,Radoslav Konstantinov,0,0,0,0,1
BUL,Radoslav Radev,0,0,0,0,1
BUL,Radoslav Suslekov,0,0,0,0,1
BUL,Radoslav Velikov,1,0,0,1,3
BUL,Radoslava Georgieva,0,0,0,0,1
BUL,Radoslava Mavrodieva,0,0,0,0,2
BUL,Radostina (-bakhchevanova),0,0,0,0,2
BUL,Rakhmat Sofiadi,1,0,0,1,2
BUL,Ralitsa Mileva,0,0,0,0,4
BUL,Rangel Gerovski,1,0,1,0,2
BUL,Rashko Fratev,0,0,0,0,4
BUL,Raychin Antonov,0,0,0,0,2
BUL,Raycho Karmadzhiev,0,0,0,0,1
BUL,Raycho Khristov,0,0,0,0,8
BUL,Raycho Tsonev,0,0,0,0,1
BUL,Rayna Atanasova,0,0,0,0,6
BUL,Rayna Grigorova,0,0,0,0,18
BUL,Razvigor Yankov,0,0,0,0,1
BUL,Reneta Kamberova,1,0,0,1,2
BUL,Reneta Tsvetkova,0,0,0,0,6
BUL,Reni Yordanova,1,0,1,0,1
BUL,Rilko Florov,0,0,0,0,1
BUL,Rita Todorova,1,0,1,0,2
BUL,Rosen Raychev,0,0,0,0,3
BUL,Rosen Vasilev,0,0,0,0,1
BUL,Rositsa (-khristova),0,0,0,0,2
BUL,Rositsa (-yaitsarova),0,0,0,0,1
BUL,Rositsa Dimitrova,1,0,0,1,1
BUL,Rositsa Spasova,0,0,0,0,2
BUL,Rostislav Dimitrov,0,0,0,0,1
BUL,Roza Georgieva,0,0,0,0,1
BUL,Rumelyana Stefanova,1,0,0,1,1
BUL,Rumen Alabakov,0,0,0,0,1
BUL,Rumen Aleksandrov,1,0,1,0,1
BUL,Rumen Aleksiev,0,0,0,0,1
BUL,Rumen Dimitrov,0,0,0,0,1
BUL,Rumen Gabrovski,0,0,0,0,8
BUL,Rumen Khristov,0,0,0,0,2
BUL,Rumen Pavlov,0,0,0,0,1
BUL,Rumen Peshev,0,0,0,0,1
BUL,Rumen Petkov,0,0,0,0,8
BUL,Rumen Yordanov,0,0,0,0,1
BUL,Rumyan Khristov,0,0,0,0,1
BUL,Rumyana Dobreva,0,0,0,0,1
BUL,Rumyana Dzhadzharova-neykova,3,1,1,1,5
BUL,Rumyana Kaisheva,1,0,0,1,1
BUL,Rumyana Karapetrova,0,0,0,0,1
BUL,Rumyana Kostova,0,0,0,0,1
BUL,Rusi Petrov,0,0,0,0,1
