NOC,Sport,Bronze Medals,Gold Medals,No Medals,Silver Medals,Total Medals,TOPSIS_Score_Sum,Host,Sport_topsis_score,Unnamed: 10,Unnamed: 11,TOPSIS_Product
PAR,Football,0,0,19,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
PAR,Golf,0,0,1,0,0,1e-10,0,0.05485449,,,5.485449e-12
PAR,Judo,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
PAR,Rowing,0,0,2,0,0,1e-10,0,0.010474909,,,1.0474909e-12
PAR,Swimming,0,0,2,0,0,0.001125348,0,0.033993825,,,3.8254882976099995e-05
PER,Athletics,0,0,13,0,0,1e-10,0,0.044221271,,,4.4221271e-12
PER,Badminton,0,0,1,0,0,1e-10,0,0.005862948,,,5.862948e-13
PER,Fencing,0,0,1,0,0,1e-10,0,0.004252116,,,4.2521160000000003e-13
PER,Judo,0,0,1,0,0,1e-10,0,0.003293682,,,3.293682e-13
PER,Marathon Swimming,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
PER,Rowing,0,0,3,0,0,1e-10,0,0.007079473,,,7.079473000000001e-13
PER,Sailing,1,0,2,0,1,1e-10,0,0.412037298,,,4.12037298e-11
PER,Shooting,0,0,4,0,0,0.001125348,0,0.426523988,,,0.00047998791684782403
PER,Surfing,0,0,3,0,0,1e-10,0,0.10093913,,,1.0093913000000001e-11
PER,Swimming,0,0,2,0,0,0.002250696,0,0.037556817,,,8.452897779463199e-05
PHI,Artistic Gymnastics,0,2,24,0,2,0.006715091,0,0.406105441,,,0.002727034991910131
PHI,Athletics,0,0,3,0,0,1e-10,0,0.164056249,,,1.64056249e-11
PHI,Boxing,2,0,3,0,2,0.252262742,0,0.61298436,,,0.15463311545671513
PHI,Fencing,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
PHI,Golf,0,0,2,0,0,1e-10,0,0.028149609,,,2.8149609e-12
PHI,Judo,0,0,1,0,0,1e-10,0,0.010605332,,,1.0605332000000002e-12
PHI,Rowing,0,0,1,0,0,1e-10,0,0.001404817,,,1.4048170000000002e-13
PHI,Swimming,0,0,2,0,0,0.002250696,0,0.154746828,,,0.000348288066792288
PHI,Weightlifting,0,0,3,0,0,0.125360635,0,0.375306824,,,0.04704870177647324
PLE,Athletics,0,0,2,0,0,1e-10,0,0.683219588,,,6.832195880000001e-11
PLE,Boxing,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
PLE,Judo,0,0,1,0,0,1e-10,0,0.382576705,,,3.82576705e-11
PLE,Shooting,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
PLE,Swimming,0,0,2,0,0,1e-10,0,0.705960141,,,7.05960141e-11
PLE,Taekwondo,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
PLW,Athletics,0,0,1,0,0,1e-10,0,0.935028305,,,9.35028305e-11
PLW,Swimming,0,0,2,0,0,1e-10,0,0.974111755,,,9.74111755e-11
PNG,Athletics,0,0,1,0,0,1e-10,0,0.59779539,,,5.977953900000001e-11
PNG,Boxing,0,0,1,0,0,1e-10,0,0.294024128,,,2.94024128e-11
PNG,Swimming,0,0,2,0,0,0.001125348,0,0.178283511,,,0.000200630992536828
PNG,Taekwondo,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
PNG,Weightlifting,0,0,1,0,0,0.005611926,0,0.294773969,,,0.001654249700754294
POL,3x3 Basketball,0,0,4,0,0,1e-10,0,0.021641791,,,2.1641791e-12
POL,Archery,0,0,1,0,0,0.002250696,0,0.049845427,,,0.000112186903167192
POL,Athletics,1,0,74,0,1,1.779355655,0,0.491758108,,,0.8750125703619008
POL,Beach Volleyball,0,0,2,0,0,0.001125348,0,0.006488283,,,7.301576297484e-06
POL,Boxing,0,0,4,1,1,1e-10,0,0.293070275,,,2.93070275e-11
POL,Canoe Slalom,0,0,6,1,1,1e-10,0,0.104371815,,,1.0437181500000001e-11
POL,Canoe Sprint,0,0,17,0,0,0.408244258,0,0.136717174,,,0.0558140012554869
POL,Cycling Mountain Bike,0,0,2,0,0,1e-10,0,0.009298708,,,9.298708e-13
POL,Cycling Road,0,0,7,0,0,1e-10,0,0.010605218,,,1.0605218e-12
POL,Cycling Track,0,0,17,1,1,0.01236894,0,0.034208711,,,0.00042312549383634004
POL,Diving,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
POL,Equestrian,0,0,20,0,0,0.002250696,0,0.011135892,,,2.5063507580831997e-05
POL,Fencing,4,0,17,0,4,0.003376044,0,0.376275222,,,0.001270321705581768
POL,Golf,0,0,1,0,0,1e-10,0,0.000733648,,,7.336480000000001e-14
POL,Judo,0,0,4,0,0,0.001125348,0,0.093543166,,,0.000105268614771768
POL,Marathon Swimming,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
POL,Modern Pentathlon,0,0,4,0,0,0.001125348,0,0.137747501,,,0.00015501387475534798
POL,Rowing,4,0,2,0,4,0.34906472,0,0.301434481,,,0.10522014270861031
POL,Sailing,0,0,10,0,0,0.087295672,0,0.052453499,,,0.004578963443956328
POL,Shooting,0,0,14,0,0,0.005621796,0,0.089796977,,,0.000504820286110692
POL,Sport Climbing,1,1,0,0,2,1e-10,0,0.458514457,,,4.58514457e-11
POL,Swimming,0,0,46,0,0,0.02353366,0,0.072307325,,,0.0017016560020595003
POL,Table Tennis,0,0,6,0,0,0.005602063,0,0.012486705,,,6.9951308072415e-05
POL,Tennis,1,0,4,0,1,0.007872492,0,0.021235311,,,0.000167174815965012
POL,Triathlon,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
POL,Volleyball,0,0,13,13,13,0.006747144,0,0.303786608,,,0.0020496919894475523
POL,Weightlifting,0,0,1,0,0,0.001125348,0,0.238241713,,,0.000268104835241124
POL,Wrestling,0,0,5,0,0,0.079981078,0,0.168267134,,,0.013458186769290453
POR,Artistic Gymnastics,0,0,6,0,0,0.004486578,0,0.004189072,,,1.8794598275616e-05
POR,Athletics,0,0,22,1,1,0.175710751,0,0.444746422,,,0.07814672781418291
POR,Breaking,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
POR,Canoe Sprint,0,0,4,0,0,0.081106426,0,0.1731206,,,0.0140411931329756
POR,Cycling Mountain Bike,0,0,1,0,0,1e-10,0,0.008624525,,,8.624525e-13
POR,Cycling Road,0,0,5,0,0,0.002250696,0,0.011576576,,,2.6055353296895998e-05
POR,Cycling Track,0,2,3,1,3,1e-10,0,0.601020599,,,6.010205990000001e-11
POR,Equestrian,0,0,10,0,0,0.004501392,0,0.01507811,,,6.787248372912e-05
POR,Judo,1,0,6,0,1,0.162333618,0,0.171908229,,,0.027906484777542522
POR,Marathon Swimming,0,0,1,0,0,1e-10,0,0.020808832,,,2.0808832e-12
POR,Sailing,0,0,4,0,0,1e-10,0,0.244540939,,,2.44540939e-11
POR,Shooting,0,0,1,0,0,1e-10,0,0.066542361,,,6.6542360999999995e-12
POR,Skateboarding,0,0,2,0,0,1e-10,0,0.011098441,,,1.1098441000000002e-12
POR,Surfing,0,0,2,0,0,1e-10,0,0.027894338,,,2.7894338000000003e-12
POR,Swimming,0,0,6,0,0,0.006747144,0,0.050437118,,,0.000340306498090992
POR,Table Tennis,0,0,7,0,0,0.008965787,0,0.011431965,,,0.00010249656318145499
POR,Tennis,0,0,4,0,0,0.002250696,0,0.006708113,,,1.5097923096647999e-05
POR,Trampoline Gymnastics,0,0,1,0,0,1e-10,0,0.019307808,,,1.9307808e-12
POR,Triathlon,0,0,4,0,0,1e-10,0,0.142407852,,,1.42407852e-11
PRK,Artistic Gymnastics,0,0,4,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
PRK,Athletics,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
PRK,Boxing,1,0,1,0,1,1e-10,0,1e-10,,,1.0000000000000001e-20
PRK,Diving,1,0,1,2,3,1e-10,0,1e-10,,,1.0000000000000001e-20
PRK,Judo,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
PRK,Table Tennis,0,0,1,2,2,1e-10,0,1e-10,,,1.0000000000000001e-20
PRK,Wrestling,2,0,1,0,2,1e-10,0,1e-10,,,1.0000000000000001e-20
PUR,Archery,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
PUR,Athletics,1,0,7,0,1,0.080591187,0,0.305058495,,,0.024585026216483563
PUR,Basketball,0,0,24,0,0,1e-10,0,0.063415359,,,6.3415359000000005e-12
PUR,Boxing,0,0,2,0,0,1e-10,0,0.488320933,,,4.8832093300000004e-11
PUR,Diving,0,0,1,0,0,1e-10,0,0.00886768,,,8.867679999999999e-13
PUR,Golf,0,0,1,0,0,1e-10,0,0.008574763,,,8.574763e-13
PUR,Judo,0,0,2,0,0,1e-10,0,0.018845177,,,1.8845177e-12
PUR,Sailing,0,0,1,0,0,1e-10,0,0.018363099,,,1.8363099000000002e-12
PUR,Shooting,0,0,2,0,0,1e-10,0,0.024167922,,,2.4167922000000003e-12
PUR,Skateboarding,0,0,1,0,0,1e-10,0,0.025070572,,,2.5070572e-12
PUR,Swimming,0,0,3,0,0,0.002250696,0,0.06785109,,,0.00015271217685864
PUR,Table Tennis,0,0,3,0,0,1e-10,0,0.00504465,,,5.04465e-13
PUR,Wrestling,1,0,3,0,1,1e-10,0,0.437735773,,,4.37735773e-11
QAT,Athletics,1,0,6,0,1,0.08395059,0,0.606144172,,,0.05088616086446149
QAT,Beach Volleyball,0,0,2,0,0,0.159962156,0,0.311500859,,,0.049828349001492
QAT,Shooting,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
QAT,Swimming,0,0,1,0,0,0.002248224,0,0.013269922,,,2.9833757118528e-05
QAT,Weightlifting,0,0,1,0,0,0.080581957,0,0.433425117,,,0.03492624414081397
ROU,Archery,0,0,1,0,0,1e-10,0,0.002195283,,,2.1952830000000003e-13
ROU,Artistic Gymnastics,1,0,34,0,1,0.004486578,0,0.022200216,,,9.960300070084799e-05
ROU,Athletics,0,0,12,0,0,1e-10,0,0.161691126,,,1.61691126e-11
ROU,Boxing,0,0,1,0,0,1e-10,0,0.136961869,,,1.3696186900000003e-11
ROU,Canoe Sprint,0,0,3,0,0,0.002250696,0,0.008294457,,,1.8668301192072e-05
ROU,Cycling Mountain Bike,0,0,1,0,0,1e-10,0,0.012511162,,,1.2511162e-12
ROU,Fencing,0,0,1,0,0,0.086140832,0,0.18179531,,,0.01565999925709792
ROU,Judo,0,0,1,0,0,1e-10,0,0.076386984,,,7.6386984e-12
ROU,Rhythmic Gymnastics,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
ROU,Rowing,0,11,28,6,17,0.75915364,0,0.666566029,,,0.5060260272156955
ROU,Sailing,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
ROU,Swimming,1,1,3,0,2,0.00449892,0,0.072905145,,,0.0003279944149434
ROU,Table Tennis,0,0,9,0,0,0.016813602,0,0.023370805,,,0.00039294741368961
ROU,Tennis,0,0,7,0,0,0.002248224,0,0.043991199,,,9.8902069380576e-05
ROU,Triathlon,0,0,1,0,0,1e-10,0,0.001795003,,,1.7950030000000001e-13
ROU,Water Polo,0,0,13,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
ROU,Weightlifting,0,0,1,1,1,1e-10,0,1e-10,,,1.0000000000000001e-20
ROU,Wrestling,0,0,5,0,0,0.079989894,0,0.158222612,,,0.01265620996228313
RSA,Archery,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
RSA,Artistic Gymnastics,0,0,6,0,0,0.008973156,0,0.006699054,,,6.0111656594424e-05
RSA,Athletics,0,0,35,5,5,0.02473788,0,0.455664446,,,0.01127217238541448
RSA,Badminton,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
RSA,Canoe Sprint,0,0,8,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
RSA,Cycling BMX Freestyle,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
RSA,Cycling BMX Racing,0,0,1,0,0,1e-10,0,0.011309852,,,1.1309852e-12
RSA,Cycling Mountain Bike,1,0,1,0,1,1e-10,0,0.211894342,,,2.1189434200000003e-11
RSA,Cycling Road,0,0,3,0,0,0.001125348,0,0.013606661,,,1.5312228743028e-05
RSA,Cycling Track,0,0,2,0,0,0.002250696,0,0.005343279,,,1.2026096672184e-05
RSA,Diving,0,0,1,0,0,0.001125348,0,0.003516002,,,3.956725818695999e-06
RSA,Equestrian,0,0,1,0,0,1e-10,0,0.001158589,,,1.158589e-13
RSA,Fencing,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
RSA,Golf,0,0,4,0,0,1e-10,0,0.013769881,,,1.3769881e-12
RSA,Hockey,0,0,33,0,0,0.003376044,0,0.067604438,,,0.000228235557283272
RSA,Judo,0,0,1,0,0,1e-10,0,0.003245158,,,3.245158e-13
RSA,Rowing,0,0,3,0,0,0.087274768,0,0.243610266,,,0.02126102944756829
RSA,Rugby Sevens,13,0,13,0,13,0.079989894,0,0.462078877,,,0.03696164039086904
RSA,Skateboarding,0,0,3,0,0,1e-10,0,0.023558362,,,2.3558362e-12
RSA,Sport Climbing,0,0,4,0,0,1e-10,0,0.036402777,,,3.6402777e-12
RSA,Surfing,0,0,3,0,0,0.086140832,0,0.316854137,,,0.02729407898382198
RSA,Swimming,0,1,10,1,2,0.134331073,0,0.427464375,,,0.05742174816302437
RSA,Triathlon,0,0,3,0,0,0.082238118,0,0.05448223,,,0.00448051605964314
RSA,Wrestling,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
RWA,Athletics,0,0,2,0,0,1e-10,0,0.432431833,,,4.32431833e-11
RWA,Cycling Road,0,0,3,0,0,1e-10,0,0.618031677,,,6.18031677e-11
RWA,Fencing,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
RWA,Swimming,0,0,2,0,0,0.001125348,0,0.168876473,,,0.00019004480113760398
SAM,Athletics,0,0,1,0,0,0.001125348,0,0.180685401,,,0.000203333954644548
SAM,Boxing,0,0,1,0,0,1e-10,0,0.337192077,,,3.37192077e-11
SAM,Canoe Sprint,0,0,2,0,0,0.005621796,0,0.855887802,,,0.004811626621732392
SAM,Judo,0,0,1,0,0,1e-10,0,0.089231559,,,8.923155900000001e-12
SAM,Rugby Sevens,0,0,12,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SAM,Sailing,0,0,2,0,0,1e-10,0,0.037379105,,,3.7379105000000005e-12
SAM,Swimming,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SAM,Weightlifting,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SAM,Wrestling,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SEN,Athletics,0,0,3,0,0,1e-10,0,0.949864033,,,9.49864033e-11
SEN,Canoe Slalom,0,0,3,0,0,1e-10,0,0.064899889,,,6.4899889e-12
SEN,Canoe Sprint,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SEN,Fencing,0,0,1,0,0,1e-10,0,0.006115761,,,6.115761e-13
SEN,Judo,0,0,1,0,0,1e-10,0,0.055808567,,,5.5808567e-12
SEN,Swimming,0,0,2,0,0,1e-10,0,0.021675672,,,2.1675672000000002e-12
SEN,Table Tennis,0,0,1,0,0,1e-10,0,0.005028241,,,5.028241e-13
SEN,Taekwondo,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SEY,Athletics,0,0,1,0,0,0.001125348,0,0.959845613,,,0.001080160340898324
SEY,Swimming,0,0,2,0,0,0.001125348,0,0.573342716,,,0.000645210078765168
SGP,Athletics,0,0,3,0,0,1e-10,0,0.022529386,,,2.2529386e-12
SGP,Badminton,0,0,4,0,0,1e-10,0,0.052666808,,,5.266680800000001e-12
SGP,Canoe Sprint,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SGP,Equestrian,0,0,1,0,0,1e-10,0,0.007896734,,,7.896734000000002e-13
SGP,Fencing,0,0,2,0,0,1e-10,0,0.00548614,,,5.48614e-13
SGP,Golf,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SGP,Rowing,0,0,1,0,0,1e-10,0,0.001523634,,,1.5236340000000001e-13
SGP,Sailing,1,0,1,0,1,1e-10,0,0.139326183,,,1.39326183e-11
SGP,Shooting,0,0,2,0,0,1e-10,0,0.013961308,,,1.3961308e-12
SGP,Swimming,0,0,12,0,0,0.085252187,0,0.45594847,,,0.038870604226803884
SGP,Table Tennis,0,0,3,0,0,0.002250696,0,0.541702258,,,0.001219207105271568
SKN,Athletics,0,0,2,0,0,0.003368633,0,1.0,,,0.003368633
SKN,Swimming,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SLE,Athletics,0,0,1,0,0,1e-10,0,1.0,,,1e-10
SLE,Judo,0,0,1,0,0,1e-10,0,0.04223804,,,4.223804e-12
SLE,Swimming,0,0,2,0,0,1e-10,0,0.061689015,,,6.1689015000000006e-12
SLO,Archery,0,0,4,0,0,1e-10,0,0.012611617,,,1.2611617e-12
SLO,Artistic Gymnastics,0,0,6,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SLO,Athletics,0,0,8,0,0,0.002248224,0,0.233153064,,,0.000524180314158336
SLO,Canoe Slalom,0,0,8,0,0,0.080581957,0,0.158660729,,,0.012785192041866652
SLO,Cycling Mountain Bike,0,0,1,0,0,1e-10,0,0.025029246,,,2.5029246000000002e-12
SLO,Cycling Road,0,0,9,0,0,0.160572265,0,0.216554941,,,0.03477271737331136
SLO,Golf,0,0,2,0,0,1e-10,0,0.010386884,,,1.0386884000000002e-12
SLO,Handball,0,0,32,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SLO,Judo,0,1,5,0,1,0.126444531,0,0.422498473,,,0.05342262126670116
SLO,Rhythmic Gymnastics,0,0,1,0,0,1e-10,0,0.00297074,,,2.97074e-13
SLO,Rowing,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SLO,Sailing,0,0,5,1,1,0.003373572,0,0.348113283,,,0.001174385224356876
SLO,Sport Climbing,0,1,2,0,1,0.080581957,0,0.428200851,,,0.034505262562645404
SLO,Swimming,0,0,10,0,0,0.005621796,0,0.123589878,,,0.000694797081780888
SLO,Table Tennis,0,0,5,0,0,0.002250696,0,0.013525657,,,3.0442142107272e-05
SLO,Taekwondo,0,0,1,0,0,1e-10,0,0.012295912,,,1.2295912000000001e-12
SLO,Volleyball,0,0,13,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SMR,Archery,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SMR,Athletics,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SMR,Shooting,0,0,1,0,0,0.209196215,0,0.600603795,,,0.12564404062863593
SMR,Swimming,0,0,1,0,0,0.001125348,0,0.040402881,,,4.5467301327588e-05
SMR,Wrestling,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SOL,Athletics,0,0,1,0,0,0.001125348,0,0.585004085,,,0.00065833317704658
SOL,Swimming,0,0,1,0,0,1e-10,0,0.040788402,,,4.0788402000000005e-12
SOM,Athletics,0,0,1,0,0,1e-10,0,1.0,,,1e-10
SRB,3x3 Basketball,0,0,4,0,0,0.319924312,0,0.229198023,,,0.07332601982003517
SRB,Athletics,0,0,6,0,0,1e-10,0,0.031414642,,,3.1414642000000002e-12
SRB,Basketball,12,0,12,0,12,0.079989894,0,0.411530242,,,0.03291826043537435
SRB,Boxing,0,0,3,0,0,1e-10,0,0.002355129,,,2.3551290000000003e-13
SRB,Canoe Sprint,0,0,13,0,0,0.002250696,0,0.049609895,,,0.00011165679223692
SRB,Cycling Road,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SRB,Judo,0,0,12,0,0,0.001125348,0,0.012597785,,,1.417689215418e-05
SRB,Rowing,0,0,3,0,0,1e-10,0,0.010585268,,,1.0585268000000001e-12
SRB,Shooting,0,2,4,0,2,0.176589152,0,0.090229207,,,0.015933499149762467
SRB,Swimming,0,0,12,0,0,0.006742205,0,0.045599249,,,0.000307439484604045
SRB,Table Tennis,0,0,1,0,0,0.002250696,0,0.009160008,,,2.0616393365568e-05
SRB,Taekwondo,0,0,2,1,1,0.160563035,0,0.253496778,,,0.04070221203840123
SRB,Tennis,0,1,1,0,1,0.003373572,0,0.04031108,,,0.00013599233077776
SRB,Volleyball,0,0,26,0,0,0.959772936,0,0.323992146,,,0.31095889320736064
SRB,Water Polo,0,13,0,0,13,1.047565441,0,0.650970661,,,0.6819343675685264
SRB,Wrestling,0,0,5,0,0,1e-10,0,0.051037103,,,5.1037103e-12
SRI,Athletics,0,0,3,0,0,1e-10,0,0.978645155,,,9.786451550000001e-11
SRI,Badminton,0,0,1,0,0,0.002248224,0,0.037657723,,,8.4662996633952e-05
SRI,Swimming,0,0,2,0,0,0.001125348,0,0.050361062,,,5.6673720399575996e-05
SSD,Athletics,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SSD,Basketball,0,0,12,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
STP,Athletics,0,0,1,0,0,1e-10,0,0.270187583,,,2.70187583e-11
STP,Canoe Sprint,0,0,1,0,0,0.002250696,0,0.800194878,,,0.001800995411135088
STP,Judo,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SUD,Athletics,0,0,1,0,0,1e-10,0,0.970737606,,,9.707376060000001e-11
SUD,Rowing,0,0,1,0,0,1e-10,0,0.002112687,,,2.112687e-13
SUD,Swimming,0,0,2,0,0,0.001125348,0,0.019044434,,,2.1431615713031997e-05
SUI,Artistic Gymnastics,0,0,49,0,0,0.03578925,0,0.023630054,,,0.0008457019101195001
SUI,Athletics,0,0,46,0,0,0.014602375,0,0.117772814,,,0.0017197627948332501
SUI,Badminton,0,0,2,0,0,0.002248224,0,0.004262476,,,9.583000842624001e-06
SUI,Beach Volleyball,2,0,2,0,2,0.159970972,0,0.134728768,,,0.021552691973322494
SUI,Canoe Slalom,0,0,5,0,0,1e-10,0,0.012814721,,,1.2814721e-12
SUI,Cycling BMX Freestyle,0,0,1,0,0,0.079981078,0,0.293465496,,,0.023471686725884688
SUI,Cycling BMX Racing,1,0,5,0,1,1e-10,0,0.085048513,,,8.5048513e-12
SUI,Cycling Mountain Bike,0,0,4,0,0,0.172281664,0,0.1999994,,,0.0344562294310016
SUI,Cycling Road,0,0,9,0,0,0.087274768,0,0.056789246,,,0.004956268269544929
SUI,Cycling Track,0,0,5,0,0,0.005621796,0,0.007326265,,,4.118676727194e-05
SUI,Equestrian,0,0,16,1,1,0.009002784,0,0.032009518,,,0.000288174776498112
SUI,Fencing,0,0,2,0,0,0.008980559,0,0.154004849,,,0.0013830496327305911
SUI,Golf,0,0,3,0,0,0.001125348,0,0.005220858,,,5.875282108584e-06
SUI,Judo,0,0,3,0,0,1e-10,0,0.0564161,,,5.64161e-12
SUI,Modern Pentathlon,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SUI,Rowing,2,0,15,0,2,1e-10,0,0.409677756,,,4.0967775600000004e-11
SUI,Sailing,0,0,7,0,0,0.004501392,0,0.089188998,,,0.000401474642085216
SUI,Shooting,1,1,4,0,2,0.121370714,0,0.353450788,,,0.04289857450342264
SUI,Sport Climbing,0,0,1,0,0,1e-10,0,0.006567497,,,6.567497e-13
SUI,Swimming,1,0,20,0,1,0.174649058,0,0.074477114,,,0.01300735780265861
SUI,Tennis,0,0,2,0,0,0.211468603,0,0.10652248,,,0.022526160033695442
SUI,Triathlon,0,0,5,1,1,0.006747144,0,0.082918086,,,0.0005594602664463841
SUR,Athletics,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SUR,Badminton,0,0,1,0,0,0.001125348,0,0.031878871,,,3.5874823722108e-05
SUR,Cycling Track,0,0,2,0,0,0.001125348,0,0.053417636,,,6.0113429837327995e-05
SUR,Swimming,0,0,2,0,0,0.001125348,0,0.958259079,,,0.0010783749380344919
SVK,Archery,0,0,1,0,0,1e-10,0,0.002484843,,,2.4848430000000003e-13
SVK,Athletics,0,0,10,0,0,0.001125348,0,0.078524896,,,8.836783466380799e-05
SVK,Boxing,0,0,1,0,0,1e-10,0,0.001736808,,,1.736808e-13
SVK,Canoe Slalom,1,0,7,0,1,0.086140832,0,0.115113797,,,0.009915998248259105
SVK,Cycling Road,0,0,3,0,0,0.001125348,0,0.021564186,,,2.4267213586728e-05
SVK,Judo,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SVK,Sailing,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SVK,Shooting,0,0,7,0,0,0.086203113,0,0.152660128,,,0.013159778264578464
SVK,Skateboarding,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SVK,Swimming,0,0,2,0,0,0.005611926,0,0.064035292,,,0.00035936132009239193
SVK,Table Tennis,0,0,1,0,0,0.001125348,0,0.008366122,,,9.414798660456e-06
SVK,Tennis,0,0,1,0,0,0.001125348,0,0.037684849,,,4.2408569452452e-05
SVK,Wrestling,0,0,1,0,0,1e-10,0,0.055544826,,,5.5544826e-12
SWE,Athletics,0,1,22,0,1,0.252926542,0,0.449172709,,,0.11360770004814227
SWE,Beach Volleyball,0,2,0,0,2,1e-10,0,1e-10,,,1.0000000000000001e-20
SWE,Boxing,0,0,2,0,0,1e-10,0,0.093991059,,,9.3991059e-12
SWE,Canoe Slalom,0,0,2,0,0,1e-10,0,0.008076486,,,8.076486000000001e-13
SWE,Canoe Sprint,0,0,5,0,0,0.001125348,0,0.007417455,,,8.347218149339999e-06
SWE,Cycling Mountain Bike,1,0,0,0,1,1e-10,0,1e-10,,,1.0000000000000001e-20
SWE,Cycling Road,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SWE,Diving,0,0,1,0,0,1e-10,0,0.114339222,,,1.14339222e-11
SWE,Equestrian,0,0,22,0,0,0.376086298,0,0.099290236,,,0.03734169728478633
SWE,Golf,0,0,4,0,0,0.001125348,0,0.068534136,,,7.712475287932799e-05
SWE,Handball,0,0,33,0,0,0.007874964,0,0.296078853,,,0.0023316103085362916
SWE,Judo,1,0,1,0,1,0.003373572,0,0.02675484,,,9.025937908848e-05
SWE,"Marathon Swimming, Swimming",0,0,4,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SWE,Modern Pentathlon,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SWE,Sailing,2,0,4,2,4,0.339128874,0,0.422557148,,,0.14330132980189136
SWE,Shooting,0,0,10,1,1,1e-10,0,0.417018965,,,4.17018965e-11
SWE,Skateboarding,0,0,1,0,0,1e-10,0,0.008204357,,,8.204357000000001e-13
SWE,Swimming,0,2,32,0,2,0.11417831,0,0.299757283,,,0.03422577998313173
SWE,Table Tennis,0,0,8,4,4,0.00449892,0,0.067762518,,,0.00030485814748055996
SWE,Triathlon,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SWE,Wrestling,0,0,2,0,0,1e-10,0,0.336680163,,,3.36680163e-11
SWZ,Athletics,0,0,1,0,0,0.002248224,0,0.936624965,,,0.00210574272531216
SWZ,Swimming,0,0,2,0,0,1e-10,0,0.541754604,,,5.41754604e-11
SYR,Artistic Gymnastics,0,0,5,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SYR,Athletics,0,0,1,0,0,1e-10,0,0.468499414,,,4.6849941400000003e-11
