NOC,Sport,Bronze Medals,Gold Medals,No Medals,Silver Medals,Total Medals,Participation Count
ROU,Modern Pentathlon,0,0,21,0,0,21
ROU,Rhythmic Gymnastics,0,0,7,1,1,8
ROU,Rowing,52,78,239,70,200,439
ROU,Rugby,16,0,0,0,16,16
ROU,Sailing,0,0,8,0,0,8
ROU,Shooting,5,6,121,4,15,136
ROU,Swimming,5,4,205,2,11,216
ROU,Table Tennis,0,0,56,0,0,56
ROU,Tennis,0,0,54,2,2,56
ROU,Triathlon,0,0,2,0,0,2
ROU,Volleyball,10,0,44,0,10,54
ROU,Water Polo,0,0,106,0,0,106
ROU,Weightlifting,4,2,59,8,14,73
ROU,Wrestling,18,7,148,8,33,181
RSA,Archery,0,0,14,0,0,14
RSA,Art Competitions,1,0,19,1,2,21
RSA,Artistic Gymnastics,0,0,16,0,0,16
RSA,Artistic Swimming,0,0,2,0,0,2
RSA,Athletics,6,8,420,22,36,456
RSA,Badminton,0,0,23,0,0,23
RSA,Baseball,0,0,24,0,0,24
RSA,Beach Volleyball,0,0,8,0,0,8
RSA,Boxing,9,6,56,4,19,75
RSA,Canoe Sprint,0,0,8,0,0,8
RSA,Canoeing,1,0,39,0,1,40
RSA,Cycling,6,1,120,9,16,136
RSA,Cycling BMX Freestyle,0,0,1,0,0,1
RSA,Cycling BMX Racing,0,0,2,0,0,2
RSA,Cycling Mountain Bike,1,0,3,0,1,4
RSA,Cycling Road,0,0,10,0,0,10
RSA,Cycling Track,0,0,7,0,0,7
RSA,Diving,0,0,10,0,0,10
RSA,Equestrian,0,0,2,0,0,2
RSA,Equestrianism,0,0,5,0,0,5
RSA,Fencing,0,0,34,0,0,34
RSA,Football,0,0,85,0,0,85
RSA,Golf,0,0,10,0,0,10
RSA,Gymnastics,0,0,51,0,0,51
RSA,Hockey,0,0,198,0,0,198
RSA,Judo,0,0,10,0,0,10
RSA,Marathon Swimming,0,0,2,0,0,2
RSA,Modern Pentathlon,0,0,11,0,0,11
RSA,Rhythmic Gymnastics,0,0,2,0,0,2
RSA,Rowing,2,4,68,2,8,76
RSA,Rugby Sevens,26,0,26,0,26,52
RSA,Sailing,0,0,49,0,0,49
RSA,Shooting,0,0,97,5,5,102
RSA,Skateboarding,0,0,6,0,0,6
RSA,Sport Climbing,0,0,6,0,0,6
RSA,Surfing,0,0,3,1,1,4
RSA,Swimming,12,11,296,8,31,327
RSA,Synchronized Swimming,0,0,4,0,0,4
RSA,Table Tennis,0,0,2,0,0,2
RSA,Taekwondo,0,0,1,0,0,1
RSA,Tennis,1,4,43,3,8,51
RSA,Triathlon,1,0,18,0,1,19
RSA,Tug-Of-War,0,0,5,0,0,5
RSA,Water Polo,0,0,43,0,0,43
RSA,Weightlifting,0,0,15,0,0,15
RSA,Wrestling,0,0,29,0,0,29
RUS,Archery,1,0,43,3,4,47
RUS,Art Competitions,0,0,4,0,0,4
RUS,Athletics,29,29,501,45,103,604
RUS,Badminton,2,0,28,0,2,30
RUS,Basketball,36,0,58,0,36,94
RUS,Beach Volleyball,0,0,18,0,0,18
RUS,Boxing,15,10,34,5,30,64
RUS,Canoeing,14,3,92,5,22,114
RUS,Cycling,10,5,150,9,24,174
RUS,Diving,7,6,50,14,27,77
RUS,Equestrianism,0,0,35,0,0,35
RUS,Fencing,19,33,156,10,62,218
RUS,Figure Skating,0,1,1,0,1,2
RUS,Football,0,0,15,0,0,15
RUS,Golf,0,0,1,0,0,1
RUS,Gymnastics,29,16,325,38,83,408
RUS,Handball,14,30,42,14,58,100
RUS,Judo,7,5,55,4,16,71
RUS,Modern Pentathlon,0,4,21,1,5,26
RUS,Rhythmic Gymnastics,7,34,2,4,45,47
RUS,Rowing,14,4,68,0,18,86
RUS,Sailing,8,0,70,3,11,81
RUS,Shooting,12,7,214,17,36,250
RUS,Swimming,14,5,338,24,43,381
RUS,Synchronized Swimming,0,54,9,0,54,63
RUS,Table Tennis,0,0,39,0,0,39
RUS,Taekwondo,2,0,7,2,4,11
RUS,Tennis,3,4,67,3,10,77
RUS,Trampolining,0,2,12,2,4,16
RUS,Triathlon,0,0,20,0,0,20
RUS,Volleyball,24,12,72,34,70,142
RUS,Water Polo,39,0,52,12,51,103
RUS,Weightlifting,10,3,19,13,26,45
RUS,Wrestling,15,29,60,16,60,120
RWA,Athletics,0,0,43,0,0,43
RWA,Cycling,0,0,6,0,0,6
RWA,Cycling Road,0,0,4,0,0,4
RWA,Fencing,0,0,1,0,0,1
RWA,Judo,0,0,1,0,0,1
RWA,Swimming,0,0,14,0,0,14
SAA,Athletics,0,0,8,0,0,8
SAA,Boxing,0,0,3,0,0,3
SAA,Canoeing,0,0,5,0,0,5
SAA,Fencing,0,0,15,0,0,15
SAA,Gymnastics,0,0,48,0,0,48
SAA,Rowing,0,0,7,0,0,7
SAA,Shooting,0,0,3,0,0,3
SAA,Swimming,0,0,1,0,0,1
SAA,Wrestling,0,0,3,0,0,3
SAM,Archery,0,0,2,0,0,2
SAM,Athletics,0,0,15,0,0,15
SAM,Boxing,0,0,21,0,0,21
SAM,Canoe Sprint,0,0,10,0,0,10
SAM,Canoeing,0,0,6,0,0,6
SAM,Cycling,0,0,1,0,0,1
SAM,Judo,0,0,5,0,0,5
SAM,Rugby Sevens,0,0,12,0,0,12
SAM,Sailing,0,0,3,0,0,3
SAM,Swimming,0,0,4,0,0,4
SAM,Taekwondo,0,0,2,0,0,2
SAM,Weightlifting,0,0,15,0,0,15
SAM,Wrestling,0,0,4,0,0,4
SCG,Athletics,0,0,46,0,0,46
SCG,Basketball,0,0,24,12,12,36
SCG,Boxing,0,0,1,0,0,1
SCG,Canoeing,0,0,11,0,0,11
SCG,Cycling,0,0,1,0,0,1
SCG,Diving,0,0,2,0,0,2
SCG,Fencing,0,0,2,0,0,2
SCG,Football,0,0,17,0,0,17
SCG,Handball,0,0,15,0,0,15
SCG,Judo,0,0,4,0,0,4
SCG,Rowing,0,0,12,0,0,12
SCG,Shooting,1,1,28,2,4,32
SCG,Swimming,0,0,28,0,0,28
SCG,Table Tennis,0,0,13,0,0,13
SCG,Tennis,0,0,3,0,0,3
SCG,Volleyball,12,11,12,0,23,35
SCG,Water Polo,13,0,13,12,25,38
SCG,Weightlifting,0,0,1,0,0,1
SCG,Wrestling,0,0,3,0,0,3
SEN,Athletics,0,0,165,1,1,166
SEN,Basketball,0,0,60,0,0,60
SEN,Boxing,0,0,6,0,0,6
SEN,Canoe Slalom,0,0,4,0,0,4
SEN,Canoe Sprint,0,0,1,0,0,1
SEN,Canoeing,0,0,6,0,0,6
SEN,Fencing,0,0,8,0,0,8
SEN,Football,0,0,17,0,0,17
SEN,Judo,0,0,49,0,0,49
SEN,Sailing,0,0,1,0,0,1
SEN,Shooting,0,0,3,0,0,3
SEN,Swimming,0,0,28,0,0,28
SEN,Table Tennis,0,0,3,0,0,3
SEN,Taekwondo,0,0,4,0,0,4
SEN,Wrestling,0,0,41,0,0,41
SEY,Athletics,0,0,49,0,0,49
SEY,Badminton,0,0,2,0,0,2
SEY,Boxing,0,0,14,0,0,14
SEY,Canoeing,0,0,4,0,0,4
SEY,Judo,0,0,5,0,0,5
SEY,Sailing,0,0,12,0,0,12
SEY,Swimming,0,0,29,0,0,29
SEY,Weightlifting,0,0,5,0,0,5
SGP,Artistic Gymnastics,0,0,2,0,0,2
SGP,Athletics,0,0,32,0,0,32
SGP,Badminton,0,0,27,0,0,27
SGP,Basketball,0,0,10,0,0,10
SGP,Boxing,0,0,1,0,0,1
SGP,Canoe Sprint,0,0,1,0,0,1
SGP,Canoeing,0,0,2,0,0,2
SGP,Diving,0,0,2,0,0,2
SGP,Equestrian,0,0,2,0,0,2
SGP,Fencing,0,0,8,0,0,8
SGP,Golf,0,0,1,0,0,1
SGP,Gymnastics,0,0,4,0,0,4
SGP,Hockey,0,0,17,0,0,17
SGP,Judo,0,0,2,0,0,2
SGP,Marathon Swimming,0,0,1,0,0,1
SGP,Rowing,0,0,3,0,0,3
SGP,Sailing,1,0,44,0,1,45
SGP,Shooting,0,0,19,0,0,19
SGP,Swimming,0,1,161,0,1,162
SGP,Table Tennis,4,0,42,3,7,49
SGP,Water Polo,0,0,10,0,0,10
SGP,Weightlifting,0,0,10,1,1,11
SKN,Athletics,0,0,46,0,0,46
SKN,Swimming,0,0,1,0,0,1
SLE,Athletics,0,0,101,0,0,101
SLE,Boxing,0,0,9,0,0,9
SLE,Cycling,0,0,1,0,0,1
SLE,Judo,0,0,2,0,0,2
SLE,Swimming,0,0,7,0,0,7
SLE,Weightlifting,0,0,2,0,0,2
SLO,Archery,0,0,14,0,0,14
SLO,Artistic Gymnastics,0,0,6,0,0,6
SLO,Athletics,1,1,109,2,4,113
SLO,Badminton,0,0,3,0,0,3
SLO,Basketball,0,0,12,0,0,12
SLO,Canoe Slalom,0,1,11,0,1,12
SLO,Canoe Sprint,0,0,4,0,0,4
SLO,Canoeing,0,0,34,2,2,36
SLO,Cycling,0,0,36,0,0,36
SLO,Cycling Mountain Bike,0,0,2,0,0,2
SLO,Cycling Road,1,1,13,0,2,15
SLO,Golf,0,0,3,0,0,3
SLO,Gymnastics,0,0,24,0,0,24
SLO,Handball,0,0,79,0,0,79
SLO,Judo,3,3,29,1,7,36
SLO,Marathon Swimming,0,0,1,0,0,1
SLO,Rhythmic Gymnastics,0,0,2,0,0,2
SLO,Rowing,8,2,32,2,12,44
SLO,Sailing,1,0,38,3,4,42
SLO,Shooting,2,1,24,0,3,27
SLO,Sport Climbing,0,2,3,0,2,5
SLO,Swimming,0,0,116,1,1,117
SLO,Table Tennis,0,0,14,0,0,14
SLO,Taekwondo,0,0,6,0,0,6
SLO,Tennis,0,0,20,0,0,20
SLO,Triathlon,0,0,2,0,0,2
SLO,Volleyball,0,0,13,0,0,13
SMR,Archery,0,0,4,0,0,4
SMR,Athletics,0,0,21,0,0,21
SMR,Cycling,0,0,16,0,0,16
SMR,Gymnastics,0,0,7,0,0,7
SMR,Judo,0,0,10,0,0,10
SMR,Sailing,0,0,3,0,0,3
SMR,Shooting,1,0,57,2,3,60
SMR,Swimming,0,0,29,0,0,29
SMR,Tennis,0,0,2,0,0,2
SMR,Weightlifting,0,0,2,0,0,2
SMR,Wrestling,1,0,2,0,1,3
SOL,Archery,0,0,1,0,0,1
SOL,Athletics,0,0,19,0,0,19
SOL,Boxing,0,0,1,0,0,1
SOL,Judo,0,0,1,0,0,1
SOL,Swimming,0,0,2,0,0,2
SOL,Weightlifting,0,0,8,0,0,8
SOM,Athletics,0,0,34,0,0,34
SOM,Boxing,0,0,1,0,0,1
SRB,3x3 Basketball,4,0,4,0,4,8
SRB,Athletics,1,0,49,0,1,50
SRB,Basketball,24,0,24,12,36,60
SRB,Boxing,0,0,5,0,0,5
SRB,Canoe Sprint,0,0,18,0,0,18
SRB,Canoeing,0,0,29,2,2,31
SRB,Cycling,0,0,6,0,0,6
SRB,Cycling Road,0,0,2,0,0,2
SRB,Football,0,0,15,0,0,15
SRB,Handball,0,0,15,0,0,15
SRB,Judo,0,0,19,0,0,19
SRB,Karate,0,1,0,0,1,1
SRB,Rowing,0,0,19,0,0,19
SRB,Shooting,2,2,64,2,6,70
SRB,Swimming,0,0,54,1,1,55
SRB,Table Tennis,0,0,10,0,0,10
SRB,Taekwondo,1,2,5,2,5,10
SRB,Tennis,1,1,32,0,2,34
SRB,Volleyball,12,0,73,12,24,97
SRB,Water Polo,26,39,0,0,65,65
SRB,Wrestling,1,1,13,0,2,15
SRI,Artistic Gymnastics,0,0,5,0,0,5
SRI,Athletics,0,0,70,2,2,72
SRI,Badminton,0,0,7,0,0,7
SRI,Boxing,0,0,14,0,0,14
SRI,Cycling,0,0,1,0,0,1
SRI,Diving,0,0,2,0,0,2
SRI,Equestrian,0,0,1,0,0,1
SRI,Judo,0,0,2,0,0,2
SRI,Sailing,0,0,4,0,0,4
SRI,Shooting,0,0,23,0,0,23
SRI,Swimming,0,0,29,0,0,29
SRI,Weightlifting,0,0,4,0,0,4
SRI,Wrestling,0,0,1,0,0,1
SSD,Athletics,0,0,7,0,0,7
SSD,Basketball,0,0,12,0,0,12
STP,Athletics,0,0,14,0,0,14
STP,Canoe Sprint,0,0,5,0,0,5
STP,Canoeing,0,0,3,0,0,3
STP,Judo,0,0,1,0,0,1
SUD,Athletics,0,0,54,1,1,55
SUD,Boxing,0,0,20,0,0,20
SUD,Football,0,0,14,0,0,14
SUD,Judo,0,0,4,0,0,4
SUD,Rowing,0,0,2,0,0,2
SUD,Shooting,0,0,6,0,0,6
SUD,Swimming,0,0,10,0,0,10
SUD,Table Tennis,0,0,1,0,0,1
SUD,Weightlifting,0,0,4,0,0,4
SUI,Aeronautics,0,1,0,0,1,1
SUI,Alpinism,0,2,0,0,2,2
SUI,Archery,0,0,16,0,0,16
SUI,Art Competitions,1,3,149,5,9,158
SUI,Artistic Gymnastics,0,0,86,0,0,86
SUI,Athletics,2,0,493,6,8,501
SUI,Badminton,0,0,15,0,0,15
SUI,Basketball,0,0,36,0,0,36
SUI,Beach Volleyball,6,0,28,0,6,34
SUI,Boxing,0,0,38,0,0,38
SUI,Canoe Slalom,0,0,9,0,0,9
SUI,Canoeing,0,0,78,4,4,82
SUI,Cycling,6,5,264,15,26,290
SUI,Cycling BMX Freestyle,1,0,1,0,1,2
SUI,Cycling BMX Racing,1,0,8,0,1,9
SUI,Cycling Mountain Bike,1,1,6,2,4,10
SUI,Cycling Road,0,0,15,1,1,16
SUI,Cycling Track,0,0,16,0,0,16
SUI,Diving,0,0,23,0,0,23
SUI,Equestrian,0,0,33,1,1,34
SUI,Equestrianism,15,5,226,30,50,276
SUI,Fencing,12,1,224,10,23,247
SUI,Figure Skating,0,0,1,0,0,1
SUI,Football,0,0,28,15,15,43
SUI,Golf,0,0,7,0,0,7
SUI,Gymnastics,21,23,779,40,84,863
SUI,Handball,17,0,42,0,17,59
SUI,Hockey,0,0,72,0,0,72
SUI,Ice Hockey,0,0,8,0,0,8
SUI,Judo,2,1,35,1,4,39
SUI,Karate,0,0,1,0,0,1
SUI,Modern Pentathlon,0,0,45,0,0,45
SUI,Rhythmic Gymnastics,0,0,2,0,0,2
SUI,Rowing,26,24,202,27,77,279
SUI,Sailing,3,3,161,6,12,173
SUI,Shooting,24,24,249,9,57,306
SUI,Sport Climbing,0,0,2,0,0,2
SUI,Swimming,4,0,290,0,4,294
SUI,Synchronized Swimming,0,0,25,0,0,25
SUI,Table Tennis,0,0,2,0,0,2
SUI,Taekwondo,0,0,1,0,0,1
SUI,Tennis,0,4,53,5,9,62
SUI,Trampolining,0,0,2,0,0,2
SUI,Triathlon,2,2,33,2,6,39
SUI,Water Polo,0,0,36,0,0,36
SUI,Weightlifting,2,0,36,2,4,40
SUI,Wrestling,7,4,100,4,15,115
SUR,Athletics,0,0,30,0,0,30
SUR,Badminton,0,0,5,0,0,5
SUR,Cycling,0,0,3,0,0,3
SUR,Cycling Track,0,0,4,0,0,4
SUR,Judo,0,0,5,0,0,5
SUR,Swimming,1,1,31,0,2,33
SVK,Archery,0,0,4,0,0,4
SVK,Artistic Gymnastics,0,0,5,0,0,5
SVK,Athletics,0,1,111,0,1,112
SVK,Badminton,0,0,3,0,0,3
SVK,Basketball,0,0,12,0,0,12
SVK,Boxing,0,0,4,0,0,4
SVK,Canoe Slalom,1,0,10,1,2,12
SVK,Canoe Sprint,4,0,3,0,4,7
SVK,Canoeing,8,12,74,12,32,106
SVK,Cycling,0,0,45,0,0,45
SVK,Cycling Road,0,0,6,0,0,6
SVK,Football,0,0,18,0,0,18
SVK,Golf,0,0,0,1,1,1
SVK,Gymnastics,0,0,28,0,0,28
SVK,Judo,0,0,7,1,1,8
SVK,Rowing,0,0,5,0,0,5
SVK,Sailing,0,0,8,0,0,8
SVK,Shooting,3,1,57,2,6,63
SVK,Skateboarding,0,0,1,0,0,1
SVK,Swimming,0,0,44,2,2,46
SVK,Synchronized Swimming,0,0,6,0,0,6
SVK,Table Tennis,0,0,10,0,0,10
SVK,Tennis,0,0,51,0,0,51
SVK,Trampolining,0,0,1,0,0,1
SVK,Triathlon,0,0,3,0,0,3
SVK,Water Polo,0,0,13,0,0,13
SVK,Weightlifting,0,0,10,0,0,10
SVK,Wrestling,1,0,14,0,1,15
SWE,Archery,0,0,67,2,2,69
SWE,Art Competitions,2,2,103,0,4,107
SWE,Artistic Gymnastics,0,0,8,0,0,8
SWE,Athletics,61,35,919,36,132,1051
SWE,Badminton,0,0,36,0,0,36
SWE,Basketball,0,0,12,0,0,12
SWE,Beach Volleyball,0,2,6,0,2,8
SWE,Boxing,6,0,70,5,11,81
SWE,Canoe Slalom,0,0,3,0,0,3
SWE,Canoe Sprint,0,0,8,0,0,8
SWE,Canoeing,11,23,172,23,57,229
SWE,Cycling,22,15,190,11,48,238
SWE,Cycling Mountain Bike,1,0,1,0,1,2
SWE,Cycling Road,0,0,2,0,0,2
SWE,Diving,7,6,134,8,21,155
SWE,Equestrian,0,4,40,1,5,45
SWE,Equestrianism,24,37,306,24,85,391
SWE,Fencing,7,6,220,13,26,246
SWE,Figure Skating,1,3,2,2,6,8
SWE,Football,30,12,181,40,82,263
SWE,Golf,0,0,11,1,1,12
SWE,Gymnastics,1,95,386,7,103,489
SWE,Handball,0,0,168,61,61,229
SWE,Ice Hockey,0,0,11,0,0,11
SWE,Judo,1,0,33,0,1,34
SWE,"Marathon Swimming, Swimming",0,0,4,0,0,4
SWE,Modern Pentathlon,7,9,78,9,25,103
SWE,Rhythmic Gymnastics,0,0,1,0,0,1
SWE,Rowing,0,0,140,10,10,150
SWE,Sailing,37,33,223,50,120,343
SWE,Shooting,40,32,459,55,127,586
SWE,Skateboarding,0,0,2,0,0,2
SWE,Swimming,35,11,733,27,73,806
SWE,Synchronized Swimming,0,0,1,0,0,1
SWE,Table Tennis,1,1,73,5,7,80
SWE,Taekwondo,0,0,8,0,0,8
SWE,Tennis,8,0,116,6,14,130
SWE,Triathlon,0,0,4,1,1,5
SWE,Tug-Of-War,8,11,8,0,19,27
SWE,Volleyball,0,0,12,0,0,12
SWE,Water Polo,17,0,47,7,24,71
SWE,Weightlifting,4,0,61,0,4,65
SWE,Wrestling,31,28,205,27,86,291
SWZ,Athletics,0,0,36,0,0,36
SWZ,Boxing,0,0,9,0,0,9
SWZ,Shooting,0,0,2,0,0,2
SWZ,Swimming,0,0,20,0,0,20
SWZ,Taekwondo,0,0,1,0,0,1
SWZ,Weightlifting,0,0,3,0,0,3
SYR,Artistic Gymnastics,0,0,5,0,0,5
SYR,Athletics,0,1,33,0,1,34
SYR,Boxing,1,0,18,0,1,19
SYR,Cycling,0,0,1,0,0,1
SYR,Diving,0,0,2,0,0,2
SYR,Equestrian,0,0,2,0,0,2
SYR,Equestrianism,0,0,1,0,0,1
SYR,Football,0,0,15,0,0,15
SYR,Judo,0,0,10,0,0,10
SYR,Shooting,0,0,12,0,0,12
SYR,Swimming,0,0,15,0,0,15
SYR,Table Tennis,0,0,2,0,0,2
SYR,Triathlon,0,0,2,0,0,2
SYR,Weightlifting,1,0,13,0,1,14
SYR,Wrestling,0,0,37,1,1,38
TAN,Athletics,0,0,107,2,2,109
TAN,Boxing,0,0,36,0,0,36
TAN,Hockey,0,0,16,0,0,16
TAN,Judo,0,0,2,0,0,2
TAN,Swimming,0,0,8,0,0,8
TCH,Archery,0,0,4,0,0,4
TCH,Art Competitions,2,0,84,1,3,87
TCH,Athletics,5,11,339,8,24,363
TCH,Badminton,0,0,2,0,0,2
TCH,Basketball,0,0,123,0,0,123
TCH,Boxing,2,3,45,1,6,51
TCH,Canoeing,1,10,151,7,18,169
TCH,Cycling,8,2,160,3,13,173
TCH,Diving,0,1,17,1,2,19
TCH,Equestrianism,0,1,56,0,1,57
TCH,Fencing,0,0,108,0,0,108
TCH,Football,0,16,51,17,33,84
TCH,Gymnastics,17,19,979,42,78,1057
TCH,Handball,0,0,72,16,16,88
TCH,Hockey,0,0,0,16,16,16
TCH,Ice Hockey,8,0,0,0,8,8
TCH,Judo,1,0,16,0,1,17
TCH,Modern Pentathlon,1,0,29,3,4,33
TCH,Rhythmic Gymnastics,0,0,4,0,0,4
TCH,Rowing,34,7,201,4,45,246
TCH,Sailing,0,0,12,0,0,12
TCH,Shooting,2,4,184,3,9,193
TCH,Swimming,0,0,110,0,0,110
TCH,Synchronized Swimming,0,0,1,0,0,1
TCH,Table Tennis,0,0,12,0,0,12
TCH,Tennis,4,1,28,2,7,35
TCH,Volleyball,12,0,60,11,23,83
TCH,Water Polo,0,0,43,0,0,43
TCH,Weightlifting,3,3,58,2,8,66
TCH,Wrestling,7,1,90,7,15,105
TGA,Archery,0,0,3,0,0,3
TGA,Athletics,0,0,22,0,0,22
TGA,Boxing,0,0,13,1,1,14
TGA,Judo,0,0,1,0,0,1
TGA,Swimming,0,0,7,0,0,7
TGA,Taekwondo,0,0,3,0,0,3
TGA,Weightlifting,0,0,5,0,0,5
THA,Archery,0,0,7,0,0,7
THA,Athletics,0,0,163,0,0,163
THA,Badminton,0,0,65,1,1,66
THA,Basketball,0,0,9,0,0,9
THA,Boxing,8,4,79,4,16,95
THA,Canoe Sprint,0,0,1,0,0,1
THA,Canoeing,0,0,1,0,0,1
THA,Cycling,0,0,50,0,0,50
THA,Cycling BMX Racing,0,0,3,0,0,3
THA,Cycling Road,0,0,4,0,0,4
THA,Cycling Track,0,0,2,0,0,2
THA,Diving,0,0,6,0,0,6
THA,Equestrian,0,0,7,0,0,7
THA,Equestrianism,0,0,2,0,0,2
THA,Fencing,0,0,19,0,0,19
THA,Football,0,0,28,0,0,28
THA,Golf,0,0,12,0,0,12
THA,Judo,0,0,12,0,0,12
THA,Modern Pentathlon,0,0,1,0,0,1
THA,Rowing,0,0,8,0,0,8
THA,Sailing,0,0,39,0,0,39
THA,Shooting,0,0,131,0,0,131
THA,Skateboarding,0,0,1,0,0,1
THA,Swimming,0,0,88,0,0,88
THA,Table Tennis,0,0,14,0,0,14
THA,Taekwondo,3,2,11,2,7,18
THA,Tennis,0,0,13,0,0,13
THA,Weightlifting,5,5,33,4,14,47
TJK,Archery,0,0,2,0,0,2
TJK,Athletics,0,1,12,0,1,13
TJK,Boxing,2,0,14,0,2,16
TJK,Diving,0,0,2,0,0,2
TJK,Judo,3,0,17,0,3,20
TJK,Shooting,0,0,4,0,0,4
TJK,Swimming,0,0,11,0,0,11
TJK,Taekwondo,0,0,3,0,0,3
TJK,Weightlifting,0,0,1,0,0,1
TJK,Wrestling,0,0,11,1,1,12
TKM,Athletics,0,0,13,0,0,13
TKM,Boxing,0,0,7,0,0,7
TKM,Judo,0,0,13,0,0,13
TKM,Shooting,0,0,5,0,0,5
TKM,Swimming,0,0,13,0,0,13
TKM,Table Tennis,0,0,2,0,0,2
TKM,Weightlifting,0,0,14,1,1,15
TKM,Wrestling,0,0,2,0,0,2
TLS,Athletics,0,0,9,0,0,9
TLS,Cycling,0,0,1,0,0,1
TLS,Swimming,0,0,4,0,0,4
TLS,Taekwondo,0,0,1,0,0,1
TOG,Athletics,0,0,33,0,0,33
TOG,Boxing,0,0,8,0,0,8
TOG,Canoeing,1,0,2,0,1,3
TOG,Cycling,0,0,5,0,0,5
TOG,Judo,0,0,3,0,0,3
TOG,Rowing,0,0,3,0,0,3
TOG,Swimming,0,0,6,0,0,6
TOG,Table Tennis,0,0,2,0,0,2
TOG,Tennis,0,0,1,0,0,1
TOG,Triathlon,0,0,1,0,0,1
TPE,Archery,6,0,103,6,12,115
TPE,Artistic Gymnastics,1,0,36,1,2,38
TPE,Athletics,1,0,136,1,2,138
TPE,Badminton,0,4,40,1,5,45
TPE,Baseball,0,0,47,20,20,67
TPE,Basketball,0,0,11,0,0,11
TPE,Boxing,3,1,27,0,4,31
TPE,Breaking,0,0,1,0,0,1
TPE,Canoe Slalom,0,0,5,0,0,5
TPE,Canoe Sprint,0,0,1,0,0,1
TPE,Cycling,0,0,41,0,0,41
TPE,Cycling Road,0,0,1,0,0,1
TPE,Diving,0,0,6,0,0,6
TPE,Equestrian,0,0,1,0,0,1
TPE,Equestrianism,0,0,1,0,0,1
TPE,Fencing,0,0,10,0,0,10
TPE,Football,0,0,13,0,0,13
TPE,Golf,1,0,10,0,1,11
TPE,Gymnastics,0,0,92,0,0,92
TPE,Judo,0,0,48,1,1,49
TPE,Karate,1,0,1,0,1,2
TPE,Modern Pentathlon,0,0,3,0,0,3
TPE,Rowing,0,0,6,0,0,6
TPE,Sailing,0,0,13,0,0,13
TPE,Shooting,1,0,73,0,1,74
TPE,Softball,0,0,45,0,0,45
TPE,Swimming,0,0,166,0,0,166
TPE,Table Tennis,3,0,79,1,4,83
TPE,Taekwondo,6,2,14,1,9,23
TPE,Tennis,0,0,26,0,0,26
TPE,Weightlifting,7,2,59,2,11,70
TPE,Wrestling,0,0,7,0,0,7
TTO,Athletics,14,7,267,7,28,295
TTO,Badminton,0,0,1,0,0,1
TTO,Boxing,0,0,6,0,0,6
TTO,Cycling,0,0,47,0,0,47
TTO,Cycling Road,0,0,1,0,0,1
TTO,Cycling Track,0,0,8,0,0,8
TTO,Gymnastics,0,0,4,0,0,4
TTO,Judo,0,0,2,0,0,2
TTO,Rowing,0,0,2,0,0,2
TTO,Sailing,0,0,8,0,0,8
TTO,Shooting,0,0,8,0,0,8
TTO,Swimming,1,0,40,0,1,41
TTO,Table Tennis,0,0,2,0,0,2
TTO,Taekwondo,0,0,2,0,0,2
TTO,Weightlifting,2,0,5,1,3,8
TUN,Archery,0,0,5,0,0,5
TUN,Athletics,1,1,75,3,5,80
TUN,Basketball,0,0,12,0,0,12
TUN,Beach Volleyball,0,0,2,0,0,2
TUN,Boxing,2,0,48,0,2,50
TUN,Canoe Slalom,0,0,3,0,0,3
TUN,Canoe Sprint,0,0,6,0,0,6
TUN,Canoeing,0,0,8,0,0,8
TUN,Cycling,0,0,10,0,0,10
TUN,Fencing,1,0,38,1,2,40
TUN,Football,0,0,65,0,0,65
TUN,Gymnastics,0,0,8,0,0,8
TUN,Handball,0,0,72,0,0,72
TUN,Judo,0,0,43,0,0,43
TUN,Marathon Swimming,0,0,1,0,0,1
TUN,"Marathon Swimming, Swimming",0,0,4,0,0,4
TUN,Modern Pentathlon,0,0,6,0,0,6
TUN,Rowing,0,0,13,0,0,13
TUN,Sailing,0,0,11,0,0,11
TUN,Shooting,0,0,11,0,0,11
TUN,Swimming,1,3,29,0,4,33
TUN,Table Tennis,0,0,19,0,0,19
TUN,Taekwondo,2,1,9,1,4,13
TUN,Tennis,0,0,8,0,0,8
TUN,Volleyball,0,0,82,0,0,82
TUN,Weightlifting,0,0,18,0,0,18
TUN,Wrestling,1,0,41,0,1,42
TUR,Archery,3,1,66,0,4,70
TUR,Art Competitions,0,0,3,0,0,3
TUR,Artistic Gymnastics,1,0,63,0,1,64
TUR,Athletics,3,1,262,2,6,268
TUR,Badminton,0,0,4,0,0,4
TUR,Basketball,0,0,42,0,0,42
TUR,Boxing,4,1,71,5,10,81
TUR,Canoeing,0,0,2,0,0,2
TUR,Cycling,0,0,40,0,0,40
TUR,Cycling Road,0,0,3,0,0,3
TUR,Diving,0,0,2,0,0,2
TUR,Equestrianism,0,0,39,0,0,39
TUR,Fencing,0,0,38,0,0,38
TUR,Football,0,0,71,0,0,71
TUR,Gymnastics,0,0,11,0,0,11
TUR,Judo,1,1,53,0,2,55
TUR,Karate,3,0,3,1,4,7
TUR,"Marathon Swimming, Swimming",0,0,5,0,0,5
TUR,Modern Pentathlon,0,0,4,0,0,4
TUR,Rowing,0,0,5,0,0,5
TUR,Sailing,0,0,60,0,0,60
TUR,Shooting,0,0,54,2,2,56
TUR,Swimming,0,0,130,0,0,130
TUR,Table Tennis,0,0,7,0,0,7
TUR,Taekwondo,6,1,12,3,10,22
