NOC,Name,Total_Medals,Gold_Medals,Silver_Medals,Bronze_Medals,Birth_Year,Total_Competitions
BRA,Caio Souza,0,0,0,0,1993,8
BRA,Camila Brait,1,0,1,0,1988,1
BRA,Camilla Gomes,0,0,0,0,1994,1
BRA,Carlos Diego,1,1,0,0,1993,1
BRA,Carlos Parro,0,0,0,0,1942,4
BRA,Carolina Azevedo,0,0,0,0,1998,4
BRA,Carolina Solberg,0,0,0,0,1987,1
BRA,Carolina Vieira,0,0,0,0,2001,3
BRA,Caroline Barbosa,0,0,0,0,1981,1
BRA,Caroline Kumahara,0,0,0,0,1995,1
BRA,Caroline Santos,0,0,0,0,1996,1
BRA,Caroline Silva,0,0,0,0,2001,1
BRA,Clara Pacheco,0,0,0,0,2003,1
BRA,Claudia Bolzan,0,0,0,0,1996,1
BRA,Claudia Lemos,0,0,0,0,1988,1
BRA,Cris Menezes,2,0,1,1,2004,1
BRA,Cristiano Felicio,0,0,0,0,1992,1
BRA,Cristina Rosa,0,0,0,0,1960,4
BRA,DEBINHA,0,0,0,0,1991,1
BRA,DUDA,0,0,0,0,1980,1
BRA,Dani Alves,1,1,0,0,1983,1
BRA,Daniel Cargnin,2,0,0,2,1997,4
BRA,Daniel Do,0,0,0,0,1970,1
BRA,Darlan Romani,0,0,0,0,1991,1
BRA,De Luiz,0,0,0,0,1995,1
BRA,De Wallace,0,0,0,0,1951,1
BRA,Deborah Medrado,0,0,0,0,2002,2
BRA,Derick Silva,0,0,0,0,1998,1
BRA,Diana Duarte,1,0,0,1,1999,1
BRA,Didi Louzada,0,0,0,0,1999,1
BRA,Diogo Soares,0,0,0,0,2002,16
BRA,Djenyfer Arnold,0,0,0,0,1993,1
BRA,Dora Varella,0,0,0,0,2001,2
BRA,Douglas Correia,0,0,0,0,1982,1
BRA,Douglas Hernandes,0,0,0,0,2001,1
BRA,ERIKA,0,0,0,0,1988,1
BRA,Edival Pontes,1,0,0,1,1997,2
BRA,Eduard Soghomonyan,0,0,0,0,1990,1
BRA,Eduarda Amorim,0,0,0,0,1986,1
BRA,Eduarda Arakaki,0,0,0,0,2003,2
BRA,Eduarda Santos,1,1,0,0,1998,2
BRA,Eduardo Barbosa,0,0,0,0,1991,2
BRA,Eduardo Oliveira,0,0,0,0,2000,2
BRA,Eduardo Rodrigues,0,0,0,0,1973,2
BRA,Eliane Martins,0,0,0,0,1986,2
BRA,Eric Takabatake,0,0,0,0,1991,1
BRA,Erica Sena,0,0,0,0,1985,3
BRA,Erick Soares,0,0,0,0,2003,1
BRA,Erik Cardoso,0,0,0,0,2000,2
BRA,Eshyllen Coimbra,0,0,0,0,2000,1
BRA,Etiene Medeiros,0,0,0,0,1991,2
BRA,Evandro Goncalves,0,0,0,0,1990,2
BRA,FORMIGA,0,0,0,0,1978,1
BRA,Fabiana Silva,0,0,0,0,1988,1
BRA,Fabio Chiuffa,0,0,0,0,1989,1
BRA,Felipe Bardi,0,0,0,0,1998,4
BRA,Felipe Borges,0,0,0,0,1985,1
BRA,Felipe Gustavo,0,0,0,0,1991,1
BRA,Felipe Lima,0,0,0,0,1985,3
BRA,Fernanda Costa,0,0,0,0,2002,4
BRA,Fernanda Martins,0,0,0,0,1982,1
BRA,Fernanda Oliveira,0,0,0,0,1980,1
BRA,Fernanda Rodrigues,1,0,1,0,1979,1
BRA,Fernanda Silva,2,0,1,1,1985,2
BRA,Fernando Ferreira,0,0,0,0,1994,3
BRA,Fernando Gil,0,0,0,0,1975,2
BRA,Fernando Scheffer,1,0,0,1,1998,4
BRA,Filipe Toledo,0,0,0,0,1995,1
BRA,Flavia Saraiva,1,0,0,1,1999,12
BRA,Flavio Resende,0,0,0,0,1907,1
BRA,Francisco Barretto,0,0,0,0,1989,8
BRA,GEYSE,0,0,0,0,1998,1
BRA,GIOVANA,0,0,0,0,2005,1
BRA,Gabriel Borges,0,0,0,0,1992,1
BRA,Gabriel Constantino,0,0,0,0,1995,1
BRA,Gabriel Martinelli,1,1,0,0,2001,1
BRA,Gabriel Medina,1,0,0,1,1993,2
BRA,Gabriel Menino,1,1,0,0,2000,1
BRA,Gabriel Oliveira,0,0,0,0,2001,1
BRA,Gabriel Santos,0,0,0,0,1996,4
BRA,Gabriela Bitolo,0,0,0,0,1999,2
BRA,Gabriela Braga,2,0,1,1,1994,2
BRA,Gabriela Chibana,0,0,0,0,1993,1
BRA,Gabriela Lima,0,0,0,0,1994,1
BRA,Gabriela Moreschi,0,0,0,0,1994,1
BRA,Gabriela Nicolino,0,0,0,0,1989,1
BRA,Gabriele Santos,0,0,0,0,1995,1
BRA,Gabrielle Roncatto,0,0,0,0,1998,4
BRA,Geisa Arcanjo,0,0,0,0,1991,1
BRA,George Souto,0,0,0,0,1996,1
BRA,Georgia Furquim,0,0,0,0,1996,1
BRA,Geovana Meyer,0,0,0,0,2001,2
BRA,Geovanna Santos,0,0,0,0,2002,1
BRA,Giovanna Tomanik,0,0,0,0,1997,1
BRA,Giovanni Vianna,0,0,0,0,2001,2
BRA,Gisele Gomes,0,0,0,0,2003,1
BRA,Giulia Guarieiro,0,0,0,0,1995,2
BRA,Giullia Penalber,0,0,0,0,1992,1
BRA,Graziele Sousa,0,0,0,0,1991,1
BRA,Gui Santos,0,0,0,0,2002,1
BRA,Guilherme Arana,1,1,0,0,1997,1
BRA,Guilherme Basseto,0,0,0,0,1997,4
BRA,Guilherme Costa,0,0,0,0,1998,8
BRA,Guilherme Guido,0,0,0,0,1987,2
BRA,Guilherme Santos,0,0,0,0,1871,3
BRA,Guilherme Schimidt,1,0,0,1,2000,2
BRA,Guilherme Teodoro,0,0,0,0,1867,1
BRA,Guilherme Toldo,0,0,0,0,1992,2
BRA,Guilherme Toledo,0,0,0,0,1994,1
BRA,Guilherme Torriani,0,0,0,0,1999,1
BRA,Gustavo Batista,0,0,0,0,1996,1
BRA,Gustavo Felipe,0,0,0,0,1991,1
BRA,Gustavo Rodrigues,0,0,0,0,1995,1
BRA,Gustavo Tsuboi,0,0,0,0,1985,2
BRA,Haline Leme,0,0,0,0,1992,1
BRA,Haniel Langaro,0,0,0,0,1995,1
BRA,Hebert Sousa,1,1,0,0,1998,1
BRA,Henrique Avancini,0,0,0,0,1989,1
BRA,Henrique Cocuzzi,0,0,0,0,1993,1
BRA,Henrique Duarte,0,0,0,0,1979,1
BRA,Henrique Haddad,0,0,0,0,1987,1
BRA,Henrique Matheus,1,1,0,0,1997,1
BRA,Henrique Rodrigues,0,0,0,0,1991,1
BRA,Henrique Teixeira,0,0,0,0,1989,1
BRA,Hugo Calderano,0,0,0,0,1996,4
BRA,Iasmin Soares,1,0,0,1,1992,1
BRA,Ieda Guimaraes,0,0,0,0,2000,1
BRA,Ingrid Oliveira,0,0,0,0,1996,2
BRA,Isaac Souza,0,0,0,0,1999,1
BRA,Isabel Swan,0,0,0,0,1983,1
BRA,Isabelle Bergmann,1,0,0,1,2001,1
BRA,Isac Santos,0,0,0,0,1990,2
BRA,Isadora Cerullo,0,0,0,0,1991,1
BRA,Isadora Lopes,0,0,0,0,1997,1
BRA,Isadora Pacheco,0,0,0,0,2005,2
BRA,Isaquias Queiroz,2,1,1,0,1994,4
BRA,Italo Ferreira,1,1,0,0,1994,1
BRA,JHENIFFER,1,0,1,0,2001,1
BRA,JUCINARA,0,0,0,0,1993,1
BRA,Jade Barbosa,1,0,0,1,1991,7
BRA,Jamael Nascimento,0,0,0,0,1999,3
BRA,Jaqueline Antonia,0,0,0,0,1987,1
BRA,Jaqueline Mourao,0,0,0,0,1975,1
BRA,Jessica Farias,0,0,0,0,1992,1
BRA,Jessica Quintino,0,0,0,0,1991,1
BRA,Jessica Yamada,0,0,0,0,1989,2
BRA,Jhennifer Lopes,0,0,0,0,2000,1
BRA,Joao Cardoso,0,0,0,0,1956,1
BRA,Joao Chianca,0,0,0,0,2000,1
BRA,Joao Falcao,0,0,0,0,1999,1
BRA,Joao Menezes,0,0,0,0,1996,1
BRA,Jorge Vides,0,0,0,0,1992,2
BRA,Jorge Zarif,0,0,0,0,1992,1
BRA,Jucielen Cerqueira,0,0,0,0,1996,1
BRA,Jucielen Romeu,0,0,0,0,1996,1
BRA,Julia Soares,1,0,0,1,2005,6
BRA,Juliana Viana,0,0,0,0,2004,1
BRA,Junior Souta,0,0,0,0,1991,2
BRA,KEROLIN,1,0,1,0,1999,1
BRA,Kahena Kunze,1,1,0,0,1991,2
BRA,Kawan Figueredo,0,0,0,0,2002,1
BRA,Kayky Mota,0,0,0,0,1999,1
BRA,Kelly Rosa,0,0,0,0,2004,1
BRA,Kelvin Hoefler,1,0,1,0,1994,2
BRA,Keno Machado,0,0,0,0,2000,1
BRA,Ketiley Batista,0,0,0,0,1999,1
BRA,Ketleyn Quadros,1,0,0,1,1987,4
BRA,LAUREN,1,0,1,0,1977,1
BRA,LETICIA,0,0,0,0,1992,1
BRA,LORENA,1,0,1,0,1999,1
BRA,LUCAO,1,1,0,0,2001,1
BRA,LUCIANA,1,0,1,0,1987,1
BRA,LUDMILA,1,0,1,0,1994,2
BRA,Laila Ferrer,0,0,0,0,1982,1
BRA,Lais Nunes,0,0,0,0,1992,1
BRA,Larissa Araujo,0,0,0,0,1992,2
BRA,Larissa Oliveira,0,0,0,0,1993,3
BRA,Larissa Pimenta,2,0,0,2,1999,4
BRA,Laura Nascimento,0,0,0,0,2000,1
BRA,Laura Pigossi,1,0,0,1,1994,2
BRA,Leo Meindl,0,0,0,0,1993,1
BRA,Leonardo Dutra,0,0,0,0,1996,1
BRA,Leonardo Goncalves,1,0,0,1,1996,2
BRA,Leticia Bufoni,0,0,0,0,1993,1
BRA,Leticia Santos,0,0,0,0,1994,1
BRA,Livia Avancini,0,0,0,0,1992,1
BRA,Livia Ventura,0,0,0,0,1987,1
BRA,Lorenne Geraldo,1,0,0,1,1996,1
BRA,Lorraine Martins,0,0,0,0,2000,2
BRA,Lorrane Oliveira,1,0,0,1,1998,6
BRA,Luana Lira,0,0,0,0,1996,1
BRA,Luana Silva,0,0,0,0,2004,1
BRA,Luca Verthein,0,0,0,0,1998,1
BRA,Lucarelli Souza,0,0,0,0,1992,2
BRA,Lucas Carvalho,0,0,0,0,1993,3
BRA,Lucas Dias,0,0,0,0,1995,1
BRA,Lucas Mazzo,0,0,0,0,1994,1
BRA,Lucas Saatkamp,0,0,0,0,1986,2
BRA,Lucas Verthein,0,0,0,0,1998,1
BRA,Lucas Vilar,0,0,0,0,2001,2
BRA,Luisa Baptista,0,0,0,0,1994,1
BRA,Luisa Stefani,1,0,0,1,1997,4
BRA,Luiz Douglas,1,1,0,0,1998,1
BRA,Luiz Francisco,0,0,0,0,2000,1
BRA,Luiza Campos,0,0,0,0,1990,2
BRA,Luiza Sliachticas,0,0,0,0,2002,2
BRA,MALCOM,1,1,0,0,1997,1
BRA,MARTA,1,0,1,0,1986,2
BRA,Manoel Messias,0,0,0,0,1996,2
BRA,Marcela Arounian,0,0,0,0,2000,1
BRA,Marcela Cunha,1,1,0,0,1992,2
BRA,Marcelinho Huertas,0,0,0,0,1983,1
BRA,Marcelle Souza,0,0,0,0,1996,1
BRA,Marcelo Chierighini,0,0,0,0,1991,4
BRA,Marcelo Demoliner,0,0,0,0,1989,1
BRA,Marcelo Melo,0,0,0,0,1983,2
BRA,Marcelo Tosi,0,0,0,0,1969,2
BRA,Marcio Appel,0,0,0,0,1979,2
BRA,Marcio Carvalho,0,0,0,0,1975,2
BRA,Marcio Teles,0,0,0,0,1994,1
BRA,Marco Grael,0,0,0,0,1989,1
BRA,Marco Soffiatti,0,0,0,0,1989,1
BRA,Marcus D'almeida,0,0,0,0,1998,4
BRA,Maria Portela,0,0,0,0,1988,2
BRA,Mariana Nicolau,0,0,0,0,1997,2
BRA,Mariana Pistoia,0,0,0,0,1998,1
BRA,Mariane Fernandes,0,0,0,0,1996,1
BRA,Marina Fioravanti,0,0,0,0,1993,2
BRA,Marley Machado,0,0,0,0,2000,1
BRA,Marlon Modolo,0,0,0,0,1988,2
BRA,Martine Grael,1,1,0,0,1991,1
BRA,Martine Soffiatti,0,0,0,0,1991,1
BRA,Mateus De,0,0,0,0,1995,1
BRA,Mateus Isaac,0,0,0,0,1994,1
BRA,Mateus Nunes,0,0,0,0,1920,1
BRA,Matheus Correa,0,0,0,0,1999,3
BRA,Matheus Cunha,1,1,0,0,1999,1
BRA,Matheus Gonche,0,0,0,0,1999,1
BRA,Matheus Lima,0,0,0,0,2003,2
BRA,Mauricio Borges,0,0,0,0,1989,1
BRA,Mayra Aguiar,1,0,0,1,1991,3
BRA,Maysa Campos,0,0,0,0,2002,1
BRA,Michel Augusto,0,0,0,0,2004,1
BRA,Miguel Martins,0,0,0,0,1997,1
BRA,Milena Silva,0,0,0,0,2000,1
BRA,Milena Titoneli,0,0,0,0,1998,1
BRA,Mossa Rezende,0,0,0,0,1986,2
BRA,Murilo Setin,0,0,0,0,2002,4
BRA,NINO,1,1,0,0,1974,1
BRA,Natalia Araujo,1,0,0,1,1997,1
BRA,Natalia Pereira,1,0,1,0,1989,1
BRA,Natasha Ferreira,0,0,0,0,1999,1
BRA,Nathalia Almeida,0,0,0,0,1996,1
BRA,Nathalie Moellhausen,0,0,0,0,1985,2
BRA,Nathasha Rosa,0,0,0,0,1996,1
BRA,Nicolas Albiero,0,0,0,0,1999,2
BRA,Nicole Pircio,0,0,0,0,2002,2
BRA,Nobrega Honorato,0,0,0,0,1997,1
BRA,Nubia Soares,0,0,0,0,1996,1
BRA,Nunes Gabi,1,0,1,0,1997,1
BRA,PAULINHO,1,1,0,0,1980,1
BRA,PRISCILA,1,0,1,0,2004,1
BRA,Pamela Rosa,0,0,0,0,1999,2
BRA,Paola Reis,0,0,0,0,1999,1
BRA,Patricia Freitas,0,0,0,0,1990,1
BRA,Patricia Matieli,0,0,0,0,1988,2
BRA,Patricia Silva,1,1,0,0,2001,2
BRA,Paula Heitmann,0,0,0,0,1999,3
BRA,Paula Rodrigues,0,0,0,0,1981,1
BRA,Paula Vergutz,0,0,0,0,1989,1
BRA,Pedro Barros,1,0,1,0,1995,2
BRA,Pedro Burmann,0,0,0,0,1992,1
BRA,Pedro Goncalves,0,0,0,0,1998,4
BRA,Pedro Quintas,0,0,0,0,2002,1
BRA,Pedro Silva,0,0,0,0,1954,1
BRA,Pedro Spajari,0,0,0,0,1997,2
BRA,Pedro Veniss,0,0,0,0,1983,4
BRA,Pimentel Dizotti,0,0,0,0,2000,1
BRA,Portilho Gabi,1,0,1,0,1995,1
BRA,RAFAELLE,1,0,1,0,1984,2
BRA,REINIER,1,1,0,0,1964,1
BRA,RICHARLISON,1,1,0,0,1997,1
BRA,Rafael Buzacarini,0,0,0,0,1991,2
BRA,Rafael Macedo,1,0,0,1,1994,4
BRA,Rafael Mamprin,0,0,0,0,1997,4
BRA,Rafael Pereira,0,0,0,0,1997,2
BRA,Rafael Silva,1,0,0,1,1992,4
BRA,Rafaela Silva,1,0,0,1,1992,2
BRA,Rafaela Zanellato,0,0,0,0,1999,1
BRA,Raicca Ventura,0,0,0,0,2007,1
BRA,Raiza Goulao,0,0,0,0,1991,1
BRA,Raquel Kochhann,0,0,0,0,1992,2
BRA,Raul Neto,0,0,0,0,1992,1
BRA,Rayan Dutra,0,0,0,0,2002,1
BRA,Rayssa Leal,2,0,1,1,2008,2
BRA,Rebeca Andrade,6,2,3,1,1999,12
BRA,Rebecca Silva,0,0,0,0,1988,1
BRA,Renan Correa,0,0,0,0,2004,2
BRA,Renato Rezende,0,0,0,0,1991,1
BRA,Ricardo Graca,1,1,0,0,1997,1
BRA,Robert Scheidt,0,0,0,0,1973,1
BRA,Roberto Paula,0,0,0,0,1979,1
BRA,Rodrigo Do,0,0,0,0,1994,2
BRA,Rodrigo Pessoa,0,0,0,0,1972,2
BRA,Rogerio Moraes,0,0,0,0,1994,1
BRA,Rosamaria Montibeller,2,0,1,1,1994,2
BRA,Rosangela Santos,0,0,0,0,1990,2
BRA,Rudolph Hackbarth,0,0,0,0,1994,1
BRA,Ruy Fonseca,0,0,0,0,1973,2
BRA,SANTOS,1,1,0,0,1873,1
BRA,Samara Vieira,0,0,0,0,1991,2
BRA,Samory Fraga,0,0,0,0,1996,1
BRA,Sampaio Duda,1,0,1,0,2001,1
BRA,Samuel Albrecht,0,0,0,0,1981,1
BRA,Silva Ratzke,2,0,1,1,1990,2
BRA,Silvana Lima,0,0,0,0,1984,1
BRA,Simone Ferraz,0,0,0,0,1990,1
BRA,Sofia Pereira,0,0,0,0,2003,1
BRA,Stephanie Balduccini,0,0,0,0,2004,6
BRA,Suelen Altheman,0,0,0,0,1988,2
BRA,TAINA,1,0,1,0,1975,1
BRA,TAMIRES,1,0,1,0,1993,2
BRA,TARCIANE,1,0,1,0,2003,1
BRA,THAIS,1,0,1,0,,1
BRA,Tabata Vitorino,0,0,0,0,1996,1
BRA,Tainara Lemes,1,0,0,1,2000,1
BRA,Tamires Araujo,0,0,0,0,1994,1
BRA,Tandara Caixeta,1,0,1,0,1988,1
BRA,Tatiana Weston-webb,1,0,1,0,1996,2
BRA,Thaisa Daher,1,0,0,1,1987,1
BRA,Thales Hoss,0,0,0,0,1989,2
BRA,Thalia Costa,0,0,0,0,1997,1
BRA,Thiago Andre,0,0,0,0,1995,2
BRA,Thiago Braz,1,0,0,1,1993,1
BRA,Thiago Monteiro,0,0,0,0,1994,3
BRA,Thiago Moura,0,0,0,0,1995,1
BRA,Thiago Ponciano,0,0,0,0,1994,1
BRA,Thiago Seyboth,0,0,0,0,2000,3
BRA,Thiagus Petrus,0,0,0,0,1989,1
BRA,Tiffani Marinho,0,0,0,0,1999,3
BRA,Ulan Bastos,0,0,0,0,1998,1
BRA,Valdenice Conceicao,0,0,0,0,1989,1
BRA,Valdileia Martins,0,0,0,0,1989,1
BRA,Victor Alexandre,1,0,0,1,1950,1
BRA,Victor Marcari,0,0,0,0,1996,2
BRA,Victoria Borges,0,0,0,0,2002,1
BRA,Vinicius Lanza,0,0,0,0,1997,3
BRA,Vinicius Rangel,0,0,0,0,2001,1
BRA,Vinicius Teixeira,0,0,0,0,1988,1
BRA,Vitor Benite,0,0,0,0,1990,1
BRA,Vitor Ishiy,0,0,0,0,1995,4
BRA,Vitoria Ana,1,0,1,0,2000,1
BRA,Vitoria Magalhaes,0,0,0,0,2000,1
BRA,Vittoria Lopes,0,0,0,0,1996,2
BRA,Viviane Jungblut,0,0,0,0,1996,3
BRA,Viviane Lyra,0,0,0,0,1993,2
BRA,Welington Morais,0,0,0,0,1996,1
BRA,Willian Lima,2,0,1,1,2000,2
BRA,YASMIM,1,0,1,0,1996,1
BRA,Yago Santos,0,0,0,0,2003,1
BRA,Yasmim Soares,0,0,0,0,1999,1
BRA,Yaya Vitoria,1,0,1,0,2002,1
BRA,Ygor Coelho,0,0,0,0,1996,2
BRA,Yndiara Asp,0,0,0,0,1997,1
BRA,Yoandy Leal,0,0,0,0,1988,2
BRA,Yudy Santos,0,0,0,0,1994,2
BRA,Yuri Mansur,0,0,0,0,1979,4
BRA,da Amanda,0,0,0,0,1988,1
BRA,da Carolina,2,0,1,1,,2
BRA,da Chaves,0,0,0,0,1930,1
BRA,da Chayenne,0,0,0,0,2000,2
BRA,da Dayane,0,0,0,0,1991,1
BRA,da Douglas,0,0,0,0,1987,1
BRA,da Izabela,0,0,0,0,1995,2
BRA,da Mauricio,0,0,0,0,1959,1
BRA,da Rangel,0,0,0,0,1996,1
BRA,da Thalia,0,0,0,0,1997,1
BRA,da Thalita,0,0,0,0,1997,2
BRA,de Andressa,0,0,0,0,1990,2
BRA,de Caroline,1,0,1,0,,1
BRA,de Georginho,0,0,0,0,1996,1
BRA,de Maria,0,0,0,0,1935,1
BRA,de Regina,0,0,0,0,1927,1
BRA,de Rodrigo,0,0,0,0,1897,2
BRA,de Tamires,0,0,0,0,1994,1
BRA,de Wanderley,0,0,0,0,2000,1
BRA,de Wanderson,0,0,0,0,1992,1
BRA,dos Alison,2,0,0,2,2000,3
BRA,dos Almir,0,0,0,0,1993,2
BRA,dos Felipe,0,0,0,0,1994,1
BRA,dos Gabriel,0,0,0,0,1997,1
BRA,dos Leila,0,0,0,0,1978,2
BRA,dos Marcelino,0,0,0,0,1929,1
BRA,dos Marcelle,0,0,0,0,1994,2
BRA,dos Maria,0,0,0,0,1924,1
BRN,Abdelrahman Mahmoud,0,0,0,0,2001,1
BRN,Ahmed Almaqabi,0,0,0,0,1994,1
BRN,Ahmed Fadhul,0,0,0,0,1998,1
BRN,Akhmed Tazhudinov,1,1,0,0,2003,1
BRN,Alemu Bekele,0,0,0,0,1990,1
BRN,Ali Eid,0,0,0,0,1940,1
BRN,Aminat Jamal,0,0,0,0,1997,1
BRN,Askerbii Gerbekov,0,0,0,0,1996,1
BRN,Bilal Askani,0,0,0,0,1991,1
BRN,Birhanu Balew,0,0,0,0,1996,3
BRN,Chebichii Chumba,0,0,0,0,1993,2
BRN,Danis Latypov,0,0,0,0,1990,1
BRN,Dawit Fikadu,0,0,0,0,1995,1
BRN,Eid Naser,1,0,1,0,1998,1
BRN,Essa Ahmed,0,0,0,0,1929,1
BRN,Gor Minasyan,1,0,0,1,1994,1
BRN,Hasan Ali,0,0,0,0,1994,1
BRN,Hasan Alsamahiji,0,0,0,0,1991,1
BRN,Hassan El,0,0,0,0,1912,1
BRN,Husain Alsayyad,0,0,0,0,1988,1
BRN,Husain Mahfoodh,0,0,0,0,2001,1
BRN,John Koech,0,0,0,0,1995,1
BRN,Kalkidan Gezahegne,1,0,1,0,1991,1
BRN,Kemi Adekoya,0,0,0,0,1993,1
BRN,Komail Mahfoodh,0,0,0,0,1992,1
BRN,Lesman Montano,0,0,0,0,1996,1
BRN,Mahdi Habib,0,0,0,0,1989,1
BRN,Maryam Hassani,0,0,0,0,1993,1
BRN,Merza Ali,0,0,0,0,1988,1
BRN,Mohamed Abdulredha,0,0,0,0,1989,1
BRN,Mohamed Ahmed,0,0,0,0,1917,1
BRN,Mohamed Ali,0,0,0,0,1965,2
BRN,Mohamed Mohamed,0,0,0,0,1978,1
BRN,Mutile Yavi,0,0,0,0,1999,1
BRN,Nelly Jepkosgei,0,0,0,0,1991,1
BRN,Noor Yusuf,0,0,0,0,2005,1
BRN,Rose Chelimo,0,0,0,0,1989,1
BRN,Sadik Mikhou,0,0,0,0,1990,1
BRN,Shumi Dechasa,0,0,0,0,1989,1
BRN,Tejitu Daba,0,0,0,0,1991,1
BRN,Tigist Gashaw,0,0,0,0,1996,1
BRN,Winfred Yavi,1,1,0,0,1999,1
BRU,Firdaus Ar,0,0,0,0,1996,1
BRU,Firdaus Ar-rasyid,0,0,0,0,1996,1
BRU,Hayley Wong,0,0,0,0,2008,1
BRU,Isa Ahmad,0,0,0,0,1998,1
BRU,Zeke Chan,0,0,0,0,2007,1
BUL,Aik Mnatsakanian,0,0,0,0,1995,2
BUL,Alizadeh Kimia,1,0,0,1,1998,1
BUL,Antani Ivanov,0,0,0,0,1999,2
BUL,Antoaneta Kostadinova,1,0,1,0,1986,5
BUL,Boryana Kaleyn,1,0,1,0,2000,2
BUL,Bozhidar Saraboyukov,0,0,0,0,2004,1
BUL,David Huddleston,0,0,0,0,1930,7
BUL,Desislava Angelova,0,0,0,0,1969,1
BUL,Diana Petkova,0,0,0,0,2000,2
BUL,Dimitrov Andreev,1,0,0,1,1905,2
BUL,Dimitrov Hristov,0,0,0,0,1964,1
BUL,Eldarovitch Ramazanov,1,1,0,0,1993,1
BUL,Erika Zafirova,1,1,0,0,1999,1
BUL,Gabriela Georgieva,0,0,0,0,1997,2
BUL,Gabriela Petrova,0,0,0,0,1992,2
BUL,Gabriela Stoeva,0,0,0,0,1994,2
BUL,Georgieva Nikolova,1,0,0,1,1993,1
BUL,Georgieva Selishka,0,0,0,0,1996,1
BUL,Inna Eftimova,0,0,0,0,1988,2
BUL,Ivaylo Ivanov,0,0,0,0,1974,2
BUL,Ivelina Ilieva,0,0,0,0,1991,1
BUL,Ivet Goranova,1,1,0,0,2000,1
BUL,Ivet Lalova-collio,0,0,0,0,1984,1
BUL,Javier Ibanez,1,0,0,1,1996,1
BUL,Josif Miladinov,0,0,0,0,2003,3
BUL,Kaloyan Levterov,0,0,0,0,2003,2
BUL,Kaloyana Nalbantova,0,0,0,0,2006,1
BUL,Kamelia Petrova,0,0,0,0,2006,1
BUL,Katrin Taseva,0,0,0,0,1997,1
BUL,Kevin Penev,0,0,0,0,2000,8
BUL,Kiril Kirov,0,0,0,0,2000,2
BUL,Kristian Vasilev,0,0,0,0,1991,1
BUL,Laura Traets,1,1,0,0,1998,1
BUL,Linda Zetchiri,0,0,0,0,1987,1
BUL,Lyubomir Epitropov,0,0,0,0,1999,3
BUL,Madlen Radukanova,1,1,0,0,2000,1
BUL,Magdalina Minevska,0,0,0,0,2005,1
BUL,Margarita Vasileva,0,0,0,0,1991,1
BUL,Maria Grozdeva,0,0,0,0,1972,2
BUL,May Nasar,1,1,0,0,2004,1
BUL,Milenov Milov,0,0,0,0,1997,2
BUL,Mirela Demireva,0,0,0,0,1989,2
BUL,Mofid Kiwan,0,0,0,0,2000,1
BUL,Mustafa Yusein,1,0,0,1,1991,1
BUL,Nikolaeva Petrova,0,0,0,0,1956,1
BUL,Nikolova Hristova,0,0,0,0,1993,1
BUL,Petkov Dimov,0,0,0,0,2002,1
BUL,Petrov Mitsin,0,0,0,0,2005,2
BUL,Plamena Mitkova,0,0,0,0,2004,1
BUL,Polina Trifonova,0,0,0,0,1992,1
BUL,Rachel Stoyanov,0,0,0,0,2003,1
BUL,Selin Ali,0,0,0,0,2002,1
BUL,Sergeevich Novikov,1,1,0,0,1987,1
BUL,Simona Dyankova,1,1,0,0,1994,1
BUL,Sofia Ivanova,0,0,0,0,2004,1
BUL,Staniliya Stamenova,0,0,0,0,1988,1
BUL,Stanimira Petrova,0,0,0,0,1990,1
BUL,Stefani Kiryakova,1,1,0,0,2001,1
BUL,Stefani Stoeva,0,0,0,0,1995,2
BUL,Stiliana Nikolova,0,0,0,0,2005,1
BUL,Tihomir Ivanov,0,0,0,0,1994,2
BUL,Todor Mihalev,0,0,0,0,1997,1
BUL,Valentina Georgieva,0,0,0,0,2006,4
BUL,Valentinov Vangelov,0,0,0,0,1993,1
BUL,Vasileva Yaneva,0,0,0,0,1998,1
BUL,Viktoriya Tomova,0,0,0,0,1995,1
BUL,Yanislav Gerchev,0,0,0,0,1989,1
BUL,Yoana Georgieva,0,0,0,0,2003,1
BUL,Yoana Ilieva,0,0,0,0,2001,1
BUL,Zhelyazkova Krasteva,1,1,0,0,1985,1
BUL,Zhivkova Dudova,0,0,0,0,1997,1
BUR,Adama Ouedraogo,0,0,0,0,1987,1
BUR,Angelika Ouedraogo,0,0,0,0,1993,1
BUR,Awa Bamogo,0,0,0,0,1999,1
BUR,Fabrice Zango,1,0,0,1,1993,2
BUR,Faysal Sawadogo,0,0,0,0,1996,2
BUR,Ibrahim Maiga,0,0,0,0,1963,1
BUR,Iman Kouraogo,0,0,0,0,2006,1
BUR,Lucas Diallo,0,0,0,0,1996,1
BUR,Marthe Koala,0,0,0,0,1994,3
BUR,Paul Daumont,0,0,0,0,1999,1
BUR,Souleymane Napare,0,0,0,0,2003,1
CAF,Chloe Sauvourel,0,0,0,0,2000,1
CAF,Francky Mbotto,0,0,0,0,1997,1
CAF,Herve Toumandji,0,0,0,0,1994,1
CAF,Marine Andet,0,0,0,0,2005,1
CAF,Matchiko Guimendego,0,0,0,0,1997,1
CAF,Terence Tengue,0,0,0,0,2005,1
CAM,Bunpichmorakat Kheun,0,0,0,0,2006,1
CAM,Bunthorn Chhun,0,0,0,0,1993,1
CAM,Katarina Sakbun,0,0,0,0,2001,1
CAM,Puch Hem,0,0,0,0,1999,1
