NOC,Name,Total_Medals,Gold_Medals,Silver_Medals,Bronze_Medals
CHN,Xinyue Su,0,0,0,0
CHN,Xinyue Yuan,0,0,0,0
CHN,Xiuping Qiu,0,0,0,0
CHN,Xiyu Lin,0,0,0,0
CHN,Xiyu Wang,0,0,0,0
CHN,Xu Han,0,0,0,0
CHN,Xuan Ding,0,0,0,0
CHN,Xuan Wang,0,0,0,0
CHN,Xudi Yi,0,0,0,0
CHN,Xue Li,0,0,0,0
CHN,Xuechen Huang,2,0,2,0
CHN,Xueer Wang,1,0,0,1
CHN,Xueying Zhu,1,1,0,0
CHN,Xuezhe Yang,0,0,0,0
CHN,Xuezhen Han,0,0,0,0
CHN,Xuwei Peng,0,0,0,0
CHN,Yadong Luo,0,0,0,0
CHN,Yafei Zhou,0,0,0,0
CHN,Yaming Zhu,1,0,1,0
CHN,Yan Jiang,0,0,0,0
CHN,Yan Wang,0,0,0,0
CHN,Yan Zhou,0,0,0,0
CHN,Yanan Li,0,0,0,0
CHN,Yanan Sun,1,0,1,0
CHN,Yandong Li,0,0,0,0
CHN,Yang Chen,1,0,1,0
CHN,Yang Gao,0,0,0,0
CHN,Yang Liu,3,2,1,0
CHN,Yang Lyu,1,1,0,0
CHN,Yang Peng,0,0,0,0
CHN,Yang Wang,0,0,0,0
CHN,Yanhan Ai,0,0,0,0
CHN,Yanhan Liu,0,0,0,0
CHN,Yani Chang,2,1,0,1
CHN,Yanni Wu,0,0,0,0
CHN,Yanning Xiao,2,1,1,0
CHN,Yanshu Xu,0,0,0,0
CHN,Yanwen Wang,0,0,0,0
CHN,Yaofeng Li,0,0,0,0
CHN,Yaoqing Fang,0,0,0,0
CHN,Yaoyao Gu,0,0,0,0
CHN,Yaqi Kong,1,0,0,1
CHN,Yaqi Shao,0,0,0,0
CHN,Yaqin Zhou,1,0,1,0
CHN,Yawen Deng,1,1,0,0
CHN,Yaxin Liu,1,0,0,1
CHN,Yaxuan Xiong,0,0,0,0
CHN,Yayi Zhang,1,1,0,0
CHN,Ye Jin,0,0,0,0
CHN,Yechun Yuan,0,0,0,0
CHN,Yeqing Zhu,0,0,0,0
CHN,Yi Chen,1,0,1,0
CHN,Yi Dong,0,0,0,0
CHN,Yi Gao,0,0,0,0
CHN,Yi Ou,0,0,0,0
CHN,Yicheng Hu,0,0,0,0
CHN,Yifan Xu,0,0,0,0
CHN,Yifan Zhang,1,1,0,0
CHN,Yihan Zhang,0,0,0,0
CHN,Yilin Fan,0,0,0,0
CHN,Yiling Song,0,0,0,0
CHN,Yineng Shen,0,0,0,0
CHN,Ying Qi,1,0,1,0
CHN,Ying Wang,0,0,0,0
CHN,Ying Zhai,0,0,0,0
CHN,Ying Zhang,1,0,1,0
CHN,Ying-ying Duan,0,0,0,0
CHN,Yingfeng Bao,0,0,0,0
CHN,Yingming Xu,0,0,0,0
CHN,Yingsha Sun,5,3,2,0
CHN,Yingying Li,0,0,0,0
CHN,Yiqi Guo,0,0,0,0
CHN,Yiting Jiang,1,0,0,1
CHN,Yiting Yu,2,0,0,2
CHN,Yiwen Chen,2,2,0,0
CHN,Yiwen Lu,0,0,0,0
CHN,Yiwen Sun,1,1,0,0
CHN,Yixiao Lv,0,0,0,0
CHN,Yixin Zheng,0,0,0,0
CHN,Yongli Wei,0,0,0,0
CHN,You Zhang,0,0,0,0
CHN,Yu Feng,2,1,1,0
CHN,Yu Hu,0,0,0,0
CHN,Yu Wang,0,0,0,0
CHN,Yu Wu,1,1,0,0
CHN,Yu Xie,1,1,0,0
CHN,Yu Zhang,0,0,0,0
CHN,Yu Zhou,0,0,0,0
CHN,Yu Zhu,0,0,0,0
CHN,Yuan Cao,3,2,1,0
CHN,Yuan Chang,1,1,0,0
CHN,Yuan Li,0,0,0,0
CHN,Yuanbo Zhu,0,0,0,0
CHN,Yuanling Zhu,0,0,0,0
CHN,Yuanyuan Wang,0,0,0,0
CHN,Yue Du,0,0,0,0
CHN,Yue Sun,0,0,0,0
CHN,Yue Yuan,0,0,0,0
CHN,Yuehong Li,2,1,0,1
CHN,Yuemei Lin,0,0,0,0
CHN,Yueru Li,0,0,0,0
CHN,Yuetong Zhang,0,0,0,0
CHN,Yuewen Sun,0,0,0,0
CHN,Yufang Guo,1,1,0,0
CHN,Yufei Lu,0,0,0,0
CHN,Yufei Pan,0,0,0,0
CHN,Yufei Zhang,10,2,3,5
CHN,Yuhao Shi,0,0,0,0
CHN,Yujie Cheng,1,0,0,1
CHN,Yukun Liu,1,1,0,0
CHN,Yule Chen,0,0,0,0
CHN,Yulu Jiang,0,0,0,0
CHN,Yunxia Chen,1,1,0,0
CHN,Yunxia Fan,1,0,1,0
CHN,Yunxiu Lu,1,1,0,0
CHN,Yuping Lin,0,0,0,0
CHN,Yushan Ou,0,0,0,0
CHN,Yushan Zhuang,0,0,0,0
CHN,Yushuai Liang,1,0,0,1
CHN,Yuting Huang,2,1,1,0
CHN,Yuting Li,0,0,0,0
CHN,Yuting Wang,0,0,0,0
CHN,Yuwei Lin,0,0,0,0
CHN,Yuwei Wang,1,0,0,1
CHN,Yuxi Chen,4,2,2,0
CHN,Yuyi Xiao,0,0,0,0
CHN,Yuyu Xia,0,0,0,0
CHN,Zaiding Wen,0,0,0,0
CHN,Zangjun Xu,0,0,0,0
CHN,Zecheng Dou,0,0,0,0
CHN,Zelin Cai,0,0,0,0
CHN,Zeqi Zhou,0,0,0,0
CHN,Zewen Deng,0,0,0,0
CHN,Zhangjiayang Huang,1,1,0,0
CHN,Zhanle Pan,3,2,1,0
CHN,Zhanshuo Zhang,0,0,0,0
CHN,Zhaoxiang Song,0,0,0,0
CHN,Zhaoxuan Yang,0,0,0,0
CHN,Zhaozhao Wang,0,0,0,0
CHN,Zhe Feng,0,0,0,0
CHN,Zhen Wang,0,0,0,0
CHN,Zhendong Fan,4,3,1,0
CHN,Zheng Wang,1,0,1,0
CHN,Zheng Yan,0,0,0,0
CHN,Zhengyang He,0,0,0,0
CHN,Zhenqi Pan,0,0,0,0
CHN,Zhenqiang Li,0,0,0,0
CHN,Zhenxia Ma,0,0,0,0
CHN,Zhenye Xie,0,0,0,0
CHN,Zhenzhao Ma,1,0,0,1
CHN,Zhichao Jiang,0,0,0,0
CHN,Zhifan Wu,0,0,0,0
CHN,Zhihao Dong,0,0,0,0
CHN,Zhihui Hou,2,2,0,0
CHN,Zhijian Deng,0,0,0,0
CHN,Zhilu Luo,0,0,0,0
CHN,Zhiqiang Wu,0,0,0,0
CHN,Zhiting Zhang,1,0,0,1
CHN,Zhiwei Deng,0,0,0,0
CHN,Zhiwei Li,0,0,0,0
CHN,Zhixuan Li,0,0,0,0
CHN,Zhiyong Shi,1,1,0,0
CHN,Zhiyu Liu,1,0,0,1
CHN,Zhiyu Xie,0,0,0,0
CHN,Zhizhen Zhang,1,0,1,0
CHN,Zhonghao Zhao,0,0,0,0
CHN,Zhongyuan Li,0,0,0,0
CHN,Zhouyu Wang,1,1,0,0
CHN,Zhuoyi Xu,0,0,0,0
CHN,Zi Ying,0,0,0,0
CHN,Zibei Yan,1,0,1,0
CHN,Zichun Xu,0,0,0,0
CHN,Zifeng Wang,1,0,0,1
CHN,Zijie Wang,0,0,0,0
CHN,Zilu Wang,0,0,0,0
CHN,Ziqi Feng,1,0,0,1
CHN,Zisai Wang,1,0,1,0
CHN,Ziwei Mo,0,0,0,0
CHN,Zixia Ou,1,0,1,0
CHN,Ziyang Zhang,0,0,0,0
CHN,Zongshi Luo,0,0,0,0
CHN,Zongying Guo,0,0,0,0
CHN,Zongyuan Wang,4,2,2,0
CHN,Zushen Lin,0,0,0,0
CIV,Aboubacar Doumbia,0,0,0,0
CIV,Abzetta Dabonne,0,0,0,0
CIV,Amad Diallo,0,0,0,0
CIV,Arthur Cisse,0,0,0,0
CIV,Charlene Traore,0,0,0,0
CIV,Cheick Timite,0,0,0,0
CIV,Cheickna Traore,0,0,0,0
CIV,Christian Kouame,0,0,0,0
CIV,Eboue Kouassi,0,0,0,0
CIV,Eliezer Ira,0,0,0,0
CIV,Eric Bailly,0,0,0,0
CIV,Fafa Keryhuel,0,0,0,0
CIV,Feghe Bathily,0,0,0,0
CIV,Franck Kessie,0,0,0,0
CIV,Franck N'dri,0,0,0,0
CIV,Idrissa Doumbia,0,0,0,0
CIV,Isabel Esteban,0,0,0,0
CIV,Ismael Diallo,0,0,0,0
CIV,Jessika Gbai,0,0,0,0
CIV,Kader Keita,0,0,0,0
CIV,Koffi Kouao,0,0,0,0
CIV,Kouadio-yves Dabila,0,0,0,0
CIV,Maboundou Kone,0,0,0,0
CIV,Marie-josee Ta,0,0,0,0
CIV,Max Gradel,0,0,0,0
CIV,Maxime Nagoli,0,0,0,0
CIV,Murielle Ahoure,0,0,0,0
CIV,Murielle Ahoure-demps,0,0,0,0
CIV,Nicolas Tie,0,0,0,0
CIV,Parfait Guiagon,0,0,0,0
CIV,Ruth Gbagbi,1,0,0,1
CIV,Sallah Cisse,1,0,0,1
CIV,Seydou Gbane,0,0,0,0
CIV,Silas Gnaka,0,0,0,0
CIV,Talita Te,0,0,0,0
CIV,Whitney Tie,0,0,0,0
CIV,Wilfried Singo,0,0,0,0
CIV,Youssouf Dao,0,0,0,0
CIV,Zie Ouattara,0,0,0,0
CMR,Albert Mengue,0,0,0,0
CMR,Anita Soppi,0,0,0,0
CMR,Arm Nguichie,0,0,0,0
CMR,Charly Ndjoume,0,0,0,0
CMR,Clementine Meukeugni,0,0,0,0
CMR,Elisabeth Milanesi,0,0,0,0
CMR,Emilienne Essombe,0,0,0,0
CMR,Emmanuel Eseme,0,0,0,0
CMR,Gaelle Eyenga,0,0,0,0
CMR,Linda Angounou,0,0,0,0
CMR,Manuela Nguelo'o,0,0,0,0
CMR,Maxime Yegnong,0,0,0,0
CMR,Otay Arrey,0,0,0,0
CMR,Sarah Hanffou,0,0,0,0
CMR,Vanessa Mballa,0,0,0,0
CMR,Wilfred Seyi,0,0,0,0
COD,Aristote Ndombe,0,0,0,0
COD,Arnold Kisoka,0,0,0,0
COD,Brigitte Mbabi,0,0,0,0
COD,David Tshama,0,0,0,0
COD,Divine Miansadi,0,0,0,0
COD,Fiston Mbaya,0,0,0,0
COD,Lasconi Mulamba,0,0,0,0
COD,Marcelat Sakobi,0,0,0,0
COD,Marie Branser,0,0,0,0
COD,Naomie Katoka,0,0,0,0
COD,Naomie Yumba,0,0,0,0
COD,Oliver Mwimba,0,0,0,0
COK,Alex Beddoes,0,0,0,0
COK,Andrea Fisher-marsters,0,0,0,0
COK,Jade Tierney,0,0,0,0
COK,Jane Nicholas,0,0,0,0
COK,Kohl Tamarua-horton,0,0,0,0
COK,Lanihei Connolly,0,0,0,0
COK,Tikiariki Roberts,0,0,0,0
COL,Alberto Ramirez,1,0,0,1
COL,Alejandro Arboleda,0,0,0,0
COL,Alejandro Perlaza,0,0,0,0
COL,Alejandro Solarte,0,0,0,0
COL,Alexander Castaneda,0,0,0,0
COL,Alexander Solis,0,0,0,0
COL,Alexander Suarez,0,0,0,0
COL,Alexis Cuero,0,0,0,0
COL,Alfonso Arias,0,0,0,0
COL,Ana Rendon,0,0,0,0
COL,Andrea Patino,0,0,0,0
COL,Andrea Ramirez,0,0,0,0
COL,Andres Hernandez,0,0,0,0
COL,Andres Higuita,0,0,0,0
COL,Andres Munoz,0,0,0,0
COL,Andres San,0,0,0,0
COL,Angel Barajas,1,0,1,0
COL,Angel Hernandez,0,0,0,0
COL,Angela Baron,0,0,0,0
COL,Angie Orjuela,0,0,0,0
COL,Anthony Rincon,0,0,0,0
COL,Arnovis Dalmero,0,0,0,0
COL,Arturo Izquierdo,0,0,0,0
COL,Bernardo Baloyes,0,0,0,0
COL,Bernardo Tobar,0,0,0,0
COL,Camila Cardozo,0,0,0,0
COL,Camila Osorio,0,0,0,0
COL,Camilo Salcedo,0,0,0,0
COL,Camilo Villegas,0,0,0,0
COL,Carlos Romana,0,0,0,0
COL,Carolina Arias,0,0,0,0
COL,Carolina Velasquez,0,0,0,0
COL,Catalina Perez,0,0,0,0
COL,Catalina Usme,0,0,0,0
COL,Caterine Ibarguen,0,0,0,0
COL,Cesar Herrera,0,0,0,0
COL,Cristina Mojica,0,0,0,0
COL,Dani Martinez,0,0,0,0
COL,Daniel Restrepo,0,0,0,0
COL,Daniela Arias,0,0,0,0
COL,Daniela Caracas,0,0,0,0
COL,Daniela Montoya,0,0,0,0
COL,Dario Gonzalez,0,0,0,0
COL,David Avila,0,0,0,0
COL,David Ortega,0,0,0,0
COL,Denis Ruiz,0,0,0,0
COL,Diego Palomeque,0,0,0,0
COL,Diego Pinzon,0,0,0,0
COL,Edison Rodriguez,0,0,0,0
COL,Eduardo Tigreros,0,0,0,0
COL,Eider Arevalo,0,0,0,0
COL,Elahi Galan,0,0,0,0
COL,Erika Lasso,0,0,0,0
COL,Esteban Chaves,0,0,0,0
COL,Esteban Soto,0,0,0,0
COL,Estefania Alvarez,0,0,0,0
COL,Esther Licona,0,0,0,0
COL,Evelis Aguilar,0,0,0,0
COL,Felipe Pineda,0,0,0,0
COL,Felipe Uribe,0,0,0,0
COL,Fernando Gaviria,0,0,0,0
COL,Gabriela Bolle,0,0,0,0
COL,Geiner Moreno,0,0,0,0
COL,Hernan Mena,0,0,0,0
COL,Herney Martinez,0,0,0,0
COL,Ilana Izquierdo,0,0,0,0
COL,Isabel Perez,0,0,0,0
COL,Isabella Arcila,0,0,0,0
COL,Javier Mosquera,1,0,1,0
COL,Jazmin Aguilar,0,0,0,0
COL,Jefferson Ochoa,0,0,0,0
COL,Jhancarlos Gonzalez,0,0,0,0
COL,Jhonny Renteria,0,0,0,0
COL,Jorelyn Carabali,0,0,0,0
COL,Jorge Enriquez,0,0,0,0
COL,Jorge Murillo,0,0,0,0
COL,Jorge Ruiz,0,0,0,0
COL,Jose Montana,0,0,0,0
COL,Jose Zambrano,1,0,1,0
COL,Juan-sebastian Cabal,0,0,0,0
COL,Katherine Tapia,0,0,0,0
COL,Leandro Gonzalez,0,0,0,0
COL,Leicy Santos,0,0,0,0
COL,Leivis Sanchez,1,0,1,0
COL,Liana Salazar,0,0,0,0
COL,Linda Caicedo,0,0,0,0
COL,Lorena Arenas,1,0,1,0
COL,Lorena Valencia,0,0,0,0
COL,Lucelly Murillo,0,0,0,0
COL,Luis Mosquera,0,0,0,0
COL,Luis Vivas,0,0,0,0
COL,Luisa Blanco,0,0,0,0
COL,Luz Alvarez,0,0,0,0
COL,Manuela Gomez,0,0,0,0
COL,Manuela Pavi,0,0,0,0
COL,Manuela Vanegas,0,0,0,0
COL,Marcela Arias,0,0,0,0
COL,Marcela Restrepo,0,0,0,0
COL,Mariajo Uribe,0,0,0,0
COL,Mariana Pajon,1,0,1,0
COL,Martha Araujo,0,0,0,0
COL,Martha Bayona,0,0,0,0
COL,Mateo Carmona,0,0,0,0
COL,Mateo Romero,0,0,0,0
COL,Mauricio Ortega,0,0,0,0
COL,Mayra Gaviria,0,0,0,0
COL,Mayra Ramirez,0,0,0,0
COL,Melissa Gonzalez,0,0,0,0
COL,Monica Arango,0,0,0,0
COL,Nairo Quintana,0,0,0,0
COL,Natalia Linares,0,0,0,0
COL,Nico Echavarria,0,0,0,0
COL,Paola Valdes,0,0,0,0
COL,Paula Patino,0,0,0,0
COL,Rene Lopez,0,0,0,0
COL,Rigoberto Uran,0,0,0,0
COL,Robert Farah,0,0,0,0
COL,Roberto Teran,0,0,0,0
COL,Ronal Longa,0,0,0,0
COL,Sandra Sepulveda,0,0,0,0
COL,Santi Buitrago,0,0,0,0
COL,Santiago Arcila,0,0,0,0
COL,Santiago Quintero,0,0,0,0
COL,Santiago Rodallegas,0,0,0,0
COL,Saray Villegas,0,0,0,0
COL,Sebastian Morales,0,0,0,0
COL,Sebastian Munoz,0,0,0,0
COL,Sebastian Villa,0,0,0,0
COL,Stefania Gomez,0,0,0,0
COL,Stefany Cuadrado,0,0,0,0
COL,Stiven Horta,0,0,0,0
COL,Tatiana Renteria,1,0,0,1
COL,Valentina Acosta,0,0,0,0
COL,Valeria Arboleda,0,0,0,0
COL,Victor Bolanos,0,0,0,0
COL,Vincent Pelluard,0,0,0,0
COL,Viviana Galvis,0,0,0,0
COL,Yeison Lopez,1,0,1,0
COL,Yenny Alvarez,0,0,0,0
COL,Yirleidys Quejada,0,0,0,0
COL,Yosiris Urrutia,0,0,0,0
COL,van Loretta,0,0,0,0
COM,Amed Elna,0,0,0,0
COM,Andy Barat,0,0,0,0
COM,Fadane Hamadi,0,0,0,0
COM,Hachim Maaroufou,0,0,0,0
COM,Hadji Hassane,0,0,0,0
COM,Housni Thaoubani,0,0,0,0
COM,Maesha Saadi,0,0,0,0
CPV,David Varela,0,0,0,0
CPV,Djamila Silva,0,0,0,0
CPV,Ivanusa Moreira,0,0,0,0
CPV,Jayla Pina,0,0,0,0
CPV,Jordin Andrade,0,0,0,0
CPV,Jose Tati,0,0,0,0
CPV,Marcia Alves,0,0,0,0
CPV,Samuel Freire,0,0,0,0
CPV,Sandrine Billiet,0,0,0,0
CPV,Troy Pina,0,0,0,0
CPV,Victor Alvares,0,0,0,0
CPV,de David,1,0,0,1
CRC,Alberto Vega,0,0,0,0
CRC,Alondra Ortiz,0,0,0,0
CRC,Andrey Amador,0,0,0,0
CRC,Arnoldo Herrera,0,0,0,0
CRC,Beatriz Padron,0,0,0,0
CRC,Brisa Hennessy,0,0,0,0
CRC,Carlos Munoz,0,0,0,0
CRC,Carolina Vargas,0,0,0,0
CRC,Gerald Drummond,0,0,0,0
CRC,Ian Sancho,0,0,0,0
CRC,Jose Vargas,0,0,0,0
CRC,Kenneth Tencio,0,0,0,0
CRC,Lee Lindo,0,0,0,0
CRC,Luciana Alvarado,0,0,0,0
CRC,McGONAGLE Leilani,0,0,0,0
CRC,Milagro Mena,0,0,0,0
CRC,Noelia Vargas,0,0,0,0
CRC,Sebastian Sancho,0,0,0,0
CRO,Ana Derek,0,0,0,0
CRO,Ana Simic,0,0,0,0
CRO,Anamaria Govorcinovic,0,0,0,0
CRO,Andrej Gacina,0,0,0,0
CRO,Andro Buslje,0,0,0,0
CRO,Ante Vukicevic,1,0,1,0
CRO,Anton Loncaric,0,0,0,0
CRO,Aurel Benovic,0,0,0,0
CRO,Barbara Matic,1,1,0,0
CRO,Bojana Bjeljac,0,0,0,0
CRO,Bozo Starcevic,0,0,0,0
CRO,Damir Martin,1,0,0,1
CRO,Darija Jurak,0,0,0,0
CRO,Domagoj Duvnjak,0,0,0,0
CRO,Dominik Kuzmanovic,0,0,0,0
CRO,Donna Vekic,1,0,1,0
CRO,Elena Vorobeva,0,0,0,0
CRO,Ema Rajic,0,0,0,0
CRO,Fili Jurisic,0,0,0,0
CRO,Fili Mihaljevic,0,0,0,0
CRO,Fili Pravdica,0,0,0,0
CRO,Fili Zeljko,0,0,0,0
CRO,Filip Mihaljevic,0,0,0,0
CRO,Gabrijel Veocic,0,0,0,0
CRO,Giovanni Cernogoraz,0,0,0,0
CRO,Ivan Dodig,1,0,1,0
CRO,Ivan Huklek,0,0,0,0
CRO,Ivan Kvesic,0,0,0,0
CRO,Ivan Marcelic,0,0,0,0
CRO,Ivan Martinovic,0,0,0,0
CRO,Ivan Sapina,0,0,0,0
CRO,Ivana Malobabic,0,0,0,0
CRO,Ivana Maranic,0,0,0,0
CRO,Jana Pavalic,0,0,0,0
CRO,Javier Garcia,0,0,0,0
CRO,Jere Hribar,0,0,0,0
CRO,Jerko Marinic,1,0,1,0
CRO,Josi Sarac,0,0,0,0
CRO,Josi Vrlic,1,0,1,0
CRO,Josip Glasnovic,0,0,0,0
CRO,Josip Rumac,0,0,0,0
CRO,Josip Vrlic,0,0,0,0
CRO,Karla Prodan,0,0,0,0
CRO,Katarina Kristo,0,0,0,0
CRO,Konstantin Kharkov,1,0,1,0
CRO,Kristina Tomic,0,0,0,0
CRO,Lena Stojkovic,1,0,0,1
CRO,Loren Fatovic,1,0,1,0
CRO,Lovre Klarica,0,0,0,0
CRO,Lovre Milos,0,0,0,0
CRO,Lovro Mihic,0,0,0,0
CRO,Luka Bukic,1,0,1,0
CRO,Luka Cindric,0,0,0,0
CRO,Luka Loncar,1,0,1,0
CRO,Luka Plantic,0,0,0,0
CRO,Marija Tolj,0,0,0,0
CRO,Marin Cilic,1,0,1,0
CRO,Marin Rantes,0,0,0,0
CRO,Marin Sipic,0,0,0,0
CRO,Mario Sostaric,0,0,0,0
CRO,Marko Bijac,1,0,1,0
CRO,Marko Golubic,0,0,0,0
CRO,Marko Macan,0,0,0,0
CRO,Marko Zuvela,1,0,1,0
CRO,Maro Jokovic,1,0,1,0
CRO,Martin Dolenc,0,0,0,0
CRO,Martin Markovic,0,0,0,0
CRO,Martin Sinkovic,2,2,0,0
CRO,Mate Pavic,1,1,0,0
CRO,Matea Jelic,1,1,0,0
CRO,Matea Parlov,0,0,0,0
CRO,Matej Mandic,0,0,0,0
CRO,Matias Biljaka,1,0,1,0
CRO,Matija Greguric,0,0,0,0
CRO,Matija Marinic,0,0,0,0
CRO,Mihovil Fantela,0,0,0,0
CRO,Miran Maricic,1,0,0,1
CRO,Nikola Grahovac,0,0,0,0
CRO,Nikola Mektic,1,1,0,0
CRO,Nikola Miljenic,0,0,0,0
CRO,Nikolina Cacic,0,0,0,0
CRO,Palma Cargo,0,0,0,0
CRO,Patrik Loncaric,0,0,0,0
CRO,Paulo Obradovic,0,0,0,0
CRO,Petar Gorsa,0,0,0,0
CRO,Petra Martic,0,0,0,0
CRO,Rino Buric,1,0,1,0
CRO,Sandra Elkasevic,1,0,0,1
CRO,Sandra Perkovic,0,0,0,0
CRO,Sara Kolak,0,0,0,0
CRO,Sime Fantela,0,0,0,0
CRO,Snjezana Pejcic,0,0,0,0
CRO,Tin Lucin,0,0,0,0
CRO,Tin Srbic,1,0,1,0
CRO,Tomislav Kojic,0,0,0,0
CRO,Tomislav Pucar,0,0,0,0
CRO,Tonci Stipanovic,1,0,1,0
CRO,Toni Kanaet,1,0,0,1
CRO,Toni Popadic,1,0,1,0
CRO,Valent Sinkovic,2,2,0,0
CRO,Vanesa Tot,0,0,0,0
CRO,Veron Nacinovic,0,0,0,0
CRO,Zlatko Kumric,0,0,0,0
CRO,Zvonimir Srna,0,0,0,0
CUB,Alberto Diaz,0,0,0,0
CUB,Alberto Orta,2,1,0,1
CUB,Alcides Lescay,0,0,0,0
CUB,Alejandro Claro,0,0,0,0
CUB,Alejandro Parada,0,0,0,0
CUB,Alejandro Rosillo,1,0,0,1
CUB,Andrea Becali,0,0,0,0
CUB,Andy Cruz,1,1,0,0
CUB,Andy Diaz,0,0,0,0
CUB,Andy Granda,0,0,0,0
CUB,Andy Hechavarria,0,0,0,0
CUB,Andy Pereira,0,0,0,0
CUB,Anisley Garcia,0,0,0,0
CUB,Arlen Lopez,2,1,0,1
CUB,Arlenis Sierra,0,0,0,0
CUB,Arlettys Acosta,0,0,0,0
CUB,Arturo Silot,0,0,0,0
CUB,Cari. Rodriguez,0,0,0,0
CUB,Carid Marin,1,0,0,1
CUB,Consuelo Martinez,0,0,0,0
CUB,Cristian Napoles,0,0,0,0
CUB,Daily Cooper,0,0,0,0
CUB,Dainier Pero,0,0,0,0
CUB,Damiana Medina,0,0,0,0
CUB,Daniel Gregorich,0,0,0,0
CUB,Daniela Fonseca,0,0,0,0
CUB,Davisleydi Velazco,0,0,0,0
CUB,Dayan Jorge,1,1,0,0
CUB,Denia Caballero,0,0,0,0
CUB,Elisbet Gamez,0,0,0,0
CUB,Emigdio Vega,0,0,0,0
CUB,Enrique Valdes,0,0,0,0
CUB,Enrique Zayas,0,0,0,0
CUB,Erislandy Alvarez,1,1,0,0
CUB,Eyurkenia Duverger,0,0,0,0
CUB,Felipe Silva,0,0,0,0
CUB,Francheska Lopez,0,0,0,0
CUB,Geandry Garzon,0,0,0,0
CUB,Hugo Franco,0,0,0,0
CUB,Idalys Ortiz,1,0,1,0
CUB,Ismael Borrero,0,0,0,0
CUB,Ivan Horta,0,0,0,0
CUB,Jeandry Garzon,0,0,0,0
CUB,Jorge Alvarez,0,0,0,0
CUB,Jorge Campos,0,0,0,0
CUB,Jorge Grau,0,0,0,0
CUB,Kaliema Antomarchi,0,0,0,0
CUB,Katherin Nuevo,0,0,0,0
CUB,Laina Perez,0,0,0,0
CUB,Laura Herin,0,0,0,0
CUB,Laura Moya,0,0,0,0
CUB,Lazaro Alvarez,1,0,0,1
CUB,Lazaro Martinez,0,0,0,0
CUB,Lester Ders,0,0,0,0
CUB,Leuris Pupo,1,0,1,0
CUB,Leyanis Perez,0,0,0,0
CUB,Liadagmis Povea,0,0,0,0
CUB,Lidianny Echevarria,0,0,0,0
CUB,Lisbet Hernandez,0,0,0,0
CUB,Lisneidy Veitia,0,0,0,0
CUB,Luis Alayo,0,0,0,0
CUB,Magdiel Estrada,0,0,0,0
CUB,Marcia Vidiaux,0,0,0,0
CUB,Marcos Rojas,0,0,0,0
CUB,Marguiela Montero,0,0,0,0
CUB,Mary Almanza,0,0,0,0
CUB,Maykel Masso,1,0,0,1
CUB,Melissa Padron,0,0,0,0
CUB,Miguel Echevarria,1,0,1,0
CUB,Mijain Lopez,2,2,0,0
CUB,Milena Venega,0,0,0,0
CUB,Noslen Diaz,0,0,0,0
CUB,Olfides Saez,0,0,0,0
CUB,Pilar Matheus,0,0,0,0
CUB,Prisis Ruiz,0,0,0,0
CUB,R Espinosa,0,0,0,0
CUB,Rafael Alba,1,0,0,1
CUB,Ramon Pelier,0,0,0,0
CUB,Reidy Cardona,0,0,0,0
CUB,Reineris Salas,1,0,0,1
CUB,Rodolfo Falcon,0,0,0,0
CUB,Roniel Iglesias,1,1,0,0
CUB,Roxana Gomez,0,0,0,0
CUB,Sahily Diago,0,0,0,0
CUB,Serguey Torres,1,1,0,0
CUB,Silinda Morales,0,0,0,0
CUB,Yaime Perez,1,0,0,1
CUB,Yarisleidis Cirilo,1,0,0,1
CUB,Yarisley Silva,0,0,0,0
CUB,Yariulvis Cobas,0,0,0,0
CUB,Yorgelis Rodriguez,0,0,0,0
CUB,Yosbany Veitia,0,0,0,0
CUB,Yosvanys Pena,0,0,0,0
CUB,Yudari Sanchez,0,0,0,0
CUB,Yunier Alba,1,0,0,1
CUB,Yunisleidy Garcia,0,0,0,0
CUB,Yusneylis Guzman,1,0,1,0
CUB,Zurian Hechavarria,0,0,0,0
CUB,de Yahima,0,0,0,0
CUB,de Yuran,0,0,0,0
CUB,del Maylin,0,0,0,0
CUB,la Cesar,0,0,0,0
CUB,la Julio,1,1,0,0
CYP,Alex Tofalides,0,0,0,0
CYP,Andreas Cariolou,0,0,0,0
CYP,Andreas Makri,0,0,0,0
CYP,Andri Eleftheriou,0,0,0,0
CYP,Antri Christoforou,0,0,0,0
CYP,Apostolos Parellis,0,0,0,0
CYP,Denis Taradin,0,0,0,0
CYP,Dimitris Konstantinou,0,0,0,0
CYP,Elena Kulichenko,0,0,0,0
CYP,Eleni Artymata,0,0,0,0
CYP,Georgios Achilleos,0,0,0,0
CYP,Kalia Antoniou,0,0,0,0
CYP,Konstantia Nikolaou,0,0,0,0
CYP,Marilena Makri,0,0,0,0
CYP,Marios Georgiou,0,0,0,0
CYP,Milan Trajkovic,0,0,0,0
CYP,Natasa Lappa,0,0,0,0
CYP,Nikolas Antoniou,0,0,0,0
CYP,Olivia Fotopoulou,0,0,0,0
CYP,Pavlos Kontides,1,0,1,0
CYP,Sofia Asvesta,0,0,0,0
CYP,Vera Tugolukova,0,0,0,0
CZE,Adam Li,0,0,0,0
CZE,Adam Mendrek,0,0,0,0
CZE,Adam Ondra,0,0,0,0
CZE,Adam Pavlasek,0,0,0,0
CZE,Adela Holubova,0,0,0,0
CZE,Ales Opatrny,0,0,0,0
