NOC,Name,Total_Medals,Gold_Medals,Silver_Medals,Bronze_Medals,Birth_Year
BLR,Oleg Khvatsovas,0,0,0,0,
BLR,Oleg Mikhalovich,0,0,0,0,
BLR,Oleg Rukhlevich,0,0,0,0,
BLR,Oleg Solomakhin,0,0,0,0,
BLR,Oleg Yurenya,0,0,0,0,
BLR,Olesya Bakunova,0,0,0,0,
BLR,Olga Barabanshchikova,0,0,0,0,
BLR,Olga Berezneva,0,0,0,0,
BLR,Olga Demskaya,0,0,0,0,
BLR,Olga Dubovskaya,0,0,0,0,
BLR,Olga Gayeva,0,0,0,0,
BLR,Olga Govortsova,0,0,0,0,
BLR,Olga Kardopoltseva,0,0,0,0,
BLR,Olga Khilko,0,0,0,0,
BLR,Olga Khudenko,2,0,0,2,
BLR,Olga Konon,0,0,0,0,
BLR,Olga Kravtsova,0,0,0,0,
BLR,Olga Masilenene,0,0,0,0,
BLR,Olga Mazuryonok,0,0,0,0,
BLR,Olga Podobed,0,0,0,0,
BLR,Olga Pogrebnyak,0,0,0,0,
BLR,Olga Puzhevich,1,0,1,0,
BLR,Olga Sergeyenko-sudareva,0,0,0,0,
BLR,Olga Tratsevskaya,0,0,0,0,
BLR,Olga Tsander,0,0,0,0,
BLR,Olga Yakusheva,0,0,0,0,
BLR,Olga Yurkina,0,0,0,0,
BLR,Olga Zabugina-moroz,0,0,0,0,
BLR,Olga Zyuzkova,0,0,0,0,
BLR,Olqa Panarina-smaylova,0,0,0,0,
BLR,Omargadzhi Magomedov,0,0,0,0,
BLR,Pavel Bazuk,0,0,0,0,
BLR,Pavel Boreysha,0,0,0,0,
BLR,Pavel Dovgal,1,0,0,1,
BLR,Pavel Kavetsky,0,0,0,0,
BLR,Pavel Khodasevich,0,0,0,0,
BLR,Pavel Kostromin,0,0,0,0,
BLR,Pavel Krivitsky,0,0,0,0,
BLR,Pavel Lagun,0,0,0,0,
BLR,Pavel Logunov,0,0,0,0,
BLR,Pavel Lyzhin,0,0,0,0,
BLR,Pavel Mialeshka,0,0,0,0,
BLR,Pavel Pelepyagin,0,0,0,0,
BLR,Pavel Sankovich,0,0,0,0,
BLR,Pavel Shurmey,0,0,0,0,
BLR,Pyotr Asayonok,0,0,0,0,
BLR,Pyotr Litvinchuk,0,0,0,0,
BLR,Ramazan Magomedov,0,0,0,0,
BLR,Renan Bressan,0,0,0,0,
BLR,Rizvan Gadzhiyev,0,0,0,0,
BLR,Roman Petrushenko,4,1,1,2,
BLR,Ruslan Sharapov,0,0,0,0,
BLR,Ruslan Sheykhov,0,0,0,0,
BLR,Sergey (-lyakhovich),0,0,0,0,
BLR,Sergey Alay,0,0,0,0,
BLR,Sergey Artyukhin,0,0,0,0,
BLR,Sergey Borchenko,0,0,0,0,
BLR,Sergey Bykovsky,0,0,0,0,
BLR,Sergey Chernov,0,0,0,0,
BLR,Sergey Demchenko,0,0,0,0,
BLR,Sergey Desyukevich,0,0,0,0,
BLR,Sergey Dychkov,0,0,0,0,
BLR,Sergey Kalesnik,0,0,0,0,
BLR,Sergey Khoretsky,0,0,0,0,
BLR,Sergey Kinyakin,0,0,0,0,
BLR,Sergey Kolomoyets,0,0,0,0,
BLR,Sergey Korneyev,0,0,0,0,
BLR,Sergey Kornilenko,0,0,0,0,
BLR,Sergey Kovalevsky,0,0,0,0,
BLR,Sergey Kravtsov,0,0,0,0,
BLR,Sergey Kuchmasov,0,0,0,0,
BLR,Sergey Kudrevich,0,0,0,0,
BLR,Sergey Kukharenko,0,0,0,0,
BLR,Sergey Lagun,0,0,0,0,
BLR,Sergey Lavrenov,1,0,0,1,
BLR,Sergey Lishtvan,1,0,1,0,
BLR,Sergey Martynov,3,1,0,2,
BLR,Sergey Mikhnovets,0,0,0,0,
BLR,Sergey Novikov,0,0,0,0,
BLR,Sergey Ostroshapkin,0,0,0,0,
BLR,Sergey Politevich,0,0,0,0,
BLR,Sergey Shundikov,0,0,0,0,
BLR,Sergey Smal,0,0,0,0,
BLR,Sergey Tarasevich,0,0,0,0,
BLR,Siarhei Valadzko,0,0,0,0,
BLR,Snezhana Yurchenko,0,0,0,0,
BLR,Soslan Daurov,0,0,0,0,
BLR,Soslan Gattsiyev,0,0,0,0,
BLR,Stanislav Dragun,0,0,0,0,
BLR,Stanislav Neverovsky,0,0,0,0,
BLR,Stanislav Shcherbachenya,0,0,0,0,
BLR,Stanislav Tivonchik,0,0,0,0,
BLR,Stanislav Zhuravlyov,0,0,0,0,
BLR,Stepan Rogovtsov,0,0,0,0,
BLR,Svetlana (-levkevich),0,0,0,0,
BLR,Svetlana (klimkovich-),0,0,0,0,
BLR,Svetlana Alekseyeva,0,0,0,0,
BLR,Svetlana Boginskaya,0,0,0,0,
BLR,Svetlana Khokhlova,0,0,0,0,
BLR,Svetlana Kudelich,0,0,0,0,
BLR,Svetlana Luzanova,0,0,0,0,
BLR,Svetlana Rudalova,0,0,0,0,
BLR,Svetlana Serova,0,0,0,0,
BLR,Svetlana Sudak-torun,0,0,0,0,
BLR,Svetlana Tarasevich,0,0,0,0,
BLR,Svetlana Usovich,0,0,0,0,
BLR,Svetlana Vakula,0,0,0,0,
BLR,Tamara (-samokhvalova),1,0,0,1,
BLR,Tatiana Drozdovskaya,0,0,0,0,
BLR,Tatsiana Khaladovich,0,0,0,0,
BLR,Tatsiana Klimovich,0,0,0,0,
BLR,Tatsiana Sharakova,0,0,0,0,
BLR,Tatyana (-konnikova),0,0,0,0,
BLR,Tatyana (matsuta-),0,0,0,0,
BLR,Tatyana Ananko,1,0,1,0,
BLR,Tatyana Belan,1,0,1,0,
BLR,Tatyana Drozdovskaya,0,0,0,0,
BLR,Tatyana Fyodorovich,0,0,0,0,
BLR,Tatyana Grigorenko,0,0,0,0,
BLR,Tatyana Kholodovich,0,0,0,0,
BLR,Tatyana Korzh,0,0,0,0,
BLR,Tatyana Kostromina,0,0,0,0,
BLR,Tatyana Kukhta,0,0,0,0,
BLR,Tatyana Ledovskaya,0,0,0,0,
BLR,Tatyana Likhtarovich,0,0,0,0,
BLR,Tatyana Logatskaya,0,0,0,0,
BLR,Tatyana Mazurkevich,0,0,0,0,
BLR,Tatyana Moskvina,0,0,0,0,
BLR,Tatyana Narelik,0,0,0,0,
BLR,Tatyana Ogryzko,0,0,0,0,
BLR,Tatyana Petrenya,0,0,0,0,
BLR,Tatyana Puchek,0,0,0,0,
BLR,Tatyana Sharakova,0,0,0,0,
BLR,Tatyana Shevchik,0,0,0,0,
BLR,Tatyana Stukalova,1,0,0,1,
BLR,Tatyana Troina,0,0,0,0,
BLR,Tatyana Zharganova,0,0,0,0,
BLR,Timofey Deynichenko,0,0,0,0,
BLR,Timofey Gordeychik,0,0,0,0,
BLR,Uladzislau Hancharou,0,0,0,0,
BLR,Uladzislau Litvinau,0,0,0,0,
BLR,Uladzislau Smiahlikau,0,0,0,0,
BLR,Uzo Limai,0,0,0,0,
BLR,Vadim Devyatovsky,1,0,1,0,
BLR,Vadim Kaptur,0,0,0,0,
BLR,Vadim Lyalin,0,0,0,0,
BLR,Vadim Makhnyov,4,1,1,2,
BLR,Vadim Mezga,0,0,0,0,
BLR,Vadim Streltsov,1,0,1,0,
BLR,Valentina (-demidovich),1,0,0,1,
BLR,Valentina Khokhlova,0,0,0,0,
BLR,Valentina Tsybulskaya,0,0,0,0,
BLR,Valeriya Pishchelina,0,0,0,0,
BLR,Valeriya Vatkina,0,0,0,0,
BLR,Valery Priyemko,0,0,0,0,
BLR,Valery Rodevich,0,0,0,0,
BLR,Valery Svyatokho,0,0,0,0,
BLR,Valery Tsilent,1,0,0,1,
BLR,Valeryan Khuroshvili,0,0,0,0,
BLR,Vanesa Kaladzinskaya,1,0,0,1,
BLR,Vanessa Kolodinskaya,0,0,0,0,
BLR,Vasilina Khandoshka,0,0,0,0,
BLR,Vasilisa Marzaliuk,0,0,0,0,
BLR,Vasilisa Marzalyuk,0,0,0,0,
BLR,Vasily Kaptyukh,1,0,0,1,
BLR,Vasily Kiriyenko,0,0,0,0,
BLR,Vazgen Safaryants,0,0,0,0,
BLR,Veronika Pavlovich,0,0,0,0,
BLR,Veronika Shutkova,0,0,0,0,
BLR,Veronika Yesipovich,0,0,0,0,
BLR,Viktor Belyatsky,0,0,0,0,
BLR,Viktor Budantsev,0,0,0,0,
BLR,Viktor Bulat,0,0,0,0,
BLR,Viktor Ginko,0,0,0,0,
BLR,Viktor Sinyak,0,0,0,0,
BLR,Viktor Staselovich,0,0,0,0,
BLR,Viktor Vabishchevich,0,0,0,0,
BLR,Viktor Zuyev,1,0,1,0,
BLR,Viktoria Chaika,0,0,0,0,
BLR,Viktoriya Azarenko,2,1,0,1,
BLR,Viktoriya Chayka,0,0,0,0,
BLR,Viktoriya Gasper,0,0,0,0,
BLR,Viktoriya Pavlovich,0,0,0,0,
BLR,Viktoryia Rashchupkina,0,0,0,0,
BLR,Vita (-schestnovich),0,0,0,0,
BLR,Vitali Bandarenka,0,0,0,0,
BLR,Vitali Parakhonka,0,0,0,0,
BLR,Vitaliy Zhuk,0,0,0,0,
BLR,Vitaly Bubnovich,0,0,0,0,
BLR,Vitaly Derbenyov,0,0,0,0,
BLR,Vitaly Rudnitsky,0,0,0,0,
BLR,Vitaly Shcherbo,4,0,0,4,
BLR,Vitaly Zakharov,0,0,0,0,
BLR,Vitaly Zhuk,0,0,0,0,
BLR,Viyaleta Skvartsova,0,0,0,0,
BLR,Vlada Chernyavskaya,0,0,0,0,
BLR,Vladimir Dubrovshchik,1,0,1,0,
BLR,Vladimir Khlud,0,0,0,0,
BLR,Vladimir Kopytov,0,0,0,0,
BLR,Vladimir Kozlov,0,0,0,0,
BLR,Vladimir Pchenikin,0,0,0,0,
BLR,Vladimir Samsonov,0,0,0,0,
BLR,Vladimir Sasimovich,0,0,0,0,
BLR,Vladimir Volchkov,0,0,0,0,
BLR,Vladimir Yemelyanov,0,0,0,0,
BLR,Vladimir Zhigaryov,0,0,0,0,
BLR,Vladimir Zuyev,0,0,0,0,
BLR,Vladislav Goncharov,1,1,0,0,
BLR,Vladislav Pryamov,0,0,0,0,
BLR,Volha Khudzenka,1,0,1,0,
BLR,Volha Mazuronak,0,0,0,0,
BLR,Volha Silkina,0,0,0,0,
BLR,Vyacheslav German,0,0,0,0,
BLR,Vyacheslav Khamulkin,0,0,0,0,
BLR,Vyacheslav Makarenko,1,0,0,1,
BLR,Vyacheslav Model,0,0,0,0,
BLR,Vyacheslav Poyto,0,0,0,0,
BLR,Yana Maksimova,0,0,0,0,
BLR,Yanina Provalinskaya-karolchik,1,1,0,0,
BLR,Yaroslava Pavlovich,1,0,0,1,
BLR,Yauhen Tsurkin,0,0,0,0,
BLR,Yauheni Bahutski,0,0,0,0,
BLR,Yauheni Karaliok,0,0,0,0,
BLR,Yauheni Tsikhantsou,0,0,0,0,
BLR,Yegor Lappo,0,0,0,0,
BLR,Yegor Salobutov,0,0,0,0,
BLR,Yegor Zubovich,0,0,0,0,
BLR,Yekatarina Poplavskaya,0,0,0,0,
BLR,Yekaterina (artyukh-),0,0,0,0,
BLR,Yekaterina Galkina,0,0,0,0,
BLR,Yekaterina Gonchar,0,0,0,0,
BLR,Yekaterina Khodotovich-karsten,4,2,1,1,
BLR,Yekaterina Kulpo,0,0,0,0,
BLR,Yekaterina Mulyuk-timofeyeva,0,0,0,0,
BLR,Yekaterina Snytina,0,0,0,0,
BLR,Yelena (kopets-),0,0,0,0,
BLR,Yelena (novogrodskaya-),0,0,0,0,
BLR,Yelena (ryzhova-),0,0,0,0,
BLR,Yelena Bet,0,0,0,0,
BLR,Yelena Budnik,0,0,0,0,
BLR,Yelena Dylko,0,0,0,0,
BLR,Yelena Filippova,0,0,0,0,
BLR,Yelena Furman,0,0,0,0,
BLR,Yelena Kiyevich,0,0,0,0,
BLR,Yelena Kurzina,0,0,0,0,
BLR,Yelena Levchenko,0,0,0,0,
BLR,Yelena Matoshko,0,0,0,0,
BLR,Yelena Mazovka,0,0,0,0,
BLR,Yelena Mikulich,1,0,0,1,
BLR,Yelena Nevmerzhitskaya-danilyuk,0,0,0,0,
BLR,Yelena Omelyusik,0,0,0,0,
BLR,Yelena Piskun,0,0,0,0,
BLR,Yelena Rudkovskaya,0,0,0,0,
BLR,Yelena Telepushkina,0,0,0,0,
BLR,Yevgeni Lazuka,0,0,0,0,
BLR,Yevgeniya Burlo,0,0,0,0,
BLR,Yevgeny Bedulin,0,0,0,0,
BLR,Yevgeny Golovanov,0,0,0,0,
BLR,Yevgeny Gutarovich,0,0,0,0,
BLR,Yevgeny Korolyov,0,0,0,0,
BLR,Yevgeny Misyulya,0,0,0,0,
BLR,Yevgeny Nosov,0,0,0,0,
BLR,Yevgeny Shchetinin,0,0,0,0,
BLR,Yevgeny Sobol,0,0,0,0,
BLR,Yevgeny Tsurkin,0,0,0,0,
BLR,Yevgeny Zhernosek,0,0,0,0,
BLR,Yuliya (bartsevich-),1,1,0,0,
BLR,Yuliya (dureyko-),0,0,0,0,
BLR,Yuliya Balykina,0,0,0,0,
BLR,Yuliya Bichik,2,0,0,2,
BLR,Yuliya Bliznets,0,0,0,0,
BLR,Yuliya Khitraya,0,0,0,0,
BLR,Yuliya Korol,0,0,0,0,
BLR,Yuliya Leontyuk,0,0,0,0,
BLR,Yuliya Novakovich,0,0,0,0,
BLR,Yuliya Raskina,1,0,1,0,
BLR,Yuliya Sinyak-alipova,0,0,0,0,
BLR,Yuliya Tarasenko,0,0,0,0,
BLR,Yuliyana (zholneruk-),0,0,0,0,
BLR,Yury Belov,0,0,0,0,
BLR,Yury Dolgopolov,0,0,0,0,
BLR,Yury Dubinin,0,0,0,0,
BLR,Yury Rybak,0,0,0,0,
BLR,Yury Shcherbatsevich,0,0,0,0,
BLR,Yury Suvorov,0,0,0,0,
BLR,Yury Vasilchanka,0,0,0,0,
BLR,Zhanna (dolgachyova-),0,0,0,0,
BLR,Zhanna Shitik-shepelevich,0,0,0,0,
BLR,Zinaida Lunina,1,0,0,1,
BLR,Zinaida Stagurskaya,0,0,0,0,
BLR,Zlatislava Nersesyan,0,0,0,0,
BOH,Antonn Ehrenberger,0,0,0,0,
BOH,Arnot Nejedl,0,0,0,0,
BOH,Bedich Schejbal,1,0,0,1,
BOH,Bedich Vygoda,0,0,0,0,
BOH,Bohumil Honztko,0,0,0,0,
BOH,Bohumil Kubrycht,0,0,0,0,
BOH,Bohumil Rame,0,0,0,0,
BOH,Bohuslav Hyk,0,0,0,0,
BOH,Bohuslav Pohl-polensk,0,0,0,0,
BOH,David Slva,0,0,0,0,
BOH,Frantiek Duek,0,0,0,0,
BOH,Frantiek Erben,0,0,0,0,
BOH,Frantiek Hirsch,0,0,0,0,
BOH,Frantiek Janda-suk,1,0,1,0,
BOH,Frantiek K,0,0,0,0,
BOH,Frantiek Kopiva,0,0,0,0,
BOH,Frantiek Kundert,0,0,0,0,
BOH,Frantiek Slavk,0,0,0,0,
BOH,Frantiek Souek,0,0,0,0,
BOH,Hedwiga -raabe),2,0,0,2,
BOH,Jan Balej,0,0,0,0,
BOH,Jan Ourek,0,0,0,0,
BOH,Jan Vokoun,0,0,0,0,
BOH,Jaromr Zeman,0,0,0,0,
BOH,Jaroslav (ourek),1,0,0,1,
BOH,Jaroslav Emla,0,0,0,0,
BOH,Jaroslav Hainz,0,0,0,0,
BOH,Jaroslav Just,0,0,0,0,
BOH,Jaroslav Tfa,0,0,0,0,
BOH,Ji Kodl,0,0,0,0,
BOH,Jindich Jirsk,0,0,0,0,
BOH,Josef (miovsk),0,0,0,0,
BOH,Josef Ada,0,0,0,0,
BOH,Josef Bechyn,0,0,0,0,
BOH,Josef Bernek,0,0,0,0,
BOH,Josef Ebek,0,0,0,0,
BOH,Josef Ipera,0,0,0,0,
BOH,Josef Javrek,0,0,0,0,
BOH,Josef Pfeiffer,0,0,0,0,
BOH,Karel (-robtn),0,0,0,0,
BOH,Karel Halk,0,0,0,0,
BOH,Karel Lobsdorfu,0,0,0,0,
BOH,Karel Nedvd,0,0,0,0,
BOH,Ladislav Emla,1,0,0,1,
BOH,Ladislav Jirnek-strana,0,0,0,0,
BOH,Milo Klika,0,0,0,0,
BOH,Miroslav Ustera,0,0,0,0,
BOH,Ondej Pukl,0,0,0,0,
BOH,Otakar Lada,1,0,0,1,
BOH,Otakar Paniel,0,0,0,0,
BOH,Otakar Vork,0,0,0,0,
BOH,Otto Hahnel-kohout,0,0,0,0,
BOH,Rudolf Richter,0,0,0,0,
BOH,Vclav Hradeck,0,0,0,0,
BOH,Vclav Labk-gregan,0,0,0,0,
BOH,Vclav Nov,0,0,0,0,
BOH,Vclav Tintra,0,0,0,0,
BOH,Vilm Jr.,0,0,0,0,
BOH,Vilm Sr.,2,0,0,2,
BOH,Vilm Tvrzsk,0,0,0,0,
BOH,Vladimr Penc,0,0,0,0,
BOH,Vlastimil Lada-szavsk,1,0,0,1,
BOH,Zdenk Brta,0,0,0,0,
BOH,Zdenk Emla,2,0,0,2,
BOH,Zdenk Msteck,0,0,0,0,
BOH,Zdenk Vvra,0,0,0,0,
BOL,Alberto Machuca,0,0,0,0,
BOL,Andrew Aliaga,0,0,0,0,
BOL,Angela Castro,0,0,0,0,
BOL,Armando Salvietti,0,0,0,0,
BOL,Arturo Silva,0,0,0,0,
BOL,Bailn Becerra,0,0,0,0,
BOL,Bruno Rojas,0,0,0,0,
BOL,Carina Kradolfer,0,0,0,0,
BOL,Carlos Oliva,0,0,0,0,
BOL,Carlos Rocha,0,0,0,0,
BOL,Carlos Zugbi,0,0,0,0,
BOL,Casiano Arce,0,0,0,0,
BOL,Claudia Ibaez,0,0,0,0,
BOL,Claus Arroyo,0,0,0,0,
BOL,Crispin Quispe,0,0,0,0,
BOL,Csar Flores,0,0,0,0,
BOL,David Pereyra,0,0,0,0,
BOL,Diego Camacho,0,0,0,0,
BOL,Edgar Claure,0,0,0,0,
BOL,Eduardo Arroyo,0,0,0,0,
BOL,Eric Arzabe,0,0,0,0,
BOL,Esteban Nunez,0,0,0,0,
BOL,Fadrique Mendizbal,0,0,0,0,
BOL,Faud Shemmessian,0,0,0,0,
BOL,Fernando Ariansen,0,0,0,0,
BOL,Fernando Montalvo,0,0,0,0,
BOL,Gabriel Castillo,0,0,0,0,
BOL,Geovanna (morejon-),0,0,0,0,
BOL,Gloria Panoso,0,0,0,0,
BOL,Guadalupe Torrez,0,0,0,0,
BOL,Hector Garibay,0,0,0,0,
BOL,Hernn Cortez,0,0,0,0,
BOL,Horacio Burgos,0,0,0,0,
BOL,Hugo Dellien,0,0,0,0,
BOL,Jacqueline Inturias,0,0,0,0,
BOL,Jaime Snchez,0,0,0,0,
BOL,Javier Asbun,0,0,0,0,
BOL,Jorge Velarde,0,0,0,0,
BOL,Jos Moreno,0,0,0,0,
BOL,Jose Ribera,0,0,0,0,
BOL,Juan Camacho,0,0,0,0,
BOL,Juan Gacha,0,0,0,0,
BOL,Juan Paz,0,0,0,0,
BOL,Juvenal Rocha,0,0,0,0,
BOL,Karen Guzman,0,0,0,0,
BOL,Karen Torrez,0,0,0,0,
BOL,Katerine Quintanilla,0,0,0,0,
BOL,Leonardo Camacho,0,0,0,0,
BOL,Lionel Herbas,0,0,0,0,
BOL,Lucio Guachalla,0,0,0,0,
BOL,Luis Gantier,0,0,0,0,
BOL,Mara Monasterio,0,0,0,0,
BOL,Marco Colque,0,0,0,0,
BOL,Marco Galvarro,0,0,0,0,
BOL,Marco Pardo,0,0,0,0,
BOL,Maria Fuente,0,0,0,0,
BOL,Martn Michel,0,0,0,0,
BOL,Miguel Navarro,0,0,0,0,
BOL,Miguel Robles,0,0,0,0,
BOL,Mor Flores,0,0,0,0,
BOL,Nelly (-alandia),0,0,0,0,
BOL,Nomen Nescio,0,0,0,0,
BOL,Osvaldo Morejn,0,0,0,0,
BOL,Paola Cabrera,0,0,0,0,
BOL,Pedro Bleyer,0,0,0,0,
BOL,Pedro Montero,0,0,0,0,
BOL,Policarpio Huaca,0,0,0,0,
BOL,Ren Centellas,0,0,0,0,
BOL,Ricardo Belmonte,0,0,0,0,
BOL,Ricardo Condori,0,0,0,0,
BOL,Ricardo Roberts,0,0,0,0,
BOL,Roberto Kurschner,0,0,0,0,
BOL,Ronal Misme,0,0,0,0,
BOL,Rosmery Guarachi,0,0,0,0,
BOL,Rudolf Cordero,0,0,0,0,
BOL,Sandra Moreno,0,0,0,0,
BOL,Saul Mendoza,0,0,0,0,
BOL,Sonia Huanca,0,0,0,0,
BOL,Stefany Gemio,0,0,0,0,
BOL,Tony Iglesias,0,0,0,0,
BOL,Vctor Campos,0,0,0,0,
BOL,Wendy Aliaga,0,0,0,0,
BOL,Ximena Escalera,0,0,0,0,
BOL,ngela Chirivechz,0,0,0,0,
BOL,scar Vilca,0,0,0,0,
BOT,Adrian Robinson,0,0,0,0,
BOT,Aggripa Matshameko,0,0,0,0,
BOT,Amantle Montsho,0,0,0,0,
BOT,Anthony Pasela,1,0,0,1,
BOT,Anthony Pesela,1,0,1,0,
BOT,Baboloki Thebe,1,0,0,1,
BOT,Bayapo Ndori,2,0,1,1,
BOT,Benjamin Keleketu,0,0,0,0,
BOT,Bhekempilo Eppie,1,0,1,0,
BOT,Bigboy Matlapeng,0,0,0,0,
BOT,Boitumelo Masilo,0,0,0,0,
BOT,California Molefe,0,0,0,0,
BOT,Camera Ntereke,0,0,0,0,
BOT,Christine Botlogetswe,0,0,0,0,
BOT,Collen Kebinatshipi,1,0,1,0,
BOT,David Colff,0,0,0,0,
BOT,Derek Hudson,0,0,0,0,
BOT,Fanuel Kenosi,0,0,0,0,
BOT,France Mabiletsa,0,0,0,0,
BOT,Gable Garenamotse,0,0,0,0,
BOT,Gakologelwang Masheto,0,0,0,0,
BOT,Galefele Moroko,0,0,0,0,
BOT,Gaolesiela Salang,0,0,0,0,
BOT,Gaone Maotoanong,0,0,0,0,
BOT,Gavin Mogopa,0,0,0,0,
BOT,Gilbert Khunwane,0,0,0,0,
BOT,Glody Dube,0,0,0,0,
BOT,Golekane Mosveu,0,0,0,0,
BOT,Isaac Makwala,1,0,0,1,
BOT,Ishmael Mhaladi,0,0,0,0,
BOT,James Freeman,0,0,0,0,
BOT,John Kamyuka,0,0,0,0,
BOT,Johnson Kubisa,0,0,0,0,
BOT,Johnson Mbangiwa,0,0,0,0,
BOT,Joseph Ramotshabi,0,0,0,0,
BOT,Justice Dipeba,0,0,0,0,
BOT,Kabelo Kgosiemang,0,0,0,0,
BOT,Kagiso Kilego,0,0,0,0,
BOT,Karabo Sibanda,0,0,0,0,
BOT,Kebapetse Gaseitsiwe,0,0,0,0,
BOT,Keteng Baloseng,0,0,0,0,
BOT,Kethobogile Haingura,0,0,0,0,
BOT,Kgomotso Balotthanyi,0,0,0,0,
BOT,Kgosiemang Khumoyarano,0,0,0,0,
BOT,Khumiso Ikgopoleng,0,0,0,0,
BOT,Langa Mudongo,0,0,0,0,
BOT,Lechedzani Luza,0,0,0,0,
BOT,Letsile Tebogo,2,1,1,0,
BOT,Leungo Scotch,2,0,1,1,
BOT,Lucien Josiah,0,0,0,0,
BOT,Lulu Basinyi,0,0,0,0,
BOT,Lydia (mashila-),0,0,0,0,
BOT,Magare Tshekiso,0,0,0,0,
BOT,Magdeline Moyengwa,0,0,0,0,
BOT,Maxine Egner,0,0,0,0,
BOT,Mbiganyi Thee,0,0,0,0,
BOT,Modiradilo Healer,0,0,0,0,
BOT,Naomi Ruele,0,0,0,0,
BOT,Ndabili Bashingili,0,0,0,0,
BOT,Nijel Amos,1,0,1,0,
BOT,Oganeditse Moseki,0,0,0,0,
BOT,Onalenna Baloyi,0,0,0,0,
BOT,Onkabetse Nkobolo,0,0,0,0,
BOT,Oratile Nowe,0,0,0,0,
BOT,Oteng Oteng,0,0,0,0,
BOT,Otukile Mahommed,0,0,0,0,
BOT,Rampa Mosveu,0,0,0,0,
BOT,Robert Chideka,0,0,0,0,
BOT,Sadie Kenosi,0,0,0,0,
BOT,Samantha Paxinos,0,0,0,0,
BOT,Shakes Kubuitsile,0,0,0,0,
BOT,Sunday Maweni,0,0,0,0,
BOT,Thato Batshegi,0,0,0,0,
BOT,Tiyapo Maso,0,0,0,0,
BOT,Tobolane Kgarametso,0,0,0,0,
BOT,Tshepiso Masalela,0,0,0,0,
BOT,Tumo Nkape,0,0,0,0,
BOT,Victor Ntweng,0,0,0,0,
BOT,Wilfred Kareng,0,0,0,0,
BOT,Wilson Theleso,0,0,0,0,
BOT,Zachariah Ditetso,0,0,0,0,
BOT,Zibane Ngozi,1,0,0,1,
BRA,ABNER,1,1,0,0,
BRA,ADRIANA,1,0,1,0,
BRA,ALINE,0,0,0,0,
BRA,ANDRESSA,0,0,0,0,
BRA,ANDRESSINHA,0,0,0,0,
BRA,ANGELINA,1,0,1,0,
BRA,ANTONIA,1,0,1,0,
BRA,ANTONY,1,1,0,0,
BRA,Abclvio Rodrigues,0,0,0,0,
BRA,Abel Braga,0,0,0,0,
BRA,Abner Teixeira,1,0,0,1,
BRA,Abraho Saliture,0,0,0,0,
BRA,Acio Coelho,0,0,0,0,
BRA,Ada Santos,0,0,0,0,
BRA,Adalberto Cardoso,0,0,0,0,
BRA,Adalberto Garcia,0,0,0,0,
BRA,Adalberto Silva,0,0,0,0,
BRA,Adam Imer,0,0,0,0,
BRA,Adamor Gonalves,0,0,0,0,
BRA,Adauto Domingues,0,0,0,0,
BRA,Ademar Caballero,0,0,0,0,
BRA,Ademar Caravetti,0,0,0,0,
BRA,Ademar Kammler,0,0,0,0,
BRA,Ademir Kaefer,2,0,2,0,
BRA,Ademir Ueta,0,0,0,0,
BRA,Adenzia Silva,1,1,0,0,
BRA,Aderval Arvani,0,0,0,0,
BRA,Adevaldo Netto,0,0,0,0,
BRA,Adhaury Rocha,0,0,0,0,
BRA,Adhemar Filho,0,0,0,0,
BRA,Adhemar Serpa,0,0,0,0,
BRA,Adhemar Silva,2,2,0,0,
BRA,Adilson Nascimento,0,0,0,0,
BRA,Adilson Silva,0,0,0,0,
BRA,Adolphe Klingelhoeffer,0,0,0,0,
BRA,Adolpho Wellisch,0,0,0,0,
BRA,Adrian Baches,0,0,0,0,
BRA,Adriana Arajo,1,0,0,1,
BRA,Adriana Behar,2,0,2,0,
BRA,Adriana Cardoso,0,0,0,0,
BRA,Adriana Kostiw,0,0,0,0,
BRA,Adriana Pereira,0,0,0,0,
BRA,Adriana Pinto,1,0,0,1,
BRA,Adriana Samuel,2,0,1,1,
BRA,Adriana Santos,2,0,1,1,
BRA,Adriana Silva,0,0,0,0,
BRA,Adriano Fernandes,0,0,0,0,
BRA,Adsio Machado,0,0,0,0,
BRA,Affonso Silva,0,0,0,0,
BRA,Afonso Castro,0,0,0,0,
BRA,Afonso Vora,1,0,0,1,
BRA,Afrnio Costa,2,0,1,1,
BRA,Agatha Bednarczuk,0,0,0,0,
BRA,Agberto Guimares,0,0,0,0,
BRA,Agberto Matos,0,0,0,0,
BRA,Agnaldo Magalhes,0,0,0,0,
BRA,Agostinho S,0,0,0,0,
BRA,Aladar Szabo,0,0,0,0,
BRA,Alan Adler,0,0,0,0,
BRA,Alan Souza,0,0,0,0,
BRA,Alberto Braga,0,0,0,0,
BRA,Alberto Jr.,0,0,0,0,
BRA,Alberto Marques,0,0,0,0,
BRA,Alberto Marson,1,0,0,1,
BRA,Alcides Paiva,0,0,0,0,
BRA,Alcides Veira,0,0,0,0,
BRA,Aldair Santos,1,0,0,1,
BRA,Aldemir Jnior,0,0,0,0,
BRA,Aldemir Junior,0,0,0,0,
BRA,Aldo Perseke,0,0,0,0,
BRA,Alessandra Guidugli,0,0,0,0,
BRA,Alessandra Oliveira,2,0,1,1,
BRA,Alessandra Picagevicz,0,0,0,0,
BRA,Alessandra Resende,0,0,0,0,
