NOC,Sport,Gold_Medals,Silver_Medals,Bronze_Medals,No_Medals,Total_Medals,Country_Event_Participation,Event_Total_Participation,Parti_to_Gold,Parti_to_Silver,Parti_to_Bronze,Parti_to_Medal,Participate_Rate,Weight,Score,Rank
CYP,Archery,0,0,0,2,0,2,2846,0,0,0,0,0.000702741,0,0.005068679,10
CYP,Artistic Gymnastics,0,0,0,15,0,15,2297,0,0,0,0,0.006530257,0,0.051997886,3
CYP,Athletics,0,0,0,74,0,74,43294,0,0,0,0,0.001709244,0,0.090078388,2
CYP,Cycling,0,0,0,4,0,4,10859,0,0,0,0,0.000368358,0,0.004579367,11
CYP,Cycling Road,0,0,0,2,0,2,493,0,0,0,0,0.004056795,0,0.030751744,7
CYP,Fencing,0,0,0,1,0,1,11558,0,0,0,0,8.65E-05,0,0,15
CYP,Gymnastics,0,0,0,6,0,6,26707,0,0,0,0,0.00022466,0,0.006734854,9
CYP,Judo,0,0,0,13,0,13,4876,0,0,0,0,0.00266612,0,0.025481591,8
CYP,Rhythmic Gymnastics,0,0,0,4,0,4,848,0,0,0,0,0.004716981,0,0.035866256,6
CYP,Sailing,0,2,0,31,2,33,7266,0,0.060606061,0,0.060606061,0.004541701,22200,0.945777942,1
CYP,Shooting,0,0,0,28,0,28,12580,0,0,0,0,0.002225755,0,0.038530566,5
CYP,Swimming,0,0,0,37,0,37,26416,0,0,0,0,0.001400666,0,0.04713256,4
CYP,Tennis,0,0,0,2,0,2,3446,0,0,0,0,0.000580383,0,0.004143168,12
CYP,Weightlifting,0,0,0,1,0,1,4256,0,0,0,0,0.000234962,0,0.001182515,14
CYP,Wrestling,0,0,0,2,0,2,7734,0,0,0,0,0.000258598,0,0.001912754,13
CZE,Archery,0,0,0,7,0,7,2846,0,0,0,0,0.002459592,0,0.004692488,35
CZE,Artistic Gymnastics,0,0,0,18,0,18,2297,0,0,0,0,0.007836308,0,0.014293449,28
CZE,Athletics,5,2,8,229,15,244,43294,0.020491803,0.008196721,0.032786885,0.06147541,0.005635885,5555522288,0.38279387,4
CZE,Badminton,0,0,0,10,0,10,1816,0,0,0,0,0.005506608,0,0.008672748,32
CZE,Basketball,0,0,0,48,0,48,5111,0,0,0,0,0.009391509,0,0.031438593,18
CZE,Beach Volleyball,0,0,0,26,0,26,756,0,0,0,0,0.034391534,0,0.044036703,16
CZE,Boxing,0,1,0,6,1,7,6584,0,0.142857143,0,0.142857143,0.001063183,11100,0.287630286,8
CZE,Canoe Slalom,1,1,0,10,2,12,256,0.083333333,0.083333333,0,0.166666667,0.046875,1111111100,0.274258158,9
CZE,Canoe Sprint,2,0,2,10,4,14,756,0.142857143,0,0.142857143,0.285714286,0.018518519,2222200022,0.372522968,5
CZE,Canoeing,4,7,13,81,24,105,6171,0.038095238,0.066666667,0.123809524,0.228571429,0.01701507,4.44E+11,0.589899993,1
CZE,Cycling,1,1,0,74,2,76,10859,0.013157895,0.013157895,0,0.026315789,0.006998803,1111111100,0.097677043,13
CZE,Cycling BMX Freestyle,0,0,0,1,0,1,42,0,0,0,0,0.023809524,0,0.028815342,20
CZE,Cycling Mountain Bike,0,0,0,4,0,4,144,0,0,0,0,0.027777778,0,0.033583002,17
CZE,Cycling Road,0,0,0,9,0,9,493,0,0,0,0,0.018255578,0,0.022719339,23
CZE,Cycling Track,0,0,0,6,0,6,878,0,0,0,0,0.006833713,0,0.008759583,31
CZE,Diving,0,0,0,1,0,1,3193,0,0,0,0,0.000313185,0,0,39
CZE,Equestrian,0,0,0,12,0,12,835,0,0,0,0,0.014371257,0,0.018764934,26
CZE,Equestrianism,0,0,0,2,0,2,6344,0,0,0,0,0.000315259,0,0.000642287,38
CZE,Fencing,0,0,5,8,5,13,11558,0,0,0.384615385,0.384615385,0.001124762,55,0.438275554,2
CZE,Football,0,0,0,16,0,16,7906,0,0,0,0,0.002023779,0,0.009796647,30
CZE,Golf,0,0,0,5,0,5,487,0,0,0,0,0.01026694,0,0.012664468,29
CZE,Gymnastics,0,0,0,50,0,50,26707,0,0,0,0,0.001872168,0,0.03072059,19
CZE,Judo,2,0,0,19,2,21,4876,0.095238095,0,0,0.095238095,0.004306809,2222200000,0.221813877,10
CZE,Marathon Swimming,0,0,0,2,0,2,89,0,0,0,0,0.02247191,0,0.027227895,21
CZE,Modern Pentathlon,1,0,1,16,2,18,1821,0.055555556,0,0.055555556,0.111111111,0.009884679,1111100011,0.169002551,11
CZE,Rhythmic Gymnastics,0,0,0,3,0,3,848,0,0,0,0,0.003537736,0,0.004248526,36
CZE,Rowing,1,6,1,64,8,72,11625,0.013888889,0.083333333,0.013888889,0.111111111,0.006193548,1111166611,0.321590303,6
CZE,Sailing,0,1,0,22,1,23,7266,0,0.043478261,0,0.043478261,0.003165428,11100,0.113349494,12
CZE,Shooting,3,4,4,112,11,123,12580,0.024390244,0.032520325,0.032520325,0.089430894,0.009777424,3333344444,0.315071926,7
CZE,Sport Climbing,0,0,0,2,0,2,108,0,0,0,0,0.018518519,0,0.022478443,24
CZE,Swimming,0,0,0,127,0,127,26416,0,0,0,0,0.004807692,0,0.07575749,15
CZE,Synchronized Swimming,0,0,0,10,0,10,909,0,0,0,0,0.0110011,0,0.014477856,27
CZE,Table Tennis,0,0,0,26,0,26,2480,0,0,0,0,0.010483871,0,0.020204247,25
CZE,Taekwondo,0,0,0,2,0,2,870,0,0,0,0,0.002298851,0,0.002579265,37
CZE,Tennis,4,5,6,80,15,95,3446,0.042105263,0.052631579,0.063157895,0.157894737,0.027568195,4444455566,0.428221756,3
CZE,Trampolining,0,0,0,3,0,3,152,0,0,0,0,0.019736842,0,0.023973293,22
CZE,Triathlon,0,0,1,19,1,20,822,0,0,0.05,0.05,0.0243309,11,0.083704786,14
CZE,Weightlifting,0,0,0,9,0,9,4256,0,0,0,0,0.002114662,0,0.00559436,34
CZE,Wrestling,0,0,0,12,0,12,7734,0,0,0,0,0.00155159,0,0.007195729,33
DEN,Archery,0,0,0,29,0,29,2846,0,0,0,0,0.01018974,0,0.009102934,34
DEN,Art Competitions,0,5,4,95,9,104,3578,0,0.048076923,0.038461538,0.086538462,0.029066518,55544,0.065566609,21
DEN,Athletics,0,4,3,270,7,277,43294,0,0.014440433,0.010830325,0.025270758,0.006398115,44433,0.074787274,20
DEN,Badminton,3,5,6,108,14,122,1816,0.024590164,0.040983607,0.049180328,0.114754098,0.067180617,3333355566,0.08943908,18
DEN,Boxing,1,5,6,73,12,85,6584,0.011764706,0.058823529,0.070588235,0.141176471,0.012910085,1111155566,0.087629581,19
DEN,Canoe Sprint,0,0,3,14,3,17,756,0,0,0.176470588,0.176470588,0.022486772,33,0.128539235,12
DEN,Canoeing,4,9,9,102,22,124,6171,0.032258065,0.072580645,0.072580645,0.177419355,0.020093988,4444499999,0.120147712,15
DEN,Cycling,14,16,22,271,52,323,10859,0.043343653,0.049535604,0.068111455,0.160990712,0.029744912,1.41E+19,0.219737426,7
DEN,Cycling BMX Racing,0,0,0,3,0,3,115,0,0,0,0,0.026086957,0,0.014760073,30
DEN,Cycling Mountain Bike,0,0,0,6,0,6,144,0,0,0,0,0.041666667,0,0.023675816,27
DEN,Cycling Road,0,0,0,18,0,18,493,0,0,0,0,0.036511156,0,0.021166619,29
DEN,"Cycling Road, Cycling Track",0,0,0,3,0,3,30,0,0,0,0,0.1,0,0.055560474,25
DEN,Cycling Track,2,8,1,18,11,29,878,0.068965517,0.275862069,0.034482759,0.379310345,0.033029613,2222288811,0.185398572,8
DEN,Diving,1,0,1,27,2,29,3193,0.034482759,0,0.034482759,0.068965517,0.009082368,1111100011,0.039085009,26
DEN,Equestrian,0,4,0,15,4,19,835,0,0.210526316,0,0.210526316,0.022754491,44400,0.130770256,11
DEN,Equestrianism,0,4,4,132,8,140,6344,0,0.028571429,0.028571429,0.057142857,0.022068096,44444,0.058299321,24
DEN,Fencing,1,2,3,223,6,229,11558,0.004366812,0.008733624,0.013100437,0.026200873,0.019813116,1111122233,0.063935576,22
DEN,Football,12,40,13,86,65,151,7906,0.079470199,0.264900662,0.086092715,0.430463576,0.019099418,1.21E+19,0.29429343,5
DEN,Golf,0,0,0,12,0,12,487,0,0,0,0,0.024640657,0,0.014202929,31
DEN,Gymnastics,20,71,20,184,111,295,26707,0.06779661,0.240677966,0.06779661,0.376271186,0.011045793,2.02E+19,0.391155101,3
DEN,Handball,75,15,15,102,105,207,4419,0.362318841,0.072463768,0.072463768,0.507246377,0.046843177,7.58E+19,0.531174077,1
DEN,Hockey,0,12,0,57,12,69,6264,0,0.173913043,0,0.173913043,0.011015326,12121200,0.123091284,14
DEN,Judo,0,0,0,4,0,4,4876,0,0,0,0,0.000820345,0,0.000782746,37
DEN,Modern Pentathlon,0,0,0,25,0,25,1821,0,0,0,0,0.01372872,0,0.009796547,33
DEN,Rhythmic Gymnastics,0,0,0,1,0,1,848,0,0,0,0,0.001179245,0,0.000212454,38
DEN,Rowing,26,13,42,226,81,307,11625,0.084690554,0.042345277,0.136807818,0.263843648,0.026408602,2.63E+19,0.337526544,4
DEN,Sailing,25,25,18,156,68,224,7266,0.111607143,0.111607143,0.080357143,0.303571429,0.030828516,2.53E+19,0.289883607,6
DEN,Shooting,7,11,10,270,28,298,12580,0.023489933,0.036912752,0.033557047,0.093959732,0.023688394,7.78E+14,0.133415864,10
DEN,Skateboarding,0,0,0,2,0,2,168,0,0,0,0,0.011904762,0,0.006527707,35
DEN,Swimming,3,9,10,363,22,385,26416,0.007792208,0.023376623,0.025974026,0.057142857,0.0145745,3.33E+11,0.127127502,13
DEN,Table Tennis,0,0,2,14,2,16,2480,0,0,0.125,0.125,0.006451613,22,0.093742558,17
DEN,Taekwondo,0,0,1,4,1,5,870,0,0,0.2,0.2,0.005747126,11,0.141186395,9
DEN,Tennis,0,1,0,55,1,56,3446,0,0.017857143,0,0.017857143,0.016250725,11100,0.021198693,28
DEN,Trampolining,0,0,0,3,0,3,152,0,0,0,0,0.019736842,0,0.011094999,32
DEN,Triathlon,0,0,0,9,0,9,822,0,0,0,0,0.010948905,0,0.006313592,36
DEN,Tug-Of-War,3,0,0,0,3,3,170,1,0,0,1,0.017647059,3333300000,0.479886088,2
DEN,Weightlifting,1,2,0,23,3,26,4256,0.038461538,0.076923077,0,0.115384615,0.006109023,1111122200,0.060517125,23
DEN,Wrestling,2,4,8,88,14,102,7734,0.019607843,0.039215686,0.078431373,0.137254902,0.013188518,2222244488,0.094658803,16
DJI,Athletics,0,0,1,34,1,35,43294,0,0,0.028571429,0.028571429,0.000808426,11,0.994220094,1
DJI,Judo,0,0,0,5,0,5,4876,0,0,0,0,0.001025431,0,0.02992927,2
DJI,Sailing,0,0,0,4,0,4,7266,0,0,0,0,0.000550509,0,0.018230176,4
DJI,Swimming,0,0,0,5,0,5,26416,0,0,0,0,0.000189279,0,0.020685696,3
DJI,Table Tennis,0,0,0,1,0,1,2480,0,0,0,0,0.000403226,0,0.005698913,5
DMA,Athletics,1,0,0,18,1,19,43294,0.052631579,0,0,0.052631579,0.00043886,1111100000,1,1
DMA,Swimming,0,0,0,5,0,5,26416,0,0,0,0,0.000189279,0,0,2
DOM,Archery,0,0,0,1,0,1,2846,0,0,0,0,0.00035137,0,0.000513488,21
DOM,Artistic Gymnastics,0,0,0,3,0,3,2297,0,0,0,0,0.001306051,0,0.002700689,17
DOM,Athletics,3,7,0,84,10,94,43294,0.031914894,0.074468085,0,0.106382979,0.002171202,3333377700,0.502131071,2
DOM,Baseball,0,0,0,20,0,20,894,0,0,0,0,0.022371365,0,0.042141435,6
DOM,Baseball/Softball,0,0,24,0,24,24,234,0,0,1,1,0.102564103,2424,0.515458912,1
DOM,Boxing,1,0,3,57,4,61,6584,0.016393443,0,0.049180328,0.06557377,0.009264885,1111100033,0.215863967,4
DOM,Cycling,0,0,0,1,0,1,10859,0,0,0,0,9.21E-05,0,3.20E-05,23
DOM,Diving,0,0,0,9,0,9,3193,0,0,0,0,0.002818666,0,0.007662886,13
DOM,Equestrian,0,0,0,3,0,3,835,0,0,0,0,0.003592814,0,0.006658906,14
DOM,Equestrianism,0,0,0,1,0,1,6344,0,0,0,0,0.000157629,0,0.000153697,22
DOM,Football,0,0,0,19,0,19,7906,0,0,0,0,0.002403238,0,0.013554874,10
DOM,Gymnastics,0,0,0,2,0,2,26707,0,0,0,0,7.49E-05,0,0.000722794,20
DOM,Judo,0,0,0,30,0,30,4876,0,0,0,0,0.006152584,0,0.023342509,8
DOM,Rowing,0,0,0,1,0,1,11625,0,0,0,0,8.60E-05,0,2.06E-05,24
DOM,Sailing,0,0,0,2,0,2,7266,0,0,0,0,0.000275255,0,0.0008129,19
DOM,Shooting,0,0,0,10,0,10,12580,0,0,0,0,0.000794913,0,0.00660612,15
DOM,Swimming,0,0,0,12,0,12,26416,0,0,0,0,0.00045427,0,0.007928991,12
DOM,Synchronized Swimming,0,0,0,4,0,4,909,0,0,0,0,0.00440044,0,0.008269665,11
DOM,Table Tennis,0,0,0,15,0,15,2480,0,0,0,0,0.006048387,0,0.014841075,9
DOM,Taekwondo,0,1,1,9,2,11,870,0,0.090909091,0.090909091,0.181818182,0.012643678,11111,0.226395682,3
DOM,Tennis,0,0,0,2,0,2,3446,0,0,0,0,0.000580383,0,0.001184309,18
DOM,indoor.1,0,0,0,48,0,48,4003,0,0,0,0,0.011991007,0,0.039201793,7
DOM,Weightlifting,0,1,1,27,2,29,4256,0,0.034482759,0.034482759,0.068965517,0.00681391,11111,0.111028527,5
DOM,Wrestling,0,0,0,8,0,8,7734,0,0,0,0,0.001034394,0,0.005342571,16
ECU,Archery,0,0,0,1,0,1,2846,0,0,0,0,0.00035137,0,0.000683148,24
ECU,Athletics,2,3,0,116,5,121,43294,0.016528926,0.024793388,0,0.041322314,0.002794845,2222233300,0.371731128,3
ECU,Boxing,0,0,0,31,0,31,6584,0,0,0,0,0.004708384,0,0.028571992,8
ECU,Canoeing,0,0,0,2,0,2,6171,0,0,0,0,0.000324097,0,0.001082118,23
ECU,Cycling,0,0,0,26,0,26,10859,0,0,0,0,0.002394327,0,0.022634332,10
ECU,Cycling BMX Racing,0,0,0,3,0,3,115,0,0,0,0,0.026086957,0,0.063014972,6
ECU,Cycling Road,1,0,0,2,1,3,493,0.333333333,0,0,0.333333333,0.006085193,1111100000,0.377639217,2
ECU,Diving,0,0,0,2,0,2,3193,0,0,0,0,0.00062637,0,0.00165127,22
ECU,Equestrian,0,0,0,4,0,4,835,0,0,0,0,0.004790419,0,0.012273823,15
ECU,Equestrianism,0,0,0,3,0,3,6344,0,0,0,0,0.000472888,0,0.002041195,21
ECU,Golf,0,0,0,1,0,1,487,0,0,0,0,0.002053388,0,0.005044437,17
ECU,Gymnastics,0,0,0,21,0,21,26707,0,0,0,0,0.000786311,0,0.017662712,13
ECU,Judo,0,0,0,21,0,21,4876,0,0,0,0,0.004306809,0,0.0205299,12
ECU,Marathon Swimming,0,0,0,3,0,3,89,0,0,0,0,0.033707865,0,0.080010802,5
ECU,Modern Pentathlon,0,0,0,3,0,3,1821,0,0,0,0,0.001647446,0,0.004383704,18
ECU,Rowing,0,0,0,1,0,1,11625,0,0,0,0,8.60E-05,0,0,26
ECU,Sailing,0,0,0,1,0,1,7266,0,0,0,0,0.000137627,0,0.000132971,25
ECU,Shooting,0,0,0,24,0,24,12580,0,0,0,0,0.00190779,0,0.020676601,11
ECU,Surfing,0,0,0,1,0,1,88,0,0,0,0,0.011363636,0,0.028287911,9
ECU,Swimming,0,0,0,52,0,52,26416,0,0,0,0,0.001968504,0,0.043962169,7
ECU,Table Tennis,0,0,0,3,0,3,2480,0,0,0,0,0.001209677,0,0.003390863,19
ECU,Taekwondo,0,0,0,1,0,1,870,0,0,0,0,0.001149425,0,0.00273246,20
ECU,Tennis,0,0,0,6,0,6,3446,0,0,0,0,0.001741149,0,0.006139952,16
ECU,Triathlon,0,0,0,4,0,4,822,0,0,0,0,0.00486618,0,0.012460178,14
ECU,Weightlifting,1,1,2,19,4,23,4256,0.043478261,0.043478261,0.086956522,0.173913043,0.005404135,1111111122,0.617523008,1
ECU,Wrestling,0,1,0,14,1,15,7734,0,0.066666667,0,0.066666667,0.001939488,11100,0.242230777,4
EGY,Archery,0,0,0,19,0,19,2846,0,0,0,0,0.006676037,0,0.006064966,28
EGY,Art Competitions,0,0,0,3,0,3,3578,0,0,0,0,0.000838457,0,0.000487769,38
EGY,Artistic Gymnastics,0,0,0,31,0,31,2297,0,0,0,0,0.013495864,0,0.011610087,25
EGY,Artistic Swimming,0,0,0,28,0,28,257,0,0,0,0,0.108949416,0,0.073917067,10
EGY,Athletics,0,0,0,73,0,73,43294,0,0,0,0,0.001686146,0,0.016588517,21
EGY,Badminton,0,0,0,7,0,7,1816,0,0,0,0,0.003854626,0,0.002728043,33
EGY,Basketball,0,0,0,77,0,77,5111,0,0,0,0,0.015065545,0,0.020283699,20
EGY,Beach Volleyball,0,0,0,4,0,4,756,0,0,0,0,0.005291005,0,0.00345971,30
EGY,Boxing,0,1,2,83,3,86,6584,0,0.011627907,0.023255814,0.034883721,0.013061968,11122,0.167536467,8
EGY,Canoe Sprint,0,0,0,4,0,4,756,0,0,0,0,0.005291005,0,0.00345971,30
EGY,Canoeing,0,0,0,4,0,4,6171,0,0,0,0,0.000648193,0,0.000701065,36
EGY,Cycling,0,0,0,13,0,13,10859,0,0,0,0,0.001197164,0,0.002827259,32
EGY,Cycling Track,0,0,0,3,0,3,878,0,0,0,0,0.003416856,0,0.002076275,34
EGY,Diving,0,1,1,35,2,37,3193,0,0.027027027,0.027027027,0.054054054,0.011587848,11111,0.19773535,6
EGY,Equestrian,0,0,0,8,0,8,835,0,0,0,0,0.009580838,0,0.00670016,27
EGY,Equestrianism,0,0,0,19,0,19,6344,0,0,0,0,0.002994956,0,0.004527364,29
EGY,Fencing,0,1,1,238,2,240,11558,0,0.004166667,0.004166667,0.008333333,0.020764838,11111,0.122921035,9
EGY,Football,0,0,0,183,0,183,7906,0,0,0,0,0.023146977,0,0.043754715,11
EGY,Gymnastics,0,0,0,169,0,169,26707,0,0,0,0,0.006327929,0,0.038067696,12
EGY,Handball,0,0,0,118,0,118,4419,0,0,0,0,0.026702874,0,0.032354036,14
EGY,Hockey,0,0,0,32,0,32,6264,0,0,0,0,0.005108557,0,0.007892911,26
EGY,Judo,0,1,1,41,2,43,4876,0,0.023255814,0.023255814,0.046511628,0.008818704,11111,0.180731167,7
EGY,Karate,1,0,1,3,2,5,81,0.2,0,0.2,0.4,0.061728395,1111100011,0.552098545,2
EGY,Modern Pentathlon,1,1,0,36,2,38,1821,0.026315789,0.026315789,0,0.052631579,0.020867655,1111111100,0.222029521,5
EGY,Rhythmic Gymnastics,0,0,0,14,0,14,848,0,0,0,0,0.016509434,0,0.011873016,24
EGY,Rowing,0,0,0,54,0,54,11625,0,0,0,0,0.004645161,0,0.012584802,23
EGY,Sailing,0,0,0,7,0,7,7266,0,0,0,0,0.000963391,0,0.001420025,35
EGY,Shooting,0,0,0,120,0,120,12580,0,0,0,0,0.009538951,0,0.027829426,16
EGY,Swimming,0,0,0,113,0,113,26416,0,0,0,0,0.00427771,0,0.025682899,17
EGY,Synchronized Swimming,0,0,0,40,0,40,909,0,0,0,0,0.0440044,0,0.032046761,15
EGY,Table Tennis,0,0,0,59,0,59,2480,0,0,0,0,0.023790323,0,0.021280441,18
EGY,Taekwondo,0,0,4,18,4,22,870,0,0,0.181818182,0.181818182,0.025287356,44,0.322085226,4
EGY,Tennis,0,0,0,3,0,3,3446,0,0,0,0,0.000870575,0,0.000494988,37
EGY,Trampoline Gymnastics,0,0,0,3,0,3,64,0,0,0,0,0.046875,0,0.032805965,13
EGY,Triathlon,0,0,0,1,0,1,822,0,0,0,0,0.001216545,0,0.000415934,39
EGY,indoor.1,0,0,0,73,0,73,4003,0,0,0,0,0.018236323,0,0.02079157,19
EGY,Water Polo,0,0,0,51,0,51,4418,0,0,0,0,0.011543685,0,0.013972728,22
EGY,Weightlifting,5,3,4,79,12,91,4256,0.054945055,0.032967033,0.043956044,0.131868132,0.021381579,5555533344,0.576475973,1
EGY,Wrestling,2,2,3,119,7,126,7734,0.015873016,0.015873016,0.023809524,0.055555556,0.016291699,2222222233,0.33599951,3
EOR,Athletics,0,0,0,15,0,15,43294,0,0,0,0,0.000346468,0,0.034248467,6
EOR,Badminton,0,0,0,2,0,2,1816,0,0,0,0,0.001101322,0,0.004100437,14
EOR,Boxing,0,0,1,3,1,4,6584,0,0,0.25,0.25,0.000607533,11,0.897504211,1
EOR,Breaking,0,0,0,1,0,1,33,0,0,0,0,0.03030303,0,0.093882417,2
EOR,Canoe Slalom,0,0,0,2,0,2,256,0,0,0,0,0.0078125,0,0.025695627,8
EOR,Canoe Sprint,0,0,0,4,0,4,756,0,0,0,0,0.005291005,0,0.018814124,9
EOR,Cycling Road,0,0,0,4,0,4,493,0,0,0,0,0.00811359,0,0.027552365,7
EOR,Judo,0,0,0,24,0,24,4876,0,0,0,0,0.004922067,0,0.057139188,4
EOR,Karate,0,0,0,2,0,2,81,0,0,0,0,0.024691358,0,0.077797997,3
EOR,Shooting,0,0,0,3,0,3,12580,0,0,0,0,0.000238474,0,0.005042411,13
EOR,Swimming,0,0,0,4,0,4,26416,0,0,0,0,0.000151423,0,0.007532422,10
EOR,Taekwondo,0,0,0,8,0,8,870,0,0,0,0,0.009195402,0,0.034516147,5
EOR,Weightlifting,0,0,0,3,0,3,4256,0,0,0,0,0.000704887,0,0.005373384,11
EOR,Wrestling,0,0,0,3,0,3,7734,0,0,0,0,0.000387898,0,0.005097566,12
ERI,Athletics,0,0,1,57,1,58,43294,0,0,0.017241379,0.017241379,0.001339678,11,0.773571994,1
ERI,Cycling,0,0,0,2,0,2,10859,0,0,0,0,0.000184179,0,0.00181303,4
ERI,Cycling Road,0,0,0,6,0,6,493,0,0,0,0,0.012170385,0,0.247061657,2
ERI,Swimming,0,0,0,3,0,3,26416,0,0,0,0,0.000113568,0,0.004452825,3
ESA,Archery,0,0,0,3,0,3,2846,0,0,0,0,0.001054111,0,0.046621499,11
ESA,Art Competitions,0,0,0,4,0,4,3578,0,0,0,0,0.001117943,0,0.053848094,10
ESA,Athletics,0,0,0,38,0,38,43294,0,0,0,0,0.00087772,0,0.314558196,3
ESA,Badminton,0,0,0,1,0,1,1816,0,0,0,0,0.000550661,0,0.015812442,15
ESA,Boxing,0,0,0,3,0,3,6584,0,0,0,0,0.00045565,0,0.021058206,13
ESA,Cycling,0,0,0,17,0,17,10859,0,0,0,0,0.001565522,0,0.160844072,6
ESA,Football,0,0,0,18,0,18,7906,0,0,0,0,0.002276752,0,0.18908072,5
ESA,Judo,0,0,0,11,0,11,4876,0,0,0,0,0.002255947,0,0.140856863,7
ESA,Rowing,0,0,0,3,0,3,11625,0,0,0,0,0.000258065,0,0.018045878,14
ESA,Sailing,0,0,0,6,0,6,7266,0,0,0,0,0.000825764,0,0.054803567,9
ESA,Shooting,0,0,0,26,0,26,12580,0,0,0,0,0.002066773,0,0.244604147,4
ESA,Surfing,0,0,0,1,0,1,88,0,0,0,0,0.011363636,0,0.431123489,2
ESA,Swimming,0,0,0,89,0,89,26416,0,0,0,0,0.00336917,0,0.65203797,1
ESA,Tennis,0,0,0,1,0,1,3446,0,0,0,0,0.000290192,0,0.001746076,16
ESA,Weightlifting,0,0,0,8,0,8,4256,0,0,0,0,0.001879699,0,0.108034236,8
ESA,Wrestling,0,0,0,5,0,5,7734,0,0,0,0,0.000646496,0,0.041923055,12
ESP,3x3 Basketball,0,4,0,0,4,4,128,0,1,0,1,0.03125,44400,0.272245627,4
ESP,Archery,3,0,0,41,3,44,2846,0.068181818,0,0,0.068181818,0.015460295,3333300000,0.042486585,28
ESP,Art Competitions,0,0,0,3,0,3,3578,0,0,0,0,0.000838457,0,0.000164931,53
ESP,Artistic Gymnastics,0,1,0,118,1,119,2297,0,0.008403361,0,0.008403361,0.051806704,11100,0.023883687,34
ESP,Artistic Swimming,0,0,9,12,9,21,257,0,0,0.428571429,0.428571429,0.081712062,99,0.261466609,7
ESP,Athletics,6,6,8,740,20,760,43294,0.007894737,0.007894737,0.010526316,0.026315789,0.017554396,6666666688,0.138391268,14
ESP,Badminton,1,0,0,14,1,15,1816,0.066666667,0,0,0.066666667,0.008259912,1111100000,0.033493918,30
ESP,Baseball,0,0,0,20,0,20,894,0,0,0,0,0.022371365,0,0.006457591,49
ESP,Basketball,0,48,12,179,60,239,5111,0,0.20083682,0.050209205,0.251046025,0.046761886,4848481212,0.228158884,9
ESP,Basque Pelota,2,0,0,0,2,2,2,1,0,0,1,1,2222200000,0.404934651,2
ESP,Beach Volleyball,0,2,0,26,2,28,756,0,0.071428571,0,0.071428571,0.037037037,22200,0.028122403,31
ESP,Boxing,0,3,3,76,6,82,6584,0,0.036585366,0.036585366,0.073170732,0.012454435,33333,0.040749712,29
ESP,Canoe Slalom,0,1,1,10,2,12,256,0,0.083333333,0.083333333,0.166666667,0.046875,11111,0.068806436,24
ESP,Canoe Sprint,0,5,6,29,11,40,756,0,0.125,0.15,0.275,0.052910053,55566,0.123898704,16
ESP,Canoeing,7,11,6,168,24,192,6171,0.036458333,0.057291667,0.03125,0.125,0.031113272,7.78E+12,0.104210733,17
ESP,Cycling,5,6,8,213,19,232,10859,0.021551724,0.025862069,0.034482759,0.081896552,0.021364767,5555566688,0.088779305,21
ESP,Cycling Mountain Bike,0,0,1,4,1,5,144,0,0,0.2,0.2,0.034722222,11,0.133948346,15
ESP,Cycling Road,0,0,0,16,0,16,493,0,0,0,0,0.032454361,0,0.00872336,42
ESP,Cycling Track,0,0,0,8,0,8,878,0,0,0,0,0.009111617,0,0.002422892,52
ESP,Diving,0,0,0,43,0,43,3193,0,0,0,0,0.013466959,0,0.007518039,46
ESP,Equestrian,0,0,0,22,0,22,835,0,0,0,0,0.026347305,0,0.007547081,45
ESP,Equestrianism,3,7,1,192,11,203,6344,0.014778325,0.034482759,0.004926108,0.054187192,0.031998739,3333377711,0.056982163,25
ESP,Fencing,0,0,1,142,1,143,11558,0,0,0.006993007,0.006993007,0.012372383,11,0.024368213,33
ESP,Football,39,57,0,134,96,230,7906,0.169565217,0.247826087,0,0.417391304,0.029091829,3.94E+17,0.364335902,3
ESP,Golf,0,0,0,12,0,12,487,0,0,0,0,0.024640657,0,0.006554892,48
ESP,Gymnastics,2,1,1,629,4,633,26707,0.003159558,0.001579779,0.001579779,0.006319115,0.023701651,2222211111,0.097880834,19
ESP,Handball,0,0,91,179,91,270,4419,0,0,0.337037037,0.337037037,0.061099796,9191,0.442590909,1
ESP,Hockey,15,48,14,359,77,436,6264,0.03440367,0.110091743,0.032110092,0.176605505,0.069604087,1.52E+19,0.268560839,6
ESP,Judo,3,1,3,92,7,99,4876,0.03030303,0.01010101,0.03030303,0.070707071,0.020303527,3333311133,0.046560107,26
ESP,Karate,1,1,0,0,2,2,81,0.5,0.5,0,1,0.024691358,1111111100,0.269868612,5
ESP,Marathon Swimming,0,0,0,4,0,4,89,0,0,0,0,0.04494382,0,0.011717077,40
ESP,"Marathon Swimming, Swimming",0,0,0,4,0,4,52,0,0,0,0,0.076923077,0,0.020080078,37
ESP,Modern Pentathlon,0,0,0,32,0,32,1821,0,0,0,0,0.017572762,0,0.006644542,47
ESP,Polo,0,5,0,6,5,11,95,0,0.454545455,0,0.454545455,0.115789474,55500,0.147184925,13
ESP,Rhythmic Gymnastics,6,6,0,44,12,56,848,0.107142857,0.107142857,0,0.214285714,0.066037736,6666666600,0.090987931,20
ESP,Rowing,0,2,0,148,2,150,11625,0,0.013333333,0,0.013333333,0.012903226,22200,0.026229158,32
ESP,Rugby Sevens,0,0,0,25,0,25,928,0,0,0,0,0.026939655,0,0.007910007,44
