Name,NOC,Sport,Bronze Medals,Gold Medals,No Medals,Silver Medals,Total Medals,Participation Count,Cutoff Year,TOPSIS Score,TOPSIS Rank
Zavur Uguev,ROC,Wrestling,0,1,0,0,1,1,2020,0.080611276,4224
Popole Misenga,ROT,Judo,0,0,1,0,0,1,2020,0,22629
Yusra Mardini,ROT,Swimming,0,0,2,0,0,2,2020,0.001165157,11953
Ancuta Stoenescu,ROU,3x3 Basketball,0,0,1,0,0,1,2020,0,22629
Claudia Cuic,ROU,3x3 Basketball,0,0,1,0,0,1,2020,0,22629
Gabriela Marginean,ROU,3x3 Basketball,0,0,1,0,0,1,2020,0,22629
Sonia Ursu,ROU,3x3 Basketball,0,0,1,0,0,1,2020,0,22629
Madalina Amaistroaie,ROU,Archery,0,0,1,0,0,1,2020,0,22629
Andreea Iordache,ROU,Artistic Gymnastics,0,0,1,0,0,1,2020,0,22629
Maria Holbura,ROU,Artistic Gymnastics,0,0,5,0,0,5,2020,0.004644761,7393
Marian Dragulescu,ROU,Artistic Gymnastics,0,0,1,0,0,1,2020,0,22629
Alexandru Firfirica,ROU,Athletics,0,0,1,0,0,1,2020,0,22629
Alina Rotaru-kottmann,ROU,Athletics,0,0,1,0,0,1,2020,0,22629
Costina Iusco,ROU,Athletics,0,0,1,0,0,1,2020,0,22629
Daniela Stanciu,ROU,Athletics,0,0,1,0,0,1,2020,0,22629
Florentina Ghelber,ROU,Athletics,0,0,1,0,0,1,2020,0,22629
Iulian Cocioran,ROU,Athletics,0,0,1,0,0,1,2020,0,22629
Mihaela Bobocea,ROU,Athletics,0,0,1,0,0,1,2020,0,22629
Mihaita Novac,ROU,Athletics,0,0,1,0,0,1,2020,0,22629
Rares Toader,ROU,Athletics,0,0,1,0,0,1,2020,0,22629
Claudia Nechita,ROU,Boxing,0,0,1,0,0,1,2020,0,22629
Catalin Chirila,ROU,Canoe Sprint,0,0,2,0,0,2,2020,0.001165157,11953
Victor Mihalachi,ROU,Canoe Sprint,0,0,2,0,0,2,2020,0.001165157,11953
Victor Mihalachi,ROU,Canoeing,0,0,1,0,0,1,2020,0,22629
Vlad Dascalu,ROU,Cycling Mountain Bike,0,0,1,0,0,1,2020,0,22629
Eduard-michael Grosu,ROU,Cycling Road,0,0,1,0,0,1,2020,0,22629
Iulian Teodosiu,ROU,Fencing,0,0,1,0,0,1,2020,0,22629
Maria Popescu,ROU,Fencing,0,0,0,1,1,1,2020,0.086108042,2712
Alexandru Dobre,ROU,Football,0,0,1,0,0,1,2020,0,22629
Alexandru Pascanu,ROU,Football,0,0,1,0,0,1,2020,0,22629
Andrei Chindris,ROU,Football,0,0,1,0,0,1,2020,0,22629
Andrei Ciobanu,ROU,Football,0,0,1,0,0,1,2020,0,22629
Andrei Ratiu,ROU,Football,0,0,1,0,0,1,2020,0,22629
Andrei Sintean,ROU,Football,0,0,1,0,0,1,2020,0,22629
Antonio Sefer,ROU,Football,0,0,1,0,0,1,2020,0,22629
Attila Molnar,ROU,Football,0,0,1,0,0,1,2020,0,22629
Eduard Florescu,ROU,Football,0,0,1,0,0,1,2020,0,22629
Florin Stefan,ROU,Football,0,0,1,0,0,1,2020,0,22629
George Ganea,ROU,Football,0,0,1,0,0,1,2020,0,22629
Ion Gheorghe,ROU,Football,0,0,1,0,0,1,2020,0,22629
Marco Dulca,ROU,Football,0,0,1,0,0,1,2020,0,22629
Marian Aioani,ROU,Football,0,0,1,0,0,1,2020,0,22629
Marius Marin,ROU,Football,0,0,1,0,0,1,2020,0,22629
Mihai Popa,ROU,Football,0,0,1,0,0,1,2020,0,22629
Radu Boboc,ROU,Football,0,0,1,0,0,1,2020,0,22629
Ricardo Grigore,ROU,Football,0,0,1,0,0,1,2020,0,22629
Ronaldo Deaconu,ROU,Football,0,0,1,0,0,1,2020,0,22629
Stefan Tarnovanu,ROU,Football,0,0,1,0,0,1,2020,0,22629
Tudor Baluta,ROU,Football,0,0,1,0,0,1,2020,0,22629
Valentin Gheorghe,ROU,Football,0,0,1,0,0,1,2020,0,22629
Virgil Ghita,ROU,Football,0,0,1,0,0,1,2020,0,22629
Alexandru Raicu,ROU,Judo,0,0,1,0,0,1,2020,0,22629
Andreea Chitu,ROU,Judo,0,0,1,0,0,1,2020,0,22629
Vladut Simionescu,ROU,Judo,0,0,1,0,0,1,2020,0,22629
Adrian Munteanu,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Adriana Ailincai,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Alexandru Chioseaua,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Amalia Beres,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Ancuta Bodnar,ROU,Rowing,0,1,0,0,1,1,2020,0.080611276,4224
Ciprian Huc,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Ciprian Tudosa,ROU,Rowing,0,0,0,1,1,1,2020,0.086108042,2712
Constantin Adam,ROU,Rowing,0,0,2,0,0,2,2020,0.001165157,11953
Constantin Radu,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Cosmin Pascari,ROU,Rowing,0,0,0,1,1,1,2020,0.086108042,2712
Cristina Popescu,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Daniela Druncea,ROU,Rowing,1,0,1,0,1,2,2020,0.079870749,5334
Denisa Tilvescu,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Elena Logofatu,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Florin Arteni,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Florin Lehaci,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Georgiana Dedu,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Gianina Beleaga,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Ioan Prundeanu,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Ioana Vrinceanu,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Ionela Cozmiuc,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Iuliana Buhus,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Madalina Beres,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Madalina Heghes,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Magdalena Rusu,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Maria Tivodariu,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Marian Enache,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Marius Cozmiuc,ROU,Rowing,0,0,2,1,1,3,2020,0.086139666,1640
Mihaita Tiganescu,ROU,Rowing,0,0,0,1,1,1,2020,0.086108042,2712
Roxana Anghel,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Sergiu Bejan,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Simona Radis,ROU,Rowing,0,1,0,0,1,1,2020,0.080611276,4224
Stefan Berariu,ROU,Rowing,0,0,0,1,1,1,2020,0.086108042,2712
Vasile Semciuc,ROU,Rowing,0,0,0,1,1,1,2020,0.086108042,2712
Viviana Bejinariu,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Vlad Aicoboae,ROU,Rowing,0,0,1,0,0,1,2020,0,22629
Laura-georgeta Ilie,ROU,Shooting,0,0,1,0,0,1,2020,0,22629
Bianca-andreea Costea,ROU,Swimming,0,0,2,0,0,2,2020,0.001165157,11953
Daniel Martin,ROU,Swimming,0,0,2,0,0,2,2020,0.001165157,11953
David Popovici,ROU,Swimming,0,0,3,0,0,3,2020,0.002327667,8721
Robert Glinta,ROU,Swimming,0,0,2,0,0,2,2020,0.001165157,11953
Bernadette Szocs,ROU,Table Tennis,0,0,3,0,0,3,2020,0.002327667,8721
Daniela Dodean,ROU,Table Tennis,0,0,6,0,0,6,2020,0.005799355,7170
Elizabeta Samara,ROU,Table Tennis,0,0,7,0,0,7,2020,0.006951319,7022
Ovidiu Ionescu,ROU,Table Tennis,0,0,3,0,0,3,2020,0.002327667,8721
Mihaela Buzarnescu,ROU,Tennis,0,0,1,0,0,1,2020,0,22629
Monica Niculescu,ROU,Tennis,0,0,3,0,0,3,2020,0.002327667,8721
Raluca Olaru,ROU,Tennis,0,0,1,0,0,1,2020,0,22629
Felix Duchampt,ROU,Triathlon,0,0,1,0,0,1,2020,0,22629
Albert Saritov,ROU,Wrestling,1,0,1,0,1,2,2020,0.079870749,5334
Alin Alexuc,ROU,Wrestling,0,0,1,0,0,1,2020,0,22629
Alina Vuc,ROU,Wrestling,0,0,1,0,0,1,2020,0,22629
Beatrice Ana,ROU,Wrestling,0,0,1,0,0,1,2020,0,22629
Tunde Incze,ROU,Wrestling,0,0,1,0,0,1,2020,0,22629
Caitlin Rooskrantz,RSA,Artistic Gymnastics,0,0,5,0,0,5,2020,0.004644761,7393
Naveen Daries,RSA,Artistic Gymnastics,0,0,5,0,0,5,2020,0.004644761,7393
Clarissa Johnston,RSA,Artistic Swimming,0,0,1,0,0,1,2020,0,22629
Laura Strugnell,RSA,Artistic Swimming,0,0,1,0,0,1,2020,0,22629
Akani Simbine,RSA,Athletics,0,0,3,0,0,3,2020,0.002327667,8721
Anaso Jobodwana,RSA,Athletics,0,0,3,0,0,3,2020,0.002327667,8721
Antonio Alkana,RSA,Athletics,0,0,2,0,0,2,2020,0.001165157,11953
Cheswill Johnson,RSA,Athletics,0,0,1,0,0,1,2020,0,22629
Clarence Munyai,RSA,Athletics,0,0,3,0,0,3,2020,0.002327667,8721
Dominique Scott,RSA,Athletics,0,0,3,0,0,3,2020,0.002327667,8721
Elroy Gelant,RSA,Athletics,0,0,2,0,0,2,2020,0.001165157,11953
Galaletsang Ramorwa,RSA,Athletics,0,0,1,0,0,1,2020,0,22629
Gerda Steyn,RSA,Athletics,0,0,1,0,0,1,2020,0,22629
Gift Leotlela,RSA,Athletics,0,0,1,0,0,1,2020,0,22629
Kyle Blignaut,RSA,Athletics,0,0,1,0,0,1,2020,0,22629
Lesiba Mashele,RSA,Athletics,0,0,1,0,0,1,2020,0,22629
Lythe Pillay,RSA,Athletics,0,0,1,0,0,1,2020,0,22629
Marc Mundell,RSA,Athletics,0,0,3,0,0,3,2020,0.002327667,8721
Marvin Dikgale,RSA,Athletics,0,0,1,0,0,1,2020,0,22629
Pheeha Mokgobo,RSA,Athletics,0,0,1,0,0,1,2020,0,22629
Pieter Conradie,RSA,Athletics,0,0,1,0,0,1,2020,0,22629
Ruswahl Samaai,RSA,Athletics,0,0,2,0,0,2,2020,0.001165157,11953
Shaun Maswanganyi,RSA,Athletics,0,0,3,0,0,3,2020,0.002327667,8721
Sokwakhana Zazini,RSA,Athletics,0,0,1,0,0,1,2020,0,22629
Stephen Mokoka,RSA,Athletics,0,0,3,0,0,3,2020,0.002327667,8721
Thapelo Phora,RSA,Athletics,0,0,2,0,0,2,2020,0.001165157,11953
Wayne Snyman,RSA,Athletics,0,0,2,0,0,2,2020,0.001165157,11953
Wenda Nel,RSA,Athletics,0,0,1,0,0,1,2020,0,22629
Zakithi Nene,RSA,Athletics,0,0,2,0,0,2,2020,0.001165157,11953
van Ane,RSA,Athletics,0,0,1,0,0,1,2020,0,22629
van Chederick,RSA,Athletics,0,0,1,0,0,1,2020,0,22629
van Irvette,RSA,Athletics,0,0,1,0,0,1,2020,0,22629
van Wayde,RSA,Athletics,0,0,3,0,0,3,2020,0.002327667,8721
Alan Hatherly,RSA,Cycling,0,0,1,0,0,1,2020,0,22629
Ashleigh Moolman-pasio,RSA,Cycling,0,0,4,0,0,4,2020,0.003487533,7794
Alex Limberg,RSA,Cycling BMX Racing,0,0,1,0,0,1,2020,0,22629
Alan Hatherly,RSA,Cycling Mountain Bike,0,0,1,0,0,1,2020,0,22629
Candice Lill,RSA,Cycling Mountain Bike,0,0,1,0,0,1,2020,0,22629
Ashleigh Moolman-pasio,RSA,Cycling Road,0,0,2,0,0,2,2020,0.001165157,11953
Carla Oberholzer,RSA,Cycling Road,0,0,1,0,0,1,2020,0,22629
Nicholas Dlamini,RSA,Cycling Road,0,0,1,0,0,1,2020,0,22629
Ryan Gibbons,RSA,Cycling Road,0,0,1,0,0,1,2020,0,22629
de Stefan,RSA,Cycling Road,0,0,2,0,0,2,2020,0.001165157,11953
David Maree,RSA,Cycling Track,0,0,1,0,0,1,2020,0,22629
Jean Spies,RSA,Cycling Track,0,0,2,0,0,2,2020,0.001165157,11953
du Charlene,RSA,Cycling Track,0,0,2,0,0,2,2020,0.001165157,11953
Julia Vincent,RSA,Diving,0,0,2,0,0,2,2020,0.001165157,11953
Micaela Bouter,RSA,Diving,0,0,1,0,0,1,2020,0,22629
Victoria Scott-legendre,RSA,Equestrian,0,0,1,0,0,1,2020,0,22629
Alexander Peternell,RSA,Equestrianism,0,0,1,0,0,1,2020,0,22629
Evidence Makgopa,RSA,Football,0,0,1,0,0,1,2020,0,22629
Goodman Mosele,RSA,Football,0,0,1,0,0,1,2020,0,22629
James Monyane,RSA,Football,0,0,1,0,0,1,2020,0,22629
Kamohelo Mahlatsi,RSA,Football,0,0,1,0,0,1,2020,0,22629
Katlego Mohamme,RSA,Football,0,0,1,0,0,1,2020,0,22629
Kobamelo Kodisang,RSA,Football,0,0,1,0,0,1,2020,0,22629
Luke Fleurs,RSA,Football,0,0,1,0,0,1,2020,0,22629
Luther Singh,RSA,Football,0,0,1,0,0,1,2020,0,22629
Mcbeth Mahlangu,RSA,Football,0,0,1,0,0,1,2020,0,22629
Mondli Mpoto,RSA,Football,0,0,1,0,0,1,2020,0,22629
Nkosingiphile Ngcobo,RSA,Football,0,0,1,0,0,1,2020,0,22629
Reeve Frosler,RSA,Football,0,0,1,0,0,1,2020,0,22629
Repo Malepe,RSA,Football,0,0,2,0,0,2,2020,0.001165157,11953
Ronwen Williams,RSA,Football,0,0,1,0,0,1,2020,0,22629
Sibusiso Mabiliso,RSA,Football,0,0,1,0,0,1,2020,0,22629
Sifiso Mlungwana,RSA,Football,0,0,1,0,0,1,2020,0,22629
Teboho Mokoena,RSA,Football,0,0,1,0,0,1,2020,0,22629
Thabo Cele,RSA,Football,0,0,1,0,0,1,2020,0,22629
Thendo Mukumela,RSA,Football,0,0,1,0,0,1,2020,0,22629
Christiaan Bezuidenhout,RSA,Golf,0,0,1,0,0,1,2020,0,22629
Garrick Higgo,RSA,Golf,0,0,1,0,0,1,2020,0,22629
Paula Reto,RSA,Golf,0,0,1,0,0,1,2020,0,22629
Balfour Spooner,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Beatrice Seerane,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Charles Smith,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Charne Maddocks,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Cowen Julius,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Craig Horne,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Daniel Bell,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Dayaan Cassiem,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Dirkie Chamberlain,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Edith Molikoe,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Erasmus Pieterse,RSA,Hockey,0,0,2,0,0,2,2020,0.001165157,11953
Erin Hunter,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
John Abrahams,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Kristen Paton,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Lerato Mahole,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Lisa-marie Deetlefs,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Luphumlo Mbande,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Mansuet Ntuli,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Marizen Marais,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Matthew Guise-brown,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Michael Kok,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Mustaphaa Cassiem,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Nicole Walraven,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Nomnikelo Veto,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Onthatile Zulu,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Peabo Lembethe,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Quanita Bobbs,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Ray Eustice,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Robyn Johnson,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Samkelo Mvimbi,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Taine Paton,RSA,Hockey,0,0,2,0,0,2,2020,0.001165157,11953
Taryn Mallett,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Timothy Drummond,RSA,Hockey,0,0,2,0,0,2,2020,0.001165157,11953
Toni Marks,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Tyson Dlungwana,RSA,Hockey,0,0,1,0,0,1,2020,0,22629
Geronay Whitebooi,RSA,Judo,0,0,1,0,0,1,2020,0,22629
McGLYNN Michael,RSA,Marathon Swimming,0,0,1,0,0,1,2020,0,22629
Michelle Weber,RSA,Marathon Swimming,0,0,1,0,0,1,2020,0,22629
Jake Green,RSA,Rowing,0,0,2,0,0,2,2020,0.001165157,11953
Kyle Schoonbee,RSA,Rowing,0,0,1,0,0,1,2020,0,22629
Lawrence Brittain,RSA,Rowing,0,0,1,1,1,2,2020,0.08611725,1957
Luc Daffarn,RSA,Rowing,0,0,1,0,0,1,2020,0,22629
Sandro Torrente,RSA,Rowing,0,0,1,0,0,1,2020,0,22629
Angelo Davids,RSA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629
Chris Dry,RSA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629
Impi Visser,RSA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629
Jc Pretorius,RSA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629
Justin Geduld,RSA,Rugby Sevens,1,0,1,0,1,2,2020,0.079870749,5334
Kurt-lee Arendse,RSA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629
Ronald Brown,RSA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629
Sakoyisa Makata,RSA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629
Selvyn Davids,RSA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629
Siviwe Soyizwapi,RSA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629
Stedman Gans,RSA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629
Zain Davids,RSA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629
du Branco,RSA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629
Alex Burger,RSA,Sailing,0,0,1,0,0,1,2020,0,22629
Benjamin Daniel,RSA,Sailing,0,0,1,0,0,1,2020,0,22629
Leo Davis,RSA,Sailing,0,0,1,0,0,1,2020,0,22629
David Smith,RSA,Shooting,0,0,6,1,1,7,2020,0.086361054,1415
Brandon Valjalo,RSA,Skateboarding,0,0,1,0,0,1,2020,0,22629
Dallas Oberholzer,RSA,Skateboarding,0,0,1,0,0,1,2020,0,22629
Melissa Williams,RSA,Skateboarding,0,0,1,0,0,1,2020,0,22629
Christopher Cosser,RSA,Sport Climbing,0,0,1,0,0,1,2020,0,22629
Erin Sterkenburg,RSA,Sport Climbing,0,0,1,0,0,1,2020,0,22629
Bianca Buitendag,RSA,Surfing,0,0,0,1,1,1,2020,0.086108042,2712
Aimee Canny,RSA,Swimming,0,0,2,0,0,2,2020,0.001165157,11953
Bradley Tandy,RSA,Swimming,0,0,2,0,0,2,2020,0.001165157,11953
Dune Coetzee,RSA,Swimming,0,0,1,0,0,1,2020,0,22629
Emma Chelius,RSA,Swimming,0,0,1,0,0,1,2020,0,22629
Erin Gallagher,RSA,Swimming,0,0,4,0,0,4,2020,0.003487533,7794
Kaylene Corbett,RSA,Swimming,0,0,1,0,0,1,2020,0,22629
Mariella Venter,RSA,Swimming,0,0,1,0,0,1,2020,0,22629
Martin Binedell,RSA,Swimming,0,0,1,0,0,1,2020,0,22629
Matthew Sates,RSA,Swimming,0,0,2,0,0,2,2020,0.001165157,11953
Michael Houlie,RSA,Swimming,0,0,1,0,0,1,2020,0,22629
Michelle Weber,RSA,Swimming,0,0,1,0,0,1,2020,0,22629
Pieter Coetze,RSA,Swimming,0,0,1,0,0,1,2020,0,22629
Rebecca Meder,RSA,Swimming,0,0,2,0,0,2,2020,0.001165157,11953
Tatjana Schoenmaker,RSA,Swimming,0,1,1,1,2,3,2020,0.125251367,833
du Ethan,RSA,Swimming,0,0,1,0,0,1,2020,0,22629
le Chad,RSA,Swimming,0,0,2,0,0,2,2020,0.001165157,11953
Gillian Sanders,RSA,Triathlon,0,0,3,0,0,3,2020,0.002327667,8721
Henri Schoeman,RSA,Triathlon,1,0,1,0,1,2,2020,0.079870749,5334
Richard Murray,RSA,Triathlon,0,0,2,0,0,2,2020,0.001165157,11953
Simone Ackermann,RSA,Triathlon,0,0,1,0,0,1,2020,0,22629
Amica Hallendorff,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Bain Laurenson,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Boati Motau,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Chloe Meecham,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Devon Card,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Donn Stewart,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Farouk Mayman,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Gareth May,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Georgia Moir,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Hanna Muller,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Hannah Calvert,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Jason Evezard,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Jordan Wedderburn,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Liam Neill,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Lwazi Madi,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Megan Sileno,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Meghan Maartens,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Nardus Badenhorst,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Nicholas Rodda,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Nicola Macleod,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Ross Stone,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Shakira January,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Timothy Rezelman,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Yanah Gerber,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Yaseen Margro,RSA,Water Polo,0,0,1,0,0,1,2020,0,22629
Shaun Williams,RSA,Wrestling,0,0,1,0,0,1,2020,0,22629
Darya Klishina,RUS,Athletics,0,0,1,0,0,1,2020,0,22629
Ilya Shkurenyov,RUS,Athletics,0,0,1,0,0,1,2020,0,22629
Sergey Shubenkov,RUS,Athletics,0,0,1,0,0,1,2020,0,22629
Anastasiya Prokopenko,RUS,Badminton,0,0,1,0,0,1,2020,0,22629
Ivan Sozonov,RUS,Badminton,0,0,2,0,0,2,2020,0.001165157,11953
Vladimir Ivanov,RUS,Badminton,0,0,3,0,0,3,2020,0.002327667,8721
Kira Stepanova,RUS,Canoeing,0,0,1,0,0,1,2020,0,22629
Roman Anoshkin,RUS,Canoeing,1,0,1,0,1,2,2020,0.079870749,5334
Viktor Melantev,RUS,Canoeing,0,0,1,0,0,1,2020,0,22629
Anton Sintsov,RUS,Cycling,0,0,1,0,0,1,2020,0,22629
Nataliya Goncharova,RUS,Diving,0,0,1,1,1,2,2020,0.08611725,1957
Andrey Mitin,RUS,Equestrianism,0,0,2,0,0,2,2020,0.001165157,11953
Mikhail Nastenko,RUS,Equestrianism,0,0,1,0,0,1,2020,0,22629
Inna Deriglazova,RUS,Fencing,0,1,1,1,2,3,2020,0.125251367,833
Larisa Korobeynikova,RUS,Fencing,0,0,0,1,1,1,2020,0.086108042,2712
Pavel Sukhov,RUS,Fencing,0,0,3,0,0,3,2020,0.002327667,8721
Sergey Khodos,RUS,Fencing,0,0,1,0,0,1,2020,0,22629
Timur Safin,RUS,Fencing,1,1,0,0,2,2,2020,0.120052988,1338
Veniamin Reshetnikov,RUS,Fencing,0,0,2,0,0,2,2020,0.001165157,11953
Violetta Kolobova,RUS,Fencing,1,0,3,0,1,4,2020,0.07993218,4857
Mikhail Yakovlev,RUS,Football,0,0,1,0,0,1,2020,0,22629
Angelina Melnikova,RUS,Gymnastics,0,0,4,1,1,5,2020,0.086224064,1456
Anna Sedoykina,RUS,Handball,0,1,1,0,1,2,2020,0.08062117,3590
Anna Sen,RUS,Handball,0,1,0,0,1,1,2020,0.080611276,4224
Anna Vyakhireva,RUS,Handball,0,1,0,0,1,1,2020,0.080611276,4224
Vladlena Bobrovnikova,RUS,Handball,0,1,0,0,1,1,2020,0.080611276,4224
Irina Dolgova,RUS,Judo,0,0,1,0,0,1,2020,0,22629
Musa Mogushkov,RUS,Judo,0,0,1,0,0,1,2020,0,22629
Gulnaz Gubaydullina,RUS,Modern Pentathlon,0,0,1,0,0,1,2020,0,22629
Denis Gribanov,RUS,Sailing,0,0,1,0,0,1,2020,0,22629
Pavel Sozykin,RUS,Sailing,0,0,1,0,0,1,2020,0,22629
Vitalina Batsarashkina,RUS,Shooting,0,0,1,1,1,2,2020,0.08611725,1957
Vladimir Maslennikov,RUS,Shooting,1,0,0,0,1,1,2020,0.079861291,6185
Aleksandr Krasnykh,RUS,Swimming,0,0,3,0,0,3,2020,0.002327667,8721
Anton Chupkov,RUS,Swimming,1,0,1,0,1,2,2020,0.079870749,5334
Grigory Tarasevich,RUS,Swimming,0,0,2,0,0,2,2020,0.001165157,11953
Kirill Prigoda,RUS,Swimming,0,0,1,0,0,1,2020,0,22629
Mikhail Dovgalyuk,RUS,Swimming,0,0,1,0,0,1,2020,0,22629
Svetlana Chimrova,RUS,Swimming,0,0,2,0,0,2,2020,0.001165157,11953
Vladimir Morozov,RUS,Swimming,1,0,6,0,1,7,2020,0.080130265,4734
Aleksandra Patskevich,RUS,Synchronized Swimming,0,2,0,0,2,2,2020,0.15737653,556
Alla Shishkina,RUS,Synchronized Swimming,0,2,0,0,2,2,2020,0.15737653,556
Svetlana Kolesnichenko,RUS,Synchronized Swimming,0,1,0,0,1,1,2020,0.080611276,4224
Svetlana Romashina,RUS,Synchronized Swimming,0,5,0,0,5,5,2020,0.357917253,39
Kirill Skachkov,RUS,Table Tennis,0,0,1,0,0,1,2020,0,22629
Yana Noskova,RUS,Table Tennis,0,0,1,0,0,1,2020,0,22629
Andrey Yudin,RUS,Trampolining,0,0,1,0,0,1,2020,0,22629
Dmitry Volkov,RUS,Volleyball,0,0,1,0,0,1,2020,0,22629
Igor Kobzar,RUS,Volleyball,0,0,1,0,0,1,2020,0,22629
Irina Fetisova,RUS,Volleyball,0,0,1,0,0,1,2020,0,22629
Irina Voronkova,RUS,Volleyball,0,0,1,0,0,1,2020,0,22629
Anna Karnaukh,RUS,Water Polo,1,0,1,0,1,2,2020,0.079870749,5334
Elvina Karimova,RUS,Water Polo,1,0,0,0,1,1,2020,0.079861291,6185
John Hakizimana,RWA,Athletics,0,0,1,0,0,1,2020,0,22629
Marthe Yankurije,RWA,Athletics,0,0,1,0,0,1,2020,0,22629
