NOC,Sport,Gold_Medals,Silver_Medals,Bronze_Medals,No_Medals,Total_Medals,Country_Event_Participation,Event_Total_Participation,Parti_to_Gold,Parti_to_Silver,Parti_to_Bronze,Parti_to_Medal,Participate_Rate,Weight
EGY,Trampoline Gymnastics,0,0,0,3,0,3,64,0,0,0,0,0.046875,0
EGY,Triathlon,0,0,0,1,0,1,822,0,0,0,0,0.001216545,0
EGY,Volleyball,0,0,0,73,0,73,4003,0,0,0,0,0.018236323,0
EGY,Water Polo,0,0,0,51,0,51,4418,0,0,0,0,0.011543685,0
EGY,Weightlifting,5,3,4,79,12,91,4256,0.054945055,0.032967033,0.043956044,0.131868132,0.021381579,5555533344
EGY,Wrestling,2,2,3,119,7,126,7734,0.015873016,0.015873016,0.023809524,0.055555556,0.016291699,2222222233
EOR,Athletics,0,0,0,15,0,15,43294,0,0,0,0,0.000346468,0
EOR,Badminton,0,0,0,2,0,2,1816,0,0,0,0,0.001101322,0
EOR,Boxing,0,0,1,3,1,4,6584,0,0,0.25,0.25,0.000607533,11
EOR,Breaking,0,0,0,1,0,1,33,0,0,0,0,0.03030303,0
EOR,Canoe Slalom,0,0,0,2,0,2,256,0,0,0,0,0.0078125,0
EOR,Canoe Sprint,0,0,0,4,0,4,756,0,0,0,0,0.005291005,0
EOR,Cycling Road,0,0,0,4,0,4,493,0,0,0,0,0.00811359,0
EOR,Judo,0,0,0,24,0,24,4876,0,0,0,0,0.004922067,0
EOR,Karate,0,0,0,2,0,2,81,0,0,0,0,0.024691358,0
EOR,Shooting,0,0,0,3,0,3,12580,0,0,0,0,0.000238474,0
EOR,Swimming,0,0,0,4,0,4,26416,0,0,0,0,0.000151423,0
EOR,Taekwondo,0,0,0,8,0,8,870,0,0,0,0,0.009195402,0
EOR,Weightlifting,0,0,0,3,0,3,4256,0,0,0,0,0.000704887,0
EOR,Wrestling,0,0,0,3,0,3,7734,0,0,0,0,0.000387898,0
ERI,Athletics,0,0,1,57,1,58,43294,0,0,0.017241379,0.017241379,0.001339678,11
ERI,Cycling,0,0,0,2,0,2,10859,0,0,0,0,0.000184179,0
ERI,Cycling Road,0,0,0,6,0,6,493,0,0,0,0,0.012170385,0
ERI,Swimming,0,0,0,3,0,3,26416,0,0,0,0,0.000113568,0
ESA,Archery,0,0,0,3,0,3,2846,0,0,0,0,0.001054111,0
ESA,Art Competitions,0,0,0,4,0,4,3578,0,0,0,0,0.001117943,0
ESA,Athletics,0,0,0,38,0,38,43294,0,0,0,0,0.00087772,0
ESA,Badminton,0,0,0,1,0,1,1816,0,0,0,0,0.000550661,0
ESA,Boxing,0,0,0,3,0,3,6584,0,0,0,0,0.00045565,0
ESA,Cycling,0,0,0,17,0,17,10859,0,0,0,0,0.001565522,0
ESA,Football,0,0,0,18,0,18,7906,0,0,0,0,0.002276752,0
ESA,Judo,0,0,0,11,0,11,4876,0,0,0,0,0.002255947,0
ESA,Rowing,0,0,0,3,0,3,11625,0,0,0,0,0.000258065,0
ESA,Sailing,0,0,0,6,0,6,7266,0,0,0,0,0.000825764,0
ESA,Shooting,0,0,0,26,0,26,12580,0,0,0,0,0.002066773,0
ESA,Surfing,0,0,0,1,0,1,88,0,0,0,0,0.011363636,0
ESA,Swimming,0,0,0,89,0,89,26416,0,0,0,0,0.00336917,0
ESA,Tennis,0,0,0,1,0,1,3446,0,0,0,0,0.000290192,0
ESA,Weightlifting,0,0,0,8,0,8,4256,0,0,0,0,0.001879699,0
ESA,Wrestling,0,0,0,5,0,5,7734,0,0,0,0,0.000646496,0
ESP,3x3 Basketball,0,4,0,0,4,4,128,0,1,0,1,0.03125,44400
ESP,Archery,3,0,0,41,3,44,2846,0.068181818,0,0,0.068181818,0.015460295,3333300000
ESP,Art Competitions,0,0,0,3,0,3,3578,0,0,0,0,0.000838457,0
ESP,Artistic Gymnastics,0,1,0,118,1,119,2297,0,0.008403361,0,0.008403361,0.051806704,11100
ESP,Artistic Swimming,0,0,9,12,9,21,257,0,0,0.428571429,0.428571429,0.081712062,99
ESP,Athletics,6,6,8,740,20,760,43294,0.007894737,0.007894737,0.010526316,0.026315789,0.017554396,6666666688
ESP,Badminton,1,0,0,14,1,15,1816,0.066666667,0,0,0.066666667,0.008259912,1111100000
ESP,Baseball,0,0,0,20,0,20,894,0,0,0,0,0.022371365,0
ESP,Basketball,0,48,12,179,60,239,5111,0,0.20083682,0.050209205,0.251046025,0.046761886,4848481212
ESP,Basque Pelota,2,0,0,0,2,2,2,1,0,0,1,1,2222200000
ESP,Beach Volleyball,0,2,0,26,2,28,756,0,0.071428571,0,0.071428571,0.037037037,22200
ESP,Boxing,0,3,3,76,6,82,6584,0,0.036585366,0.036585366,0.073170732,0.012454435,33333
ESP,Canoe Slalom,0,1,1,10,2,12,256,0,0.083333333,0.083333333,0.166666667,0.046875,11111
ESP,Canoe Sprint,0,5,6,29,11,40,756,0,0.125,0.15,0.275,0.052910053,55566
ESP,Canoeing,7,11,6,168,24,192,6171,0.036458333,0.057291667,0.03125,0.125,0.031113272,7.77771E+12
ESP,Cycling,5,6,8,213,19,232,10859,0.021551724,0.025862069,0.034482759,0.081896552,0.021364767,5555566688
ESP,Cycling Mountain Bike,0,0,1,4,1,5,144,0,0,0.2,0.2,0.034722222,11
ESP,Cycling Road,0,0,0,16,0,16,493,0,0,0,0,0.032454361,0
ESP,Cycling Track,0,0,0,8,0,8,878,0,0,0,0,0.009111617,0
ESP,Diving,0,0,0,43,0,43,3193,0,0,0,0,0.013466959,0
ESP,Equestrian,0,0,0,22,0,22,835,0,0,0,0,0.026347305,0
ESP,Equestrianism,3,7,1,192,11,203,6344,0.014778325,0.034482759,0.004926108,0.054187192,0.031998739,3333377711
ESP,Fencing,0,0,1,142,1,143,11558,0,0,0.006993007,0.006993007,0.012372383,11
ESP,Football,39,57,0,134,96,230,7906,0.169565217,0.247826087,0,0.417391304,0.029091829,3.93939E+17
ESP,Golf,0,0,0,12,0,12,487,0,0,0,0,0.024640657,0
ESP,Gymnastics,2,1,1,629,4,633,26707,0.003159558,0.001579779,0.001579779,0.006319115,0.023701651,2222211111
ESP,Handball,0,0,91,179,91,270,4419,0,0,0.337037037,0.337037037,0.061099796,9191
ESP,Hockey,15,48,14,359,77,436,6264,0.03440367,0.110091743,0.032110092,0.176605505,0.069604087,1.51515E+19
ESP,Judo,3,1,3,92,7,99,4876,0.03030303,0.01010101,0.03030303,0.070707071,0.020303527,3333311133
ESP,Karate,1,1,0,0,2,2,81,0.5,0.5,0,1,0.024691358,1111111100
ESP,Marathon Swimming,0,0,0,4,0,4,89,0,0,0,0,0.04494382,0
ESP,"Marathon Swimming, Swimming",0,0,0,4,0,4,52,0,0,0,0,0.076923077,0
ESP,Modern Pentathlon,0,0,0,32,0,32,1821,0,0,0,0,0.017572762,0
ESP,Polo,0,5,0,6,5,11,95,0,0.454545455,0,0.454545455,0.115789474,55500
ESP,Rhythmic Gymnastics,6,6,0,44,12,56,848,0.107142857,0.107142857,0,0.214285714,0.066037736,6666666600
ESP,Rowing,0,2,0,148,2,150,11625,0,0.013333333,0,0.013333333,0.012903226,22200
ESP,Rugby Sevens,0,0,0,25,0,25,928,0,0,0,0,0.026939655,0
ESP,Sailing,26,8,4,188,38,226,7266,0.115044248,0.03539823,0.017699115,0.168141593,0.031103771,2.62626E+14
ESP,Shooting,2,2,1,221,5,226,12580,0.008849558,0.008849558,0.004424779,0.022123894,0.017965024,2222222211
ESP,Skateboarding,0,0,0,10,0,10,168,0,0,0,0,0.05952381,0
ESP,Sport Climbing,1,0,0,2,1,3,108,0.333333333,0,0,0.333333333,0.027777778,1111100000
ESP,Surfing,0,0,0,3,0,3,88,0,0,0,0,0.034090909,0
ESP,Swimming,2,2,4,488,8,496,26416,0.004032258,0.004032258,0.008064516,0.016129032,0.018776499,2222222244
ESP,Synchronized Swimming,0,12,8,29,20,49,909,0,0.244897959,0.163265306,0.408163265,0.053905391,12121288
ESP,Table Tennis,0,0,0,32,0,32,2480,0,0,0,0,0.012903226,0
ESP,Taekwondo,1,5,1,18,7,25,870,0.04,0.2,0.04,0.28,0.028735632,1111155511
ESP,Tennis,3,12,8,133,23,156,3446,0.019230769,0.076923077,0.051282051,0.147435897,0.045269878,3.33331E+12
ESP,Trampoline Gymnastics,0,0,0,2,0,2,64,0,0,0,0,0.03125,0
ESP,Triathlon,0,1,0,40,1,41,822,0,0.024390244,0,0.024390244,0.049878345,11100
ESP,Volleyball,0,0,0,36,0,36,4003,0,0,0,0,0.008993255,0
ESP,Water Polo,25,37,0,200,62,262,4418,0.095419847,0.141221374,0,0.236641221,0.059302852,2.52525E+17
ESP,Weightlifting,0,0,1,37,1,38,4256,0,0,0.026315789,0.026315789,0.008928571,11
ESP,Wrestling,0,0,1,39,1,40,7734,0,0,0.025,0.025,0.005171968,11
EST,Archery,0,0,0,6,0,6,2846,0,0,0,0,0.002108222,0
EST,Athletics,2,1,3,131,6,137,43294,0.01459854,0.00729927,0.02189781,0.04379562,0.003164411,2222211133
EST,Badminton,0,0,0,8,0,8,1816,0,0,0,0,0.004405286,0
EST,Basketball,0,0,0,8,0,8,5111,0,0,0,0,0.001565251,0
EST,Beach Volleyball,0,0,0,4,0,4,756,0,0,0,0,0.005291005,0
EST,Boxing,0,1,0,3,1,4,6584,0,0.25,0,0.25,0.000607533,11100
EST,Canoeing,0,0,0,6,0,6,6171,0,0,0,0,0.00097229,0
EST,Cycling,1,0,0,30,1,31,10859,0.032258065,0,0,0.032258065,0.002854775,1111100000
EST,Cycling Mountain Bike,0,0,0,2,0,2,144,0,0,0,0,0.013888889,0
EST,Cycling Road,0,0,0,4,0,4,493,0,0,0,0,0.00811359,0
EST,Equestrian,0,0,0,2,0,2,835,0,0,0,0,0.00239521,0
EST,Fencing,4,0,1,34,5,39,11558,0.102564103,0,0.025641026,0.128205128,0.003374286,4444400011
EST,Football,0,0,0,11,0,11,7906,0,0,0,0,0.001391348,0
EST,Judo,0,0,3,8,3,11,4876,0,0,0.272727273,0.272727273,0.002255947,33
EST,Modern Pentathlon,0,0,0,3,0,3,1821,0,0,0,0,0.001647446,0
EST,Rhythmic Gymnastics,0,0,0,1,0,1,848,0,0,0,0,0.001179245,0
EST,Rowing,0,3,4,37,7,44,11625,0,0.068181818,0.090909091,0.159090909,0.003784946,33344
EST,Sailing,0,0,7,28,7,35,7266,0,0,0.2,0.2,0.004816956,77
EST,Shooting,0,0,0,16,0,16,12580,0,0,0,0,0.00127186,0
EST,Swimming,0,0,0,58,0,58,26416,0,0,0,0,0.002195639,0
EST,Table Tennis,0,0,0,1,0,1,2480,0,0,0,0,0.000403226,0
EST,Tennis,0,0,0,8,0,8,3446,0,0,0,0,0.002321532,0
EST,Triathlon,0,0,0,4,0,4,822,0,0,0,0,0.00486618,0
EST,Weightlifting,1,3,3,14,7,21,4256,0.047619048,0.142857143,0.142857143,0.333333333,0.004934211,1111133333
EST,Wrestling,5,2,4,44,11,55,7734,0.090909091,0.036363636,0.072727273,0.2,0.007111456,5555522244
ETH,Athletics,24,13,24,297,61,358,43294,0.067039106,0.036312849,0.067039106,0.170391061,0.008269044,2.42424E+19
ETH,Boxing,0,0,0,27,0,27,6584,0,0,0,0,0.004100851,0
ETH,Cycling,0,0,0,56,0,56,10859,0,0,0,0,0.005157013,0
ETH,Cycling Road,0,0,0,1,0,1,493,0,0,0,0,0.002028398,0
ETH,Swimming,0,0,0,6,0,6,26416,0,0,0,0,0.000227135,0
ETH,Taekwondo,0,0,0,1,0,1,870,0,0,0,0,0.001149425,0
EUN,Archery,0,0,4,8,4,12,2846,0,0,0.333333333,0.333333333,0.004216444,44
EUN,Athletics,12,14,3,85,29,114,43294,0.105263158,0.122807018,0.026315789,0.254385965,0.002633159,1.21212E+17
EUN,Badminton,0,0,0,2,0,2,1816,0,0,0,0,0.001101322,0
EUN,Basketball,12,0,0,12,12,24,5111,0.5,0,0,0.5,0.004695754,1.21212E+14
EUN,Boxing,0,1,1,10,2,12,6584,0,0.083333333,0.083333333,0.166666667,0.0018226,11111
EUN,Canoeing,2,1,0,20,3,23,6171,0.086956522,0.043478261,0,0.130434783,0.003727111,2222211100
EUN,Cycling,0,0,0,21,0,21,10859,0,0,0,0,0.00193388,0
EUN,Diving,0,2,1,5,3,8,3193,0,0.25,0.125,0.375,0.002505481,22211
EUN,Equestrianism,0,0,0,15,0,15,6344,0,0,0,0,0.002364439,0
EUN,Fencing,5,2,6,19,13,32,11558,0.15625,0.0625,0.1875,0.40625,0.002768645,5555522266
EUN,Gymnastics,19,5,4,56,28,84,26707,0.226190476,0.05952381,0.047619048,0.333333333,0.003145243,1.91919E+14
EUN,Handball,12,0,13,0,25,25,4419,0.48,0,0.52,1,0.005657389,1.21212E+16
EUN,Hockey,0,0,0,15,0,15,6264,0,0,0,0,0.002394636,0
EUN,Judo,2,0,2,9,4,13,4876,0.153846154,0,0.153846154,0.307692308,0.00266612,2222200022
EUN,Modern Pentathlon,0,3,1,2,4,6,1821,0,0.5,0.166666667,0.666666667,0.003294893,33311
EUN,Rhythmic Gymnastics,1,0,1,0,2,2,848,0.5,0,0.5,1,0.002358491,1111100011
EUN,Rowing,0,0,4,43,4,47,11625,0,0,0.085106383,0.085106383,0.004043011,44
EUN,Sailing,0,0,0,14,0,14,7266,0,0,0,0,0.001926782,0
EUN,Shooting,5,2,1,20,8,28,12580,0.178571429,0.071428571,0.035714286,0.285714286,0.002225755,5555522211
EUN,Swimming,11,14,5,37,30,67,26416,0.164179104,0.208955224,0.074626866,0.447761194,0.002536342,1.11111E+17
EUN,Synchronized Swimming,0,0,0,5,0,5,909,0,0,0,0,0.00550055,0
EUN,Table Tennis,0,0,0,11,0,11,2480,0,0,0,0,0.004435484,0
EUN,Tennis,0,0,3,4,3,7,3446,0,0,0.428571429,0.428571429,0.002031341,33
EUN,Volleyball,0,8,0,12,8,20,4003,0,0.4,0,0.4,0.004996253,88800
EUN,Water Polo,0,0,13,0,13,13,4418,0,0,1,1,0.002942508,1313
EUN,Weightlifting,5,4,0,1,9,10,4256,0.5,0.4,0,0.9,0.002349624,5555544400
EUN,Wrestling,6,5,5,4,16,20,7734,0.3,0.25,0.25,0.8,0.002585984,6666655555
FIJ,Archery,0,0,0,3,0,3,2846,0,0,0,0,0.001054111,0
FIJ,Athletics,0,0,0,67,0,67,43294,0,0,0,0,0.001547559,0
FIJ,Boxing,0,0,0,5,0,5,6584,0,0,0,0,0.000759417,0
FIJ,Cycling,0,0,0,1,0,1,10859,0,0,0,0,9.21E-05,0
FIJ,Football,0,0,0,16,0,16,7906,0,0,0,0,0.002023779,0
FIJ,Judo,0,0,0,19,0,19,4876,0,0,0,0,0.003896637,0
FIJ,Rugby Sevens,26,14,13,26,53,79,928,0.329113924,0.17721519,0.164556962,0.670886076,0.08512931,2.62626E+19
FIJ,Sailing,0,0,0,25,0,25,7266,0,0,0,0,0.003440683,0
FIJ,Shooting,0,0,0,4,0,4,12580,0,0,0,0,0.000317965,0
FIJ,Swimming,0,0,0,64,0,64,26416,0,0,0,0,0.002422774,0
FIJ,Table Tennis,0,0,0,3,0,3,2480,0,0,0,0,0.001209677,0
FIJ,Taekwondo,0,0,0,2,0,2,870,0,0,0,0,0.002298851,0
FIJ,Weightlifting,0,0,0,8,0,8,4256,0,0,0,0,0.001879699,0
FIN,Archery,1,3,2,41,6,47,2846,0.021276596,0.063829787,0.042553191,0.127659574,0.016514406,1111133322
FIN,Art Competitions,3,1,1,4,5,9,3578,0.333333333,0.111111111,0.111111111,0.555555556,0.002515372,3333311111
FIN,Athletics,64,42,32,821,138,959,43294,0.066736184,0.04379562,0.033368092,0.143899896,0.022150875,6.46465E+19
FIN,Badminton,0,0,0,16,0,16,1816,0,0,0,0,0.008810573,0
FIN,Basketball,0,0,0,23,0,23,5111,0,0,0,0,0.004500098,0
FIN,Boxing,2,1,13,58,16,74,6584,0.027027027,0.013513514,0.175675676,0.216216216,0.011239368,2.22221E+11
FIN,Canoeing,7,2,5,86,14,100,6171,0.07,0.02,0.05,0.14,0.016204829,7777722255
FIN,Cycling,0,0,0,123,0,123,10859,0,0,0,0,0.01132701,0
FIN,Cycling Mountain Bike,0,0,0,1,0,1,144,0,0,0,0,0.006944444,0
FIN,Cycling Road,0,0,0,2,0,2,493,0,0,0,0,0.004056795,0
FIN,Diving,0,0,0,49,0,49,3193,0,0,0,0,0.01534607,0
FIN,Equestrian,0,0,0,10,0,10,835,0,0,0,0,0.011976048,0
FIN,Equestrianism,0,0,0,57,0,57,6344,0,0,0,0,0.008984868,0
FIN,Fencing,0,0,0,61,0,61,11558,0,0,0,0,0.00527773,0
FIN,Figure Skating,2,0,0,1,2,3,54,0.666666667,0,0,0.666666667,0.055555556,2222200000
FIN,Football,0,0,0,51,0,51,7906,0,0,0,0,0.006450797,0
FIN,Golf,0,0,0,12,0,12,487,0,0,0,0,0.024640657,0
FIN,Gymnastics,15,24,60,615,99,714,26707,0.021008403,0.033613445,0.084033613,0.138655462,0.026734564,1.51515E+19
FIN,Hockey,0,0,0,11,0,11,6264,0,0,0,0,0.001756066,0
FIN,Judo,0,0,0,29,0,29,4876,0,0,0,0,0.005947498,0
FIN,Modern Pentathlon,0,1,10,57,11,68,1821,0,0.014705882,0.147058824,0.161764706,0.03734212,1111010
FIN,Rhythmic Gymnastics,0,0,0,4,0,4,848,0,0,0,0,0.004716981,0
FIN,Rowing,3,2,11,77,16,93,11625,0.032258065,0.021505376,0.11827957,0.172043011,0.008,3.33332E+11
FIN,Sailing,3,8,24,154,35,189,7266,0.015873016,0.042328042,0.126984127,0.185185185,0.026011561,3.33339E+11
FIN,Shooting,4,11,26,313,41,354,12580,0.011299435,0.031073446,0.073446328,0.115819209,0.028139905,4.44441E+14
FIN,Skateboarding,0,0,0,2,0,2,168,0,0,0,0,0.011904762,0
FIN,Swimming,0,1,4,242,5,247,26416,0,0.004048583,0.016194332,0.020242915,0.009350394,11144
FIN,Synchronized Swimming,0,0,0,1,0,1,909,0,0,0,0,0.00110011,0
FIN,Table Tennis,0,0,0,1,0,1,2480,0,0,0,0,0.000403226,0
FIN,Taekwondo,0,0,0,5,0,5,870,0,0,0,0,0.005747126,0
FIN,Tennis,0,0,0,11,0,11,3446,0,0,0,0,0.003192107,0
FIN,Weightlifting,1,0,2,62,3,65,4256,0.015384615,0,0.030769231,0.046153846,0.015272556,1111100022
FIN,Wrestling,27,29,29,193,85,278,7734,0.097122302,0.104316547,0.104316547,0.305755396,0.035945177,2.72727E+19
FRA,3x3 Basketball,0,4,0,8,4,12,128,0,0.333333333,0,0.333333333,0.09375,44400
FRA,Archery,7,28,17,122,52,174,2846,0.040229885,0.16091954,0.097701149,0.298850575,0.06113844,7.77773E+14
FRA,Art Competitions,6,4,5,351,15,366,3578,0.016393443,0.010928962,0.013661202,0.040983607,0.102291783,6666644455
FRA,Artistic Gymnastics,0,0,0,67,0,67,2297,0,0,0,0,0.029168481,0
FRA,Artistic Swimming,0,0,0,13,0,13,257,0,0,0,0,0.050583658,0
FRA,Athletics,14,42,62,1554,118,1672,43294,0.008373206,0.025119617,0.03708134,0.070574163,0.03861967,1.41414E+19
FRA,Badminton,0,0,0,34,0,34,1816,0,0,0,0,0.018722467,0
FRA,Basketball,0,74,12,109,86,195,5111,0,0.379487179,0.061538462,0.441025641,0.038153003,7474741212
FRA,Beach Volleyball,0,0,0,18,0,18,756,0,0,0,0,0.023809524,0
FRA,Boxing,6,11,11,157,28,185,6584,0.032432432,0.059459459,0.059459459,0.151351351,0.02809842,6.66661E+14
FRA,Breaking,0,1,0,3,1,4,33,0,0.25,0,0.25,0.121212121,11100
FRA,Canoe Slalom,1,2,0,9,3,12,256,0.083333333,0.166666667,0,0.25,0.046875,1111122200
FRA,Canoe Sprint,0,0,0,25,0,25,756,0,0,0,0,0.033068783,0
FRA,Canoeing,10,12,31,227,53,280,6171,0.035714286,0.042857143,0.110714286,0.189285714,0.045373521,1.0101E+19
FRA,Cricket,0,3,0,0,3,3,24,0,1,0,1,0.125,33300
FRA,Croquet,4,2,2,11,8,19,19,0.210526316,0.105263158,0.105263158,0.421052632,1,4444422222
FRA,Cycling,69,39,43,528,151,679,10859,0.101620029,0.057437408,0.063328424,0.222385862,0.062528778,6.9697E+19
FRA,Cycling BMX Freestyle,0,0,1,2,1,3,42,0,0,0.333333333,0.333333333,0.071428571,11
FRA,Cycling BMX Racing,1,1,1,8,3,11,115,0.090909091,0.090909091,0.090909091,0.272727273,0.095652174,1111111111
FRA,Cycling Mountain Bike,1,1,0,6,2,8,144,0.125,0.125,0,0.25,0.055555556,1111111100
FRA,Cycling Road,0,1,1,15,2,17,493,0,0.058823529,0.058823529,0.117647059,0.034482759,11111
FRA,"Cycling Road, Cycling Track",0,0,0,2,0,2,30,0,0,0,0,0.066666667,0
FRA,Cycling Track,1,0,7,53,8,61,878,0.016393443,0,0.114754098,0.131147541,0.069476082,1111100077
FRA,Diving,0,1,0,92,1,93,3193,0,0.010752688,0,0.010752688,0.029126214,11100
FRA,Equestrian,0,4,7,32,11,43,835,0,0.093023256,0.162790698,0.255813953,0.051497006,44477
FRA,Equestrianism,32,26,21,384,79,463,6344,0.069114471,0.056155508,0.045356371,0.17062635,0.072982346,3.23232E+19
FRA,Fencing,135,107,98,714,340,1054,11558,0.128083491,0.101518027,0.092979127,0.322580645,0.091192248,1.35135E+27
FRA,Figure Skating,0,0,0,2,0,2,54,0,0,0,0,0.037037037,0
FRA,Football,16,37,0,221,53,274,7906,0.058394161,0.135036496,0,0.193430657,0.034657222,1.61616E+17
FRA,Golf,0,0,0,19,0,19,487,0,0,0,0,0.039014374,0
FRA,Gymnastics,5,17,36,1518,58,1576,26707,0.003172589,0.010786802,0.02284264,0.03680203,0.059010746,5.55552E+14
FRA,Handball,62,48,16,120,126,246,4419,0.25203252,0.195121951,0.06504065,0.512195122,0.055668703,6.26263E+19
FRA,Hockey,0,0,0,170,0,170,6264,0,0,0,0,0.027139208,0
FRA,Ice Hockey,0,0,0,7,0,7,60,0,0,0,0,0.116666667,0
FRA,Judo,41,15,34,97,90,187,4876,0.219251337,0.080213904,0.181818182,0.481283422,0.038351107,4.14141E+19
FRA,Karate,1,0,0,2,1,3,81,0.333333333,0,0,0.333333333,0.037037037,1111100000
FRA,Marathon Swimming,0,0,0,7,0,7,89,0,0,0,0,0.078651685,0
FRA,Modern Pentathlon,0,2,6,93,8,101,1821,0,0.01980198,0.059405941,0.079207921,0.055464031,22266
FRA,Motorboating,1,0,0,0,1,1,17,1,0,0,1,0.058823529,1111100000
FRA,Polo,0,1,3,9,4,13,95,0,0.076923077,0.230769231,0.307692308,0.136842105,11133
FRA,Rhythmic Gymnastics,0,0,0,26,0,26,848,0,0,0,0,0.030660377,0
FRA,Rowing,22,50,51,432,123,555,11625,0.03963964,0.09009009,0.091891892,0.221621622,0.047741935,2.22222E+19
FRA,Rugby,15,34,0,0,49,49,162,0.306122449,0.693877551,0,1,0.302469136,1.51515E+17
FRA,Rugby Sevens,13,13,0,37,26,63,928,0.206349206,0.206349206,0,0.412698413,0.067887931,1.31313E+17
FRA,Sailing,30,42,52,387,124,511,7266,0.058708415,0.082191781,0.101761252,0.242661448,0.070327553,3.0303E+19
FRA,Shooting,13,28,30,562,71,633,12580,0.020537125,0.044233807,0.047393365,0.112164297,0.050317965,1.31313E+19
FRA,Skateboarding,0,0,0,12,0,12,168,0,0,0,0,0.071428571,0
FRA,Sport Climbing,0,0,0,11,0,11,108,0,0,0,0,0.101851852,0
FRA,Surfing,1,0,1,6,2,8,88,0.125,0,0.125,0.25,0.090909091,1111100011
FRA,Swimming,17,35,41,921,93,1014,26416,0.016765286,0.034516765,0.040433925,0.091715976,0.038385827,1.71717E+19
FRA,Synchronized Swimming,0,0,2,39,2,41,909,0,0,0.048780488,0.048780488,0.04510451,22
FRA,Table Tennis,0,1,6,61,7,68,2480,0,0.014705882,0.088235294,0.102941176,0.027419355,11166
FRA,Taekwondo,1,3,6,10,10,20,870,0.05,0.15,0.3,0.5,0.022988506,1111133366
FRA,Tennis,12,11,15,174,38,212,3446,0.056603774,0.051886792,0.070754717,0.179245283,0.061520604,1.21212E+19
FRA,Trampoline Gymnastics,0,0,0,4,0,4,64,0,0,0,0,0.0625,0
FRA,Trampolining,0,0,0,6,0,6,152,0,0,0,0,0.039473684,0
FRA,Triathlon,1,0,6,35,7,42,822,0.023809524,0,0.142857143,0.166666667,0.051094891,1111100066
FRA,Tug-Of-War,0,5,0,0,5,5,170,0,1,0,1,0.029411765,55500
FRA,Volleyball,25,0,0,59,25,84,4003,0.297619048,0,0,0.297619048,0.020984262,2.52525E+14
FRA,Water Polo,7,0,23,121,30,151,4418,0.046357616,0,0.152317881,0.198675497,0.034178361,7.7777E+11
FRA,Weightlifting,9,3,4,121,16,137,4256,0.065693431,0.02189781,0.02919708,0.116788321,0.03218985,9999933344
FRA,Wrestling,4,4,9,184,17,201,7734,0.019900498,0.019900498,0.044776119,0.084577114,0.025989139,4444444499
FRG,Archery,0,0,0,24,0,24,2846,0,0,0,0,0.008432888,0
FRG,Athletics,15,17,39,321,71,392,43294,0.038265306,0.043367347,0.099489796,0.181122449,0.009054372,1.51515E+19
FRG,Basketball,0,0,0,24,0,24,5111,0,0,0,0,0.004695754,0
FRG,Boxing,1,0,5,31,6,37,6584,0.027027027,0,0.135135135,0.162162162,0.005619684,1111100055
FRG,Canoeing,3,7,4,90,14,104,6171,0.028846154,0.067307692,0.038461538,0.134615385,0.016853022,3333377744
FRG,Cycling,11,9,8,65,28,93,10859,0.11827957,0.096774194,0.086021505,0.301075269,0.008564325,1.11111E+14
FRG,Diving,0,0,0,39,0,39,3193,0,0,0,0,0.012214219,0
FRG,Equestrianism,29,13,20,45,62,107,6344,0.271028037,0.121495327,0.186915888,0.579439252,0.01686633,2.92929E+19
FRG,Fencing,23,24,1,105,48,153,11558,0.150326797,0.156862745,0.006535948,0.31372549,0.013237584,2.32323E+17
FRG,Football,0,0,18,33,18,51,7906,0,0,0.352941176,0.352941176,0.006450797,1818
FRG,Gymnastics,0,0,1,393,1,394,26707,0,0,0.002538071,0.002538071,0.014752687,11
FRG,Handball,0,15,0,43,15,58,4419,0,0.25862069,0,0.25862069,0.013125141,15151500
FRG,Hockey,18,48,0,49,66,115,6264,0.156521739,0.417391304,0,0.573913043,0.018358876,1.81818E+17
FRG,Judo,1,4,3,18,8,26,4876,0.038461538,0.153846154,0.115384615,0.307692308,0.00533224,1111144433
FRG,Modern Pentathlon,0,0,0,30,0,30,1821,0,0,0,0,0.016474465,0
FRG,Rhythmic Gymnastics,0,0,1,3,1,4,848,0,0,0.25,0.25,0.004716981,11
FRG,Rowing,28,4,19,127,51,178,11625,0.157303371,0.02247191,0.106741573,0.286516854,0.015311828,2.82828E+16
FRG,Sailing,4,4,6,50,14,64,7266,0.0625,0.0625,0.09375,0.21875,0.008808148,4444444466
FRG,Shooting,4,4,3,70,11,81,12580,0.049382716,0.049382716,0.037037037,0.135802469,0.006438792,4444444433
FRG,Swimming,3,17,39,297,59,356,26416,0.008426966,0.047752809,0.109550562,0.165730337,0.013476681,3.33332E+14
FRG,Synchronized Swimming,0,0,0,10,0,10,909,0,0,0,0,0.0110011,0
FRG,Table Tennis,0,0,0,10,0,10,2480,0,0,0,0,0.004032258,0
FRG,Tennis,1,0,2,6,3,9,3446,0.111111111,0,0.222222222,0.333333333,0.002611724,1111100022
FRG,Volleyball,0,0,0,34,0,34,4003,0,0,0,0,0.00849363,0
FRG,Water Polo,0,0,12,46,12,58,4418,0,0,0.206896552,0.206896552,0.013128112,1212
FRG,Weightlifting,2,2,3,24,7,31,4256,0.064516129,0.064516129,0.096774194,0.225806452,0.007283835,2222222233
