Name,NOC,Sport,Participation_Count,Gold_Medals,Silver_Medals,Bronze_Medals,Total_Medals,TOPSIS Score,TOPSIS Score Sum,
Luiza Campos,BRA,Rugby Sevens,2,0,0,0,0,0.001125348,0.003376044,1
Mariana Nicolau,BRA,Rugby Sevens,1,0,0,0,0,0,0.003376044,1
Marina Fioravanti,BRA,Rugby Sevens,1,0,0,0,0,0,0.003376044,1
Rafaela Zanellato,BRA,Rugby Sevens,1,0,0,0,0,0,0.003376044,1
Raquel Kochhann,BRA,Rugby Sevens,2,0,0,0,0,0.001125348,0.003376044,1
da Thalia,BRA,Rugby Sevens,1,0,0,0,0,0,0.003376044,1
da Thalita,BRA,Rugby Sevens,1,0,0,0,0,0,0.003376044,1
dos Leila,BRA,Rugby Sevens,1,0,0,0,0,0,0.003376044,1
Ana Barbachan,BRA,Sailing,3,0,0,0,0,0.002248224,0.678841922,1
Bruno Bethlen,BRA,Sailing,1,0,0,0,0,0,0.678841922,1
Fernanda Oliveira,BRA,Sailing,6,0,0,1,1,0.080157022,0.678841922,1
Gabriel Borges,BRA,Sailing,2,0,0,0,0,0.001125348,0.678841922,1
Gabriela Nicolino,BRA,Sailing,1,0,0,0,0,0,0.678841922,1
Henrique Haddad,BRA,Sailing,2,0,0,0,0,0.001125348,0.678841922,1
Jorge Zarif,BRA,Sailing,3,0,0,0,0,0.002248224,0.678841922,1
Kahena Kunze,BRA,Sailing,2,2,0,0,2,0.157320572,0.678841922,1
Marco Grael,BRA,Sailing,2,0,0,0,0,0.001125348,0.678841922,1
Martine Grael,BRA,Sailing,2,2,0,0,2,0.157320572,0.678841922,1
Patricia Freitas,BRA,Sailing,1,0,0,0,0,0,0.678841922,1
Robert Scheidt,BRA,Sailing,7,2,2,1,5,0.273923039,0.678841922,1
Samuel Albrecht,BRA,Sailing,3,0,0,0,0,0.002248224,0.678841922,1
Almeida Wu,BRA,Shooting,1,0,0,0,0,0,0,1
Dora Varella,BRA,Skateboarding,1,0,0,0,0,0,0.258422495,1
Giovanni Vianna,BRA,Skateboarding,1,0,0,0,0,0,0.258422495,1
Gustavo Felipe,BRA,Skateboarding,1,0,0,0,0,0,0.258422495,1
Isadora Pacheco,BRA,Skateboarding,1,0,0,0,0,0,0.258422495,1
Kelvin Hoefler,BRA,Skateboarding,1,0,1,0,1,0.086140832,0.258422495,1
Leticia Bufoni,BRA,Skateboarding,1,0,0,0,0,0,0.258422495,1
Luiz Francisco,BRA,Skateboarding,1,0,0,0,0,0,0.258422495,1
Pamela Rosa,BRA,Skateboarding,1,0,0,0,0,0,0.258422495,1
Pedro Barros,BRA,Skateboarding,1,0,1,0,1,0.086140832,0.258422495,1
Pedro Quintas,BRA,Skateboarding,1,0,0,0,0,0,0.258422495,1
Rayssa Leal,BRA,Skateboarding,1,0,1,0,1,0.086140832,0.258422495,1
Yndiara Asp,BRA,Skateboarding,1,0,0,0,0,0,0.258422495,1
Gabriel Medina,BRA,Surfing,1,0,0,0,0,0,0.080581957,1
Italo Ferreira,BRA,Surfing,1,1,0,0,1,0.080581957,0.080581957,1
Silvana Lima,BRA,Surfing,1,0,0,0,0,0,0.080581957,1
Tatiana Weston-webb,BRA,Surfing,1,0,0,0,0,0,0.080581957,1
Aline Rodrigues,BRA,Swimming,1,0,0,0,0,0,0.204897989,1
Altamir Melo,BRA,Swimming,1,0,0,0,0,0,0.204897989,1
Breno Correia,BRA,Swimming,2,0,0,0,0,0.001125348,0.204897989,1
Bruno Fratus,BRA,Swimming,4,0,0,1,1,0.080047121,0.204897989,1
Caio Pumputis,BRA,Swimming,2,0,0,0,0,0.001125348,0.204897989,1
Carolina Vieira,BRA,Swimming,1,0,0,0,0,0,0.204897989,1
Etiene Medeiros,BRA,Swimming,6,0,0,0,0,0.005602063,0.204897989,1
Felipe Lima,BRA,Swimming,4,0,0,0,0,0.003368633,0.204897989,1
Fernando Scheffer,BRA,Swimming,2,0,0,1,1,0.079989894,0.204897989,1
Gabriel Santos,BRA,Swimming,3,0,0,0,0,0.002248224,0.204897989,1
Gabrielle Roncatto,BRA,Swimming,2,0,0,0,0,0.001125348,0.204897989,1
Giovanna Tomanik,BRA,Swimming,1,0,0,0,0,0,0.204897989,1
Guilherme Basseto,BRA,Swimming,2,0,0,0,0,0.001125348,0.204897989,1
Guilherme Costa,BRA,Swimming,3,0,0,0,0,0.002248224,0.204897989,1
Guilherme Guido,BRA,Swimming,6,0,0,0,0,0.005602063,0.204897989,1
Larissa Oliveira,BRA,Swimming,8,0,0,0,0,0.007825668,0.204897989,1
Marcelo Chierighini,BRA,Swimming,7,0,0,0,0,0.006715091,0.204897989,1
Matheus Gonche,BRA,Swimming,1,0,0,0,0,0,0.204897989,1
Murilo Setin,BRA,Swimming,2,0,0,0,0,0.001125348,0.204897989,1
Nathalia Almeida,BRA,Swimming,1,0,0,0,0,0,0.204897989,1
Pedro Spajari,BRA,Swimming,2,0,0,0,0,0.001125348,0.204897989,1
Pimentel Dizotti,BRA,Swimming,1,0,0,0,0,0,0.204897989,1
Stephanie Balduccini,BRA,Swimming,2,0,0,0,0,0.001125348,0.204897989,1
Vinicius Lanza,BRA,Swimming,3,0,0,0,0,0.002248224,0.204897989,1
Viviane Jungblut,BRA,Swimming,2,0,0,0,0,0.001125348,0.204897989,1
de Leonardo,BRA,Swimming,1,0,0,0,0,0,0.204897989,1
Bruna Takahashi,BRA,Table Tennis,3,0,0,0,0,0.002248224,0.022423084,1
Caroline Kumahara,BRA,Table Tennis,5,0,0,0,0,0.004486578,0.022423084,1
Gustavo Tsuboi,BRA,Table Tennis,8,0,0,0,0,0.007825668,0.022423084,1
Hugo Calderano,BRA,Table Tennis,4,0,0,0,0,0.003368633,0.022423084,1
Jessica Yamada,BRA,Table Tennis,2,0,0,0,0,0.001125348,0.022423084,1
Thiago Monteiro,BRA,Table Tennis,4,0,0,0,0,0.003368633,0.022423084,1
Vitor Ishiy,BRA,Table Tennis,1,0,0,0,0,0,0.022423084,1
Edival Pontes,BRA,Taekwondo,1,0,0,0,0,0,0,1
Miguel Martins,BRA,Taekwondo,1,0,0,0,0,0,0,1
Milena Titoneli,BRA,Taekwondo,1,0,0,0,0,0,0,1
Joao Menezes,BRA,Tennis,1,0,0,0,0,0,0.165573035,1
Laura Pigossi,BRA,Tennis,1,0,0,1,1,0.079981078,0.165573035,1
Luisa Stefani,BRA,Tennis,2,0,0,1,1,0.079989894,0.165573035,1
Marcelo Demoliner,BRA,Tennis,1,0,0,0,0,0,0.165573035,1
Marcelo Melo,BRA,Tennis,6,0,0,0,0,0.005602063,0.165573035,1
Luisa Baptista,BRA,Triathlon,1,0,0,0,0,0,0,1
Manoel Messias,BRA,Triathlon,1,0,0,0,0,0,0,1
Vittoria Lopes,BRA,Triathlon,1,0,0,0,0,0,0,1
Alan Souza,BRA,Volleyball,1,0,0,0,0,0,1.151258066,1
Beatriz Correa,BRA,Volleyball,1,0,1,0,1,0.086140832,1.151258066,1
Camila Brait,BRA,Volleyball,1,0,1,0,1,0.086140832,1.151258066,1
Cris. Menezes,BRA,Volleyball,1,0,1,0,1,0.086140832,1.151258066,1
De Luiz,BRA,Volleyball,1,0,0,0,0,0,1.151258066,1
De Wallace,BRA,Volleyball,1,0,0,0,0,0,1.151258066,1
Douglas Correia,BRA,Volleyball,1,0,0,0,0,0,1.151258066,1
Fernanda Rodrigues,BRA,Volleyball,3,1,1,0,2,0.1253357,1.151258066,1
Fernando Gil,BRA,Volleyball,1,0,0,0,0,0,1.151258066,1
Gabriela Braga,BRA,Volleyball,1,0,1,0,1,0.086140832,1.151258066,1
Isac Santos,BRA,Volleyball,1,0,0,0,0,0,1.151258066,1
Lucarelli Souza,BRA,Volleyball,1,0,0,0,0,0,1.151258066,1
Lucas Saatkamp,BRA,Volleyball,3,1,1,0,2,0.1253357,1.151258066,1
Mauricio Borges,BRA,Volleyball,1,0,0,0,0,0,1.151258066,1
Mossa Rezende,BRA,Volleyball,1,0,0,0,0,0,1.151258066,1
Natalia Pereira,BRA,Volleyball,1,0,1,0,1,0.086140832,1.151258066,1
Rosamaria Montibeller,BRA,Volleyball,1,0,1,0,1,0.086140832,1.151258066,1
Silva Ratzke,BRA,Volleyball,1,0,1,0,1,0.086140832,1.151258066,1
Tandara Caixeta,BRA,Volleyball,2,1,1,0,2,0.125319183,1.151258066,1
Thales Hoss,BRA,Volleyball,1,0,0,0,0,0,1.151258066,1
Yoandy Leal,BRA,Volleyball,1,0,0,0,0,0,1.151258066,1
da Carolina,BRA,Volleyball,1,0,1,0,1,0.086140832,1.151258066,1
de Caroline,BRA,Volleyball,1,0,1,0,1,0.086140832,1.151258066,1
Jaqueline Antonia,BRA,Weightlifting,1,0,0,0,0,0,0,1
Nathasha Rosa,BRA,Weightlifting,1,0,0,0,0,0,0,1
Eduard Soghomonyan,BRA,Wrestling,2,0,0,0,0,0.001125348,0.001125348,1
Lais Nunes,BRA,Wrestling,1,0,0,0,0,0,0.001125348,1
Abdelrahman Mahmoud,BRN,Athletics,1,0,0,0,0,0,0.089516876,1
Alemu Bekele,BRN,Athletics,1,0,0,0,0,0,0.089516876,1
Aminat Jamal,BRN,Athletics,1,0,0,0,0,0,0.089516876,1
Birhanu Balew,BRN,Athletics,2,0,0,0,0,0.001125348,0.089516876,1
Chebichii Chumba,BRN,Athletics,1,0,0,0,0,0,0.089516876,1
Dawit Fikadu,BRN,Athletics,1,0,0,0,0,0,0.089516876,1
Hasan Ali,BRN,Athletics,2,0,0,0,0,0.001125348,0.089516876,1
Hassan El,BRN,Athletics,1,0,0,0,0,0,0.089516876,1
John Koech,BRN,Athletics,2,0,0,0,0,0.001125348,0.089516876,1
Kalkidan Gezahegne,BRN,Athletics,1,0,1,0,1,0.086140832,0.089516876,1
Mutile Yavi,BRN,Athletics,1,0,0,0,0,0,0.089516876,1
Sadik Mikhou,BRN,Athletics,1,0,0,0,0,0,0.089516876,1
Shumi Dechasa,BRN,Athletics,1,0,0,0,0,0,0.089516876,1
Tejitu Daba,BRN,Athletics,1,0,0,0,0,0,0.089516876,1
Danis Latypov,BRN,Boxing,1,0,0,0,0,0,0,1
Ahmed Almaqabi,BRN,Handball,1,0,0,0,0,0,0.001125348,1
Ahmed Fadhul,BRN,Handball,1,0,0,0,0,0,0.001125348,1
Ali Eid,BRN,Handball,1,0,0,0,0,0,0.001125348,1
Bilal Askani,BRN,Handball,1,0,0,0,0,0,0.001125348,1
Hasan Alsamahiji,BRN,Handball,1,0,0,0,0,0,0.001125348,1
Husain Alsayyad,BRN,Handball,1,0,0,0,0,0,0.001125348,1
Husain Mahfoodh,BRN,Handball,1,0,0,0,0,0,0.001125348,1
Komail Mahfoodh,BRN,Handball,1,0,0,0,0,0,0.001125348,1
Mahdi Habib,BRN,Handball,1,0,0,0,0,0,0.001125348,1
Merza Ali,BRN,Handball,1,0,0,0,0,0,0.001125348,1
Mohamed Abdulredha,BRN,Handball,1,0,0,0,0,0,0.001125348,1
Mohamed Ahmed,BRN,Handball,1,0,0,0,0,0,0.001125348,1
Mohamed Ali,BRN,Handball,2,0,0,0,0,0.001125348,0.001125348,1
Mohamed Mohamed,BRN,Handball,1,0,0,0,0,0,0.001125348,1
Maryam Hassani,BRN,Shooting,1,0,0,0,0,0,0,1
Essa Ahmed,BRN,Swimming,1,0,0,0,0,0,0,1
Noor Yusuf,BRN,Swimming,1,0,0,0,0,0,0,1
Firdaus Ar,BRU,Athletics,1,0,0,0,0,0,0,1
Isa Ahmad,BRU,Swimming,1,0,0,0,0,0,0,1
David Huddleston,BUL,Artistic Gymnastics,7,0,0,0,0,0.006715091,0.006715091,1
Gabriela Petrova,BUL,Athletics,2,0,0,0,0,0.001125348,0.101827893,1
Inna Eftimova,BUL,Athletics,4,0,0,0,0,0.003368633,0.101827893,1
Ivet Lalova-collio,BUL,Athletics,9,0,0,0,0,0.008933796,0.101827893,1
Mirela Demireva,BUL,Athletics,2,0,1,0,1,0.08614942,0.101827893,1
Tihomir Ivanov,BUL,Athletics,2,0,0,0,0,0.001125348,0.101827893,1
Vladimir Ivanov,BUL,Athletics,2,0,0,0,0,0.001125348,0.101827893,1
Gabriela Stoeva,BUL,Badminton,2,0,0,0,0,0.001125348,0.003376044,1
Linda Zetchiri,BUL,Badminton,2,0,0,0,0,0.001125348,0.003376044,1
Stefani Stoeva,BUL,Badminton,2,0,0,0,0,0.001125348,0.003376044,1
Nikolaeva Petrova,BUL,Boxing,1,0,0,0,0,0,0.080581957,1
Panev Asenov,BUL,Boxing,1,0,0,0,0,0,0.080581957,1
Zhelyazkova Krasteva,BUL,Boxing,1,1,0,0,1,0.080581957,0.080581957,1
Staniliya Stamenova,BUL,Canoe Sprint,1,0,0,0,0,0,0,1
Ivaylo Ivanov,BUL,Judo,2,0,0,0,0,0.001125348,0.002250696,1
Ivelina Ilieva,BUL,Judo,1,0,0,0,0,0,0.002250696,1
Yanislav Gerchev,BUL,Judo,2,0,0,0,0,0.001125348,0.002250696,1
Ivet Goranova,BUL,Karate,1,1,0,0,1,0.080581957,0.080581957,1
Boryana Kaleyn,BUL,Rhythmic Gymnastics,1,0,0,0,0,0,0.402909783,1
Erika Zafirova,BUL,Rhythmic Gymnastics,1,1,0,0,1,0.080581957,0.402909783,1
Katrin Taseva,BUL,Rhythmic Gymnastics,1,0,0,0,0,0,0.402909783,1
Laura Traets,BUL,Rhythmic Gymnastics,1,1,0,0,1,0.080581957,0.402909783,1
Madlen Radukanova,BUL,Rhythmic Gymnastics,1,1,0,0,1,0.080581957,0.402909783,1
Simona Dyankova,BUL,Rhythmic Gymnastics,1,1,0,0,1,0.080581957,0.402909783,1
Stefani Kiryakova,BUL,Rhythmic Gymnastics,1,1,0,0,1,0.080581957,0.402909783,1
Antoaneta Kostadinova,BUL,Shooting,2,0,1,0,1,0.08614942,0.087274768,1
Maria Grozdeva,BUL,Shooting,2,0,0,0,0,0.001125348,0.087274768,1
Selin Ali,BUL,Shooting,1,0,0,0,0,0,0.087274768,1
Antani Ivanov,BUL,Swimming,2,0,0,0,0,0.001125348,0.00562674,1
Diana Petkova,BUL,Swimming,2,0,0,0,0,0.001125348,0.00562674,1
Josif Miladinov,BUL,Swimming,2,0,0,0,0,0.001125348,0.00562674,1
Kaloyan Levterov,BUL,Swimming,2,0,0,0,0,0.001125348,0.00562674,1
Lyubomir Epitropov,BUL,Swimming,2,0,0,0,0,0.001125348,0.00562674,1
Polina Trifonova,BUL,Table Tennis,1,0,0,0,0,0,0,1
Dimitrov Andreev,BUL,Weightlifting,1,0,0,0,0,0,0,1
Dimitrov Hristov,BUL,Weightlifting,1,0,0,0,0,0,0,1
Aik Mnatsakanian,BUL,Wrestling,1,0,0,0,0,0,0.159962157,1
Georgieva Nikolova,BUL,Wrestling,1,0,0,1,1,0.079981078,0.159962157,1
Georgieva Selishka,BUL,Wrestling,1,0,0,0,0,0,0.159962157,1
Milenov Milov,BUL,Wrestling,1,0,0,0,0,0,0.159962157,1
Mustafa Yusein,BUL,Wrestling,1,0,0,1,1,0.079981078,0.159962157,1
Nikolova Hristova,BUL,Wrestling,1,0,0,0,0,0,0.159962157,1
Valentinov Vangelov,BUL,Wrestling,1,0,0,0,0,0,0.159962157,1
Fabrice Zango,BUR,Athletics,1,0,0,1,1,0.079981078,0.083349711,1
Marthe Koala,BUR,Athletics,4,0,0,0,0,0.003368633,0.083349711,1
Paul Daumont,BUR,Cycling Road,1,0,0,0,0,0,0,1
Lucas Diallo,BUR,Judo,1,0,0,0,0,0,0,1
Adama Ouedraogo,BUR,Swimming,1,0,0,0,0,0,0,1
Angelika Ouedraogo,BUR,Swimming,1,0,0,0,0,0,0,1
Faysal Sawadogo,BUR,Taekwondo,1,0,0,0,0,0,0,1
Francky Mbotto,CAF,Athletics,1,0,0,0,0,0,0,1
Chloe Sauvourel,CAF,Swimming,1,0,0,0,0,0,0,1
Sokong Pen,CAM,Athletics,1,0,0,0,0,0,0,1
Bunpichmorakat Kheun,CAM,Swimming,1,0,0,0,0,0,0,1
Puch Hem,CAM,Swimming,1,0,0,0,0,0,0,1
Crispin Duenas,CAN,Archery,6,0,0,0,0,0.005602063,0.006727411,1
Stephanie Barrett,CAN,Archery,2,0,0,0,0,0.001125348,0.006727411,1
Ava Stewart,CAN,Artistic Gymnastics,6,0,0,0,0,0.005602063,0.029123342,1
Brooklyn Moors,CAN,Artistic Gymnastics,6,0,0,0,0,0.005602063,0.029123342,1
Elsabeth Black,CAN,Artistic Gymnastics,6,0,0,0,0,0.005602063,0.029123342,1
Rene Cournoyer,CAN,Artistic Gymnastics,7,0,0,0,0,0.006715091,0.029123342,1
Shallon Olsen,CAN,Artistic Gymnastics,6,0,0,0,0,0.005602063,0.029123342,1
Andree-anne Cote,CAN,Artistic Swimming,1,0,0,0,0,0,0.002250696,1
Audrey Joly,CAN,Artistic Swimming,1,0,0,0,0,0,0.002250696,1
Camille Fiola-dion,CAN,Artistic Swimming,1,0,0,0,0,0,0.002250696,1
Claudia Holzner,CAN,Artistic Swimming,2,0,0,0,0,0.001125348,0.002250696,1
Emily Armstrong,CAN,Artistic Swimming,1,0,0,0,0,0,0.002250696,1
Halle Pratt,CAN,Artistic Swimming,1,0,0,0,0,0,0.002250696,1
Jacqueline Simoneau,CAN,Artistic Swimming,2,0,0,0,0,0.001125348,0.002250696,1
Rosalie Boissonneault,CAN,Artistic Swimming,1,0,0,0,0,0,0.002250696,1
Aaron Brown,CAN,Athletics,6,0,0,2,2,0.152270531,1.216488405,1
Alicia Brown,CAN,Athletics,3,0,0,0,0,0.002248224,1.216488405,1
Alycia Butterworth,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Alysha Newman,CAN,Athletics,2,0,0,0,0,0.001125348,1.216488405,1
Andrea Seccafien,CAN,Athletics,3,0,0,0,0,0.002248224,1.216488405,1
Anicka Newell,CAN,Athletics,2,0,0,0,0,0.001125348,1.216488405,1
Ben Preisner,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Bismark Boateng,CAN,Athletics,2,0,0,1,1,0.079989894,1.216488405,1
Bolade Ajomale,CAN,Athletics,1,0,0,1,1,0.079981078,1.216488405,1
Brendon Rodney,CAN,Athletics,4,0,0,2,2,0.152217118,1.216488405,1
Brittany Crew,CAN,Athletics,2,0,0,0,0,0.001125348,1.216488405,1
Cameron Levins,CAN,Athletics,3,0,0,0,0,0.002248224,1.216488405,1
Camryn Rogers,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Christabel Nettey,CAN,Athletics,2,0,0,0,0,0.001125348,1.216488405,1
Crystal Emmanuel,CAN,Athletics,6,0,0,0,0,0.005602063,1.216488405,1
Damian Warner,CAN,Athletics,3,1,0,1,2,0.12022001,1.216488405,1
Dayna Pidhoresky,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Django Lovett,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Elizabeth Gleadle,CAN,Athletics,3,0,0,0,0,0.002248224,1.216488405,1
Evan Dunfee,CAN,Athletics,3,0,0,1,1,0.080011912,1.216488405,1
Gabriela Debues-stafford,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Gavin Smellie,CAN,Athletics,3,0,0,1,1,0.080011912,1.216488405,1
Genevieve Lalonde,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Georgia Ellenwood,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Jerome Blake,CAN,Athletics,1,0,0,1,1,0.079981078,1.216488405,1
Jillian Weir,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
John Gay,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Julie-anne Staehli,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Justyn Knight,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Khamica Bingham,CAN,Athletics,3,0,0,0,0,0.002248224,1.216488405,1
Kyra Constantine,CAN,Athletics,2,0,0,0,0,0.001125348,1.216488405,1
Lauren Gale,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Lindsey Butterworth,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Luc Bruchet,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Lucia Stafford,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Madeleine Kelly,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Madeline Price,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Malindi Elmore,CAN,Athletics,2,0,0,0,0,0.001125348,1.216488405,1
Marco Arop,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Mathieu Bilodeau,CAN,Athletics,2,0,0,0,0,0.001125348,1.216488405,1
Matthew Hughes,CAN,Athletics,2,0,0,0,0,0.001125348,1.216488405,1
McBRIDE Brandon,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
McDONALD Natassha,CAN,Athletics,2,0,0,0,0,0.001125348,1.216488405,1
Melissa Bishop-nriagu,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Michael Mason,CAN,Athletics,4,0,0,0,0,0.003368633,1.216488405,1
Mohammed Ahmed,CAN,Athletics,5,0,1,0,1,0.086249032,1.216488405,1
Natalia Hawthorn,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Natasha Wodak,CAN,Athletics,2,0,0,0,0,0.001125348,1.216488405,1
Noelle Montcalm,CAN,Athletics,3,0,0,0,0,0.002248224,1.216488405,1
Pierce Lepage,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Regan Yee,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Sage Watson,CAN,Athletics,4,0,0,0,0,0.003368633,1.216488405,1
Sarah Mitton,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Tim Nedow,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Trevor Hofbauer,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
William Crothers,CAN,Athletics,3,0,1,0,1,0.086170324,1.216488405,1
de Andre,CAN,Athletics,3,1,0,2,3,0.182303361,1.216488405,1
van Kate,CAN,Athletics,1,0,0,0,0,0,1.216488405,1
Brian Yang,CAN,Badminton,1,0,0,0,0,0,0,1
Jason Ho-shue,CAN,Badminton,1,0,0,0,0,0,0,1
Josephine Wu,CAN,Badminton,1,0,0,0,0,0,0,1
Joshua Hurlburt-yu,CAN,Badminton,1,0,0,0,0,0,0,1
Kristen Tsai,CAN,Badminton,1,0,0,0,0,0,0,1
Michelle Li,CAN,Badminton,1,0,0,0,0,0,0,1
Nyl Yakura,CAN,Badminton,1,0,0,0,0,0,0,1
Rachel Honderich,CAN,Badminton,1,0,0,0,0,0,0,1
Danielle Lawrie,CAN,Baseball/Softball,1,0,0,1,1,0.079981078,1.199716175,1
Emma Entzminger,CAN,Baseball/Softball,1,0,0,1,1,0.079981078,1.199716175,1
Erika Polidori,CAN,Baseball/Softball,1,0,0,1,1,0.079981078,1.199716175,1
Janet Leung,CAN,Baseball/Softball,1,0,0,1,1,0.079981078,1.199716175,1
Jen Gilbert,CAN,Baseball/Softball,1,0,0,1,1,0.079981078,1.199716175,1
Jenn Salling,CAN,Baseball/Softball,1,0,0,1,1,0.079981078,1.199716175,1
Jenna Caira,CAN,Baseball/Softball,1,0,0,1,1,0.079981078,1.199716175,1
Joey Lye,CAN,Baseball/Softball,1,0,0,1,1,0.079981078,1.199716175,1
Kaleigh Rafter,CAN,Baseball/Softball,1,0,0,1,1,0.079981078,1.199716175,1
Kelsey Harshman,CAN,Baseball/Softball,1,0,0,1,1,0.079981078,1.199716175,1
Larissa Franklin,CAN,Baseball/Softball,1,0,0,1,1,0.079981078,1.199716175,1
Lauren Regula,CAN,Baseball/Softball,1,0,0,1,1,0.079981078,1.199716175,1
Natalie Wideman,CAN,Baseball/Softball,1,0,0,1,1,0.079981078,1.199716175,1
Sara Groenewegen,CAN,Baseball/Softball,1,0,0,1,1,0.079981078,1.199716175,1
Victoria Hayward,CAN,Baseball/Softball,1,0,0,1,1,0.079981078,1.199716175,1
Aaliyah Edwards,CAN,Basketball,1,0,0,0,0,0,0.006747145,1
Bridget Carleton,CAN,Basketball,1,0,0,0,0,0,0.006747145,1
Kayla Alexander,CAN,Basketball,1,0,0,0,0,0,0.006747145,1
Kia Nurse,CAN,Basketball,2,0,0,0,0,0.001125348,0.006747145,1
Kim Gaucher,CAN,Basketball,1,0,0,0,0,0,0.006747145,1
Laeticia Amihere,CAN,Basketball,1,0,0,0,0,0,0.006747145,1
Miranda Ayim,CAN,Basketball,3,0,0,0,0,0.002248224,0.006747145,1
Natalie Achonwa,CAN,Basketball,3,0,0,0,0,0.002248224,0.006747145,1
Nayo Raincock-ekunwe,CAN,Basketball,1,0,0,0,0,0,0.006747145,1
Nirra Fields,CAN,Basketball,2,0,0,0,0,0.001125348,0.006747145,1
Shaina Pellington,CAN,Basketball,1,0,0,0,0,0,0.006747145,1
Shay Colley,CAN,Basketball,1,0,0,0,0,0,0.006747145,1
Brandie Wilkerson,CAN,Beach Volleyball,1,0,0,0,0,0,0.002250696,1
Heather Bansley,CAN,Beach Volleyball,2,0,0,0,0,0.001125348,0.002250696,1
Melissa Humana-paredes,CAN,Beach Volleyball,1,0,0,0,0,0,0.002250696,1
Sarah Pavan,CAN,Beach Volleyball,2,0,0,0,0,0.001125348,0.002250696,1
Caroline Veyre,CAN,Boxing,1,0,0,0,0,0,0.001125348,1
Mandy Bujold,CAN,Boxing,2,0,0,0,0,0.001125348,0.001125348,1
Tammara Thibeault,CAN,Boxing,1,0,0,0,0,0,0.001125348,1
Wyatt Sanford,CAN,Boxing,1,0,0,0,0,0,0.001125348,1
da Myriam,CAN,Boxing,1,0,0,0,0,0,0.001125348,1
Cameron Smedley,CAN,Canoe Slalom,1,0,0,0,0,0,0,1
Florence Maheu,CAN,Canoe Slalom,1,0,0,0,0,0,0,1
Haley Daniels,CAN,Canoe Slalom,1,0,0,0,0,0,0,1
Michael Tayler,CAN,Canoe Slalom,1,0,0,0,0,0,0,1
Alanna Bray-lougheed,CAN,Canoe Sprint,2,0,0,0,0,0.001125348,0.214247789,1
Andreanne Langlois,CAN,Canoe Sprint,2,0,0,0,0,0.001125348,0.214247789,1
Brian Malfesi,CAN,Canoe Sprint,1,0,0,0,0,0,0.214247789,1
Connor Fitzpatrick,CAN,Canoe Sprint,2,0,0,0,0,0.001125348,0.214247789,1
Katie Vincent,CAN,Canoe Sprint,2,0,0,1,1,0.079989894,0.214247789,1
Laurence Vincent-lapointe,CAN,Canoe Sprint,2,0,1,1,2,0.123006887,0.214247789,1
Madeline Schmidt,CAN,Canoe Sprint,2,0,0,0,0,0.001125348,0.214247789,1
McTAVISH Simon,CAN,Canoe Sprint,2,0,0,0,0,0.001125348,0.214247789,1
Michelle Russell,CAN,Canoe Sprint,3,0,0,0,0,0.002248224,0.214247789,1
Nicholas Matveev,CAN,Canoe Sprint,2,0,0,0,0,0.001125348,0.214247789,1
Pierre-luc Poulin,CAN,Canoe Sprint,1,0,0,0,0,0,0.214247789,1
Roland Varga,CAN,Canoe Sprint,2,0,0,0,0,0.001125348,0.214247789,1
Vincent Jourdenais,CAN,Canoe Sprint,1,0,0,0,0,0,0.214247789,1
de Mark,CAN,Canoe Sprint,2,0,0,0,0,0.001125348,0.214247789,1
Allison Beveridge,CAN,Cycling,2,0,0,1,1,0.079989894,0.241108232,1
Catharine Pendrel,CAN,Cycling,3,0,0,1,1,0.080011912,0.241108232,1
Georgia Simmerling,CAN,Cycling,1,0,0,1,1,0.079981078,0.241108232,1
Hugo Barrette,CAN,Cycling,1,0,0,0,0,0,0.241108232,1
Hugo Houle,CAN,Cycling,2,0,0,0,0,0.001125348,0.241108232,1
Leah Kirchmann,CAN,Cycling,1,0,0,0,0,0,0.241108232,1
Michael Woods,CAN,Cycling,1,0,0,0,0,0,0.241108232,1
